#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	0	0
-0.92650	2	2
-0.92125	3	5
-0.91600	7	12
-0.91075	13	25
-0.90550	14	39
-0.90025	21	60
-0.89500	17	77
-0.88975	27	104
-0.88450	32	136
-0.87925	42	178
-0.87400	34	212
-0.86875	50	262
-0.86350	63	325
-0.85825	61	386
-0.85300	64	450
-0.84775	61	511
-0.84250	74	585
-0.83725	85	670
-0.83200	72	742
-0.82675	93	835
-0.82150	103	938
-0.81625	91	1029
-0.81100	127	1156
-0.80575	102	1258
-0.80050	133	1391
-0.79525	164	1555
-0.79000	116	1671
-0.78475	134	1805
-0.77950	130	1935
-0.77425	135	2070
-0.76900	147	2217
-0.76375	156	2373
-0.75850	158	2531
-0.75325	143	2674
-0.74800	160	2834
-0.74275	159	2993
-0.73750	172	3165
-0.73225	185	3350
-0.72700	167	3517
-0.72175	180	3697
-0.71650	176	3873
-0.71125	190	4063
-0.70600	178	4241
-0.70075	236	4477
-0.69550	207	4684
-0.69025	205	4889
-0.68500	196	5085
-0.67975	235	5320
-0.67450	239	5559
-0.66925	201	5760
-0.66400	220	5980
-0.65875	221	6201
-0.65350	203	6404
-0.64825	197	6601
-0.64300	234	6835
-0.63775	248	7083
-0.63250	247	7330
-0.62725	241	7571
-0.62200	214	7785
-0.61675	242	8027
-0.61150	240	8267
-0.60625	255	8522
-0.60100	248	8770
-0.59575	239	9009
-0.59050	256	9265
-0.58525	244	9509
-0.58000	261	9770
-0.57475	290	10060
-0.56950	299	10359
-0.56425	263	10622
-0.55900	279	10901
-0.55375	277	11178
-0.54850	303	11481
-0.54325	286	11767
-0.53800	265	12032
-0.53275	278	12310
-0.52750	243	12553
-0.52225	267	12820
-0.51700	238	13058
-0.51175	308	13366
-0.50650	300	13666
-0.50125	289	13955
-0.49600	300	14255
-0.49075	292	14547
-0.48550	290	14837
-0.48025	268	15105
-0.47500	316	15421
-0.46975	293	15714
-0.46450	284	15998
-0.45925	311	16309
-0.45400	290	16599
-0.44875	304	16903
-0.44350	322	17225
-0.43825	309	17534
-0.43300	317	17851
-0.42775	289	18140
-0.42250	282	18422
-0.41725	262	18684
-0.41200	279	18963
-0.40675	292	19255
-0.40150	318	19573
-0.39625	333	19906
-0.39100	281	20187
-0.38575	335	20522
-0.38050	326	20848
-0.37525	304	21152
-0.37000	342	21494
-0.36475	299	21793
-0.35950	344	22137
-0.35425	321	22458
-0.34900	313	22771
-0.34375	342	23113
-0.33850	310	23423
-0.33325	315	23738
-0.32800	299	24037
-0.32275	314	24351
-0.31750	311	24662
-0.31225	273	24935
-0.30700	314	25249
-0.30175	302	25551
-0.29650	337	25888
-0.29125	323	26211
-0.28600	331	26542
-0.28075	333	26875
-0.27550	357	27232
-0.27025	328	27560
-0.26500	341	27901
-0.25975	354	28255
-0.25450	335	28590
-0.24925	318	28908
-0.24400	342	29250
-0.23875	356	29606
-0.23350	345	29951
-0.22825	364	30315
-0.22300	332	30647
-0.21775	315	30962
-0.21250	314	31276
-0.20725	318	31594
-0.20200	365	31959
-0.19675	336	32295
-0.19150	323	32618
-0.18625	336	32954
-0.18100	321	33275
-0.17575	312	33587
-0.17050	351	33938
-0.16525	336	34274
-0.16000	348	34622
-0.15475	329	34951
-0.14950	347	35298
-0.14425	330	35628
-0.13900	343	35971
-0.13375	332	36303
-0.12850	351	36654
-0.12325	344	36998
-0.11800	395	37393
-0.11275	354	37747
-0.10750	333	38080
-0.10225	386	38466
-0.09700	346	38812
-0.09175	403	39215
-0.08650	357	39572
-0.08125	394	39966
-0.07600	326	40292
-0.07075	361	40653
-0.06550	314	40967
-0.06025	385	41352
-0.05500	329	41681
-0.04975	379	42060
-0.04450	337	42397
-0.03925	374	42771
-0.03400	377	43148
-0.02875	364	43512
-0.02350	374	43886
-0.01825	348	44234
-0.01300	349	44583
-0.00775	361	44944
-0.00250	336	45280
0.00275	365	45645
0.00800	368	46013
0.01325	371	46384
0.01850	362	46746
0.02375	403	47149
0.02900	337	47486
0.03425	356	47842
0.03950	369	48211
0.04475	356	48567
0.05000	367	48934
0.05525	386	49320
0.06050	351	49671
0.06575	358	50029
0.07100	366	50395
0.07625	365	50760
0.08150	344	51104
0.08675	426	51530
0.09200	364	51894
0.09725	387	52281
0.10250	421	52702
0.10775	383	53085
0.11300	371	53456
0.11825	384	53840
0.12350	376	54216
0.12875	353	54569
0.13400	363	54932
0.13925	357	55289
0.14450	402	55691
0.14975	375	56066
0.15500	392	56458
0.16025	376	56834
0.16550	366	57200
0.17075	397	57597
0.17600	399	57996
0.18125	415	58411
0.18650	397	58808
0.19175	381	59189
0.19700	380	59569
0.20225	374	59943
0.20750	389	60332
0.21275	408	60740
0.21800	401	61141
0.22325	402	61543
0.22850	371	61914
0.23375	406	62320
0.23900	410	62730
0.24425	394	63124
0.24950	384	63508
0.25475	401	63909
0.26000	417	64326
0.26525	368	64694
0.27050	385	65079
0.27575	384	65463
0.28100	387	65850
0.28625	404	66254
0.29150	385	66639
0.29675	385	67024
0.30200	396	67420
0.30725	401	67821
0.31250	397	68218
0.31775	407	68625
0.32300	383	69008
0.32825	403	69411
0.33350	377	69788
0.33875	416	70204
0.34400	420	70624
0.34925	425	71049
0.35450	372	71421
