#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	0	0
-0.92650	0	0
-0.92125	1	1
-0.91600	4	5
-0.91075	6	11
-0.90550	9	20
-0.90025	11	31
-0.89500	11	42
-0.88975	18	60
-0.88450	17	77
-0.87925	29	106
-0.87400	19	125
-0.86875	32	157
-0.86350	42	199
-0.85825	39	238
-0.85300	47	285
-0.84775	40	325
-0.84250	45	370
-0.83725	52	422
-0.83200	43	465
-0.82675	54	519
-0.82150	58	577
-0.81625	55	632
-0.81100	75	707
-0.80575	66	773
-0.80050	87	860
-0.79525	111	971
-0.79000	81	1052
-0.78475	77	1129
-0.77950	80	1209
-0.77425	79	1288
-0.76900	98	1386
-0.76375	99	1485
-0.75850	100	1585
-0.75325	105	1690
-0.74800	103	1793
-0.74275	93	1886
-0.73750	116	2002
-0.73225	97	2099
-0.72700	102	2201
-0.72175	120	2321
-0.71650	118	2439
-0.71125	123	2562
-0.70600	123	2685
-0.70075	155	2840
-0.69550	156	2996
-0.69025	140	3136
-0.68500	117	3253
-0.67975	141	3394
-0.67450	161	3555
-0.66925	126	3681
-0.66400	140	3821
-0.65875	150	3971
-0.65350	147	4118
-0.64825	136	4254
-0.64300	150	4404
-0.63775	160	4564
-0.63250	151	4715
-0.62725	158	4873
-0.62200	136	5009
-0.61675	164	5173
-0.61150	160	5333
-0.60625	168	5501
-0.60100	164	5665
-0.59575	165	5830
-0.59050	172	6002
-0.58525	163	6165
-0.58000	187	6352
-0.57475	202	6554
-0.56950	187	6741
-0.56425	190	6931
-0.55900	182	7113
-0.55375	194	7307
-0.54850	211	7518
-0.54325	192	7710
-0.53800	184	7894
-0.53275	183	8077
-0.52750	174	8251
-0.52225	173	8424
-0.51700	161	8585
-0.51175	203	8788
-0.50650	201	8989
-0.50125	186	9175
-0.49600	204	9379
-0.49075	203	9582
-0.48550	206	9788
-0.48025	179	9967
-0.47500	206	10173
-0.46975	205	10378
-0.46450	200	10578
-0.45925	232	10810
-0.45400	200	11010
-0.44875	206	11216
-0.44350	207	11423
-0.43825	214	11637
-0.43300	220	11857
-0.42775	191	12048
-0.42250	191	12239
-0.41725	181	12420
-0.41200	196	12616
-0.40675	212	12828
-0.40150	226	13054
-0.39625	231	13285
-0.39100	193	13478
-0.38575	228	13706
-0.38050	227	13933
-0.37525	220	14153
-0.37000	234	14387
-0.36475	204	14591
-0.35950	231	14822
-0.35425	215	15037
-0.34900	224	15261
-0.34375	228	15489
-0.33850	218	15707
-0.33325	214	15921
-0.32800	206	16127
-0.32275	230	16357
-0.31750	216	16573
-0.31225	190	16763
-0.30700	216	16979
-0.30175	206	17185
-0.29650	244	17429
-0.29125	231	17660
-0.28600	232	17892
-0.28075	234	18126
-0.27550	264	18390
-0.27025	232	18622
-0.26500	230	18852
-0.25975	255	19107
-0.25450	235	19342
-0.24925	232	19574
-0.24400	260	19834
-0.23875	241	20075
-0.23350	243	20318
-0.22825	251	20569
-0.22300	234	20803
-0.21775	216	21019
-0.21250	222	21241
-0.20725	232	21473
-0.20200	256	21729
-0.19675	236	21965
-0.19150	217	22182
-0.18625	231	22413
-0.18100	230	22643
-0.17575	227	22870
-0.17050	249	23119
-0.16525	232	23351
-0.16000	236	23587
-0.15475	227	23814
-0.14950	239	24053
-0.14425	235	24288
-0.13900	239	24527
-0.13375	247	24774
-0.12850	256	25030
-0.12325	224	25254
-0.11800	281	25535
-0.11275	248	25783
-0.10750	224	26007
-0.10225	258	26265
-0.09700	237	26502
-0.09175	286	26788
-0.08650	251	27039
-0.08125	264	27303
-0.07600	236	27539
-0.07075	242	27781
-0.06550	223	28004
-0.06025	261	28265
-0.05500	243	28508
-0.04975	267	28775
-0.04450	233	29008
-0.03925	251	29259
-0.03400	283	29542
-0.02875	260	29802
-0.02350	258	30060
-0.01825	252	30312
-0.01300	235	30547
-0.00775	259	30806
-0.00250	239	31045
0.00275	263	31308
0.00800	245	31553
0.01325	255	31808
0.01850	250	32058
0.02375	275	32333
0.02900	220	32553
0.03425	240	32793
0.03950	268	33061
0.04475	260	33321
0.05000	247	33568
0.05525	276	33844
0.06050	256	34100
0.06575	251	34351
0.07100	265	34616
0.07625	252	34868
0.08150	243	35111
0.08675	295	35406
0.09200	239	35645
0.09725	262	35907
0.10250	298	36205
0.10775	282	36487
0.11300	245	36732
0.11825	261	36993
0.12350	244	37237
0.12875	242	37479
0.13400	263	37742
0.13925	259	38001
0.14450	279	38280
0.14975	253	38533
0.15500	275	38808
0.16025	265	39073
0.16550	260	39333
0.17075	276	39609
0.17600	278	39887
0.18125	282	40169
0.18650	267	40436
0.19175	272	40708
0.19700	259	40967
0.20225	261	41228
0.20750	267	41495
0.21275	293	41788
0.21800	265	42053
0.22325	298	42351
0.22850	257	42608
0.23375	294	42902
0.23900	268	43170
0.24425	272	43442
0.24950	271	43713
0.25475	260	43973
0.26000	292	44265
0.26525	269	44534
0.27050	273	44807
0.27575	254	45061
0.28100	287	45348
0.28625	283	45631
0.29150	272	45903
0.29675	265	46168
0.30200	267	46435
0.30725	289	46724
0.31250	268	46992
0.31775	283	47275
0.32300	266	47541
0.32825	307	47848
0.33350	264	48112
0.33875	279	48391
0.34400	305	48696
0.34925	286	48982
0.35450	245	49227
