#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	8	8
-0.94225	20	28
-0.93700	52	80
-0.93175	94	174
-0.92650	112	286
-0.92125	186	472
-0.91600	269	741
-0.91075	331	1072
-0.90550	420	1492
-0.90025	499	1991
-0.89500	639	2630
-0.88975	750	3380
-0.88450	866	4246
-0.87925	922	5168
-0.87400	1023	6191
-0.86875	1156	7347
-0.86350	1301	8648
-0.85825	1395	10043
-0.85300	1469	11512
-0.84775	1535	13047
-0.84250	1585	14632
-0.83725	1757	16389
-0.83200	1836	18225
-0.82675	1909	20134
-0.82150	2040	22174
-0.81625	1962	24136
-0.81100	2198	26334
-0.80575	2133	28467
-0.80050	2220	30687
-0.79525	2388	33075
-0.79000	2404	35479
-0.78475	2503	37982
-0.77950	2601	40583
-0.77425	2606	43189
-0.76900	2764	45953
-0.76375	2850	48803
-0.75850	2794	51597
-0.75325	2761	54358
-0.74800	2803	57161
-0.74275	2925	60086
-0.73750	2953	63039
-0.73225	3110	66149
-0.72700	2991	69140
-0.72175	3098	72238
-0.71650	3104	75342
-0.71125	3223	78565
-0.70600	3219	81784
-0.70075	3380	85164
-0.69550	3436	88600
-0.69025	3431	92031
-0.68500	3375	95406
-0.67975	3522	98928
-0.67450	3514	102442
-0.66925	3478	105920
-0.66400	3509	109429
-0.65875	3455	112884
-0.65350	3660	116544
-0.64825	3587	120131
-0.64300	3802	123933
-0.63775	3808	127741
-0.63250	3770	131511
-0.62725	3701	135212
-0.62200	3892	139104
-0.61675	3801	142905
-0.61150	3810	146715
-0.60625	3849	150564
-0.60100	3910	154474
-0.59575	3875	158349
-0.59050	3922	162271
-0.58525	3884	166155
-0.58000	4080	170235
-0.57475	3960	174195
-0.56950	4017	178212
-0.56425	3986	182198
-0.55900	4110	186308
-0.55375	4063	190371
-0.54850	4279	194650
-0.54325	4311	198961
-0.53800	4204	203165
-0.53275	4312	207477
-0.52750	4134	211611
-0.52225	4181	215792
-0.51700	4333	220125
-0.51175	4337	224462
-0.50650	4332	228794
-0.50125	4385	233179
-0.49600	4531	237710
-0.49075	4559	242269
-0.48550	4431	246700
-0.48025	4570	251270
-0.47500	4503	255773
-0.46975	4482	260255
-0.46450	4508	264763
-0.45925	4631	269394
-0.45400	4684	274078
-0.44875	4559	278637
-0.44350	4590	283227
-0.43825	4667	287894
-0.43300	4639	292533
-0.42775	4744	297277
-0.42250	4677	301954
-0.41725	4729	306683
-0.41200	4696	311379
-0.40675	4687	316066
-0.40150	4941	321007
-0.39625	4839	325846
-0.39100	4844	330690
-0.38575	4845	335535
-0.38050	5003	340538
-0.37525	4898	345436
-0.37000	4916	350352
-0.36475	5044	355396
-0.35950	4964	360360
-0.35425	4918	365278
-0.34900	4891	370169
-0.34375	5146	375315
-0.33850	5090	380405
-0.33325	5035	385440
-0.32800	5112	390552
-0.32275	5181	395733
-0.31750	5152	400885
-0.31225	5042	405927
-0.30700	5238	411165
-0.30175	5149	416314
-0.29650	5214	421528
-0.29125	5240	426768
-0.28600	5363	432131
-0.28075	5414	437545
-0.27550	5285	442830
-0.27025	5291	448121
-0.26500	5456	453577
-0.25975	5297	458874
-0.25450	5354	464228
-0.24925	5349	469577
-0.24400	5500	475077
-0.23875	5529	480606
-0.23350	5524	486130
-0.22825	5515	491645
-0.22300	5610	497255
-0.21775	5507	502762
-0.21250	5682	508444
-0.20725	5614	514058
-0.20200	5643	519701
-0.19675	5582	525283
-0.19150	5665	530948
-0.18625	5626	536574
-0.18100	5650	542224
-0.17575	5653	547877
-0.17050	5628	553505
-0.16525	5714	559219
-0.16000	5769	564988
-0.15475	5803	570791
-0.14950	5904	576695
-0.14425	5633	582328
-0.13900	5880	588208
-0.13375	5756	593964
-0.12850	5805	599769
-0.12325	5828	605597
-0.11800	6016	611613
-0.11275	5731	617344
-0.10750	5844	623188
-0.10225	5849	629037
-0.09700	5831	634868
-0.09175	5986	640854
-0.08650	5941	646795
-0.08125	6037	652832
-0.07600	5884	658716
-0.07075	5930	664646
-0.06550	6109	670755
-0.06025	6096	676851
-0.05500	5963	682814
-0.04975	5993	688807
-0.04450	5869	694676
-0.03925	6122	700798
-0.03400	6080	706878
-0.02875	5984	712862
-0.02350	6084	718946
-0.01825	6132	725078
-0.01300	6030	731108
-0.00775	6016	737124
-0.00250	6060	743184
0.00275	6052	749236
0.00800	5879	755115
0.01325	6002	761117
0.01850	6083	767200
0.02375	6095	773295
0.02900	6006	779301
0.03425	6305	785606
0.03950	6100	791706
0.04475	6101	797807
0.05000	6156	803963
0.05525	6206	810169
0.06050	6201	816370
0.06575	6206	822576
0.07100	6064	828640
0.07625	6179	834819
0.08150	6163	840982
0.08675	6197	847179
0.09200	6081	853260
0.09725	6137	859397
0.10250	6347	865744
0.10775	6188	871932
0.11300	6142	878074
0.11825	6275	884349
0.12350	6331	890680
0.12875	6242	896922
0.13400	6223	903145
0.13925	6122	909267
0.14450	6176	915443
0.14975	6020	921463
0.15500	6143	927606
0.16025	6132	933738
0.16550	6186	939924
0.17075	6133	946057
0.17600	6175	952232
0.18125	6281	958513
0.18650	6204	964717
0.19175	6173	970890
0.19700	6101	976991
0.20225	6176	983167
0.20750	6134	989301
0.21275	6073	995374
0.21800	6102	1001476
0.22325	6191	1007667
0.22850	6053	1013720
