#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	5	5
-0.93700	10	15
-0.93175	17	32
-0.92650	24	56
-0.92125	37	93
-0.91600	74	167
-0.91075	84	251
-0.90550	95	346
-0.90025	109	455
-0.89500	145	600
-0.88975	182	782
-0.88450	199	981
-0.87925	231	1212
-0.87400	258	1470
-0.86875	297	1767
-0.86350	347	2114
-0.85825	356	2470
-0.85300	372	2842
-0.84775	399	3241
-0.84250	417	3658
-0.83725	425	4083
-0.83200	462	4545
-0.82675	507	5052
-0.82150	548	5600
-0.81625	492	6092
-0.81100	604	6696
-0.80575	570	7266
-0.80050	630	7896
-0.79525	676	8572
-0.79000	684	9256
-0.78475	682	9938
-0.77950	694	10632
-0.77425	694	11326
-0.76900	751	12077
-0.76375	764	12841
-0.75850	805	13646
-0.75325	731	14377
-0.74800	768	15145
-0.74275	837	15982
-0.73750	855	16837
-0.73225	864	17701
-0.72700	803	18504
-0.72175	882	19386
-0.71650	822	20208
-0.71125	931	21139
-0.70600	908	22047
-0.70075	963	23010
-0.69550	961	23971
-0.69025	943	24914
-0.68500	919	25833
-0.67975	976	26809
-0.67450	1024	27833
-0.66925	986	28819
-0.66400	1027	29846
-0.65875	990	30836
-0.65350	986	31822
-0.64825	983	32805
-0.64300	1032	33837
-0.63775	1056	34893
-0.63250	1109	36002
-0.62725	1041	37043
-0.62200	1035	38078
-0.61675	1043	39121
-0.61150	1032	40153
-0.60625	1064	41217
-0.60100	1046	42263
-0.59575	1097	43360
-0.59050	1062	44422
-0.58525	1089	45511
-0.58000	1081	46592
-0.57475	1088	47680
-0.56950	1136	48816
-0.56425	1107	49923
-0.55900	1137	51060
-0.55375	1104	52164
-0.54850	1239	53403
-0.54325	1198	54601
-0.53800	1164	55765
-0.53275	1205	56970
-0.52750	1162	58132
-0.52225	1152	59284
-0.51700	1126	60410
-0.51175	1223	61633
-0.50650	1231	62864
-0.50125	1188	64052
-0.49600	1238	65290
-0.49075	1290	66580
-0.48550	1227	67807
-0.48025	1242	69049
-0.47500	1271	70320
-0.46975	1235	71555
-0.46450	1214	72769
-0.45925	1280	74049
-0.45400	1258	75307
-0.44875	1193	76500
-0.44350	1225	77725
-0.43825	1301	79026
-0.43300	1264	80290
-0.42775	1254	81544
-0.42250	1248	82792
-0.41725	1240	84032
-0.41200	1291	85323
-0.40675	1217	86540
-0.40150	1363	87903
-0.39625	1299	89202
-0.39100	1239	90441
-0.38575	1215	91656
-0.38050	1299	92955
-0.37525	1292	94247
-0.37000	1287	95534
-0.36475	1301	96835
-0.35950	1328	98163
-0.35425	1313	99476
-0.34900	1307	100783
-0.34375	1334	102117
-0.33850	1296	103413
-0.33325	1278	104691
-0.32800	1316	106007
-0.32275	1360	107367
-0.31750	1366	108733
-0.31225	1280	110013
-0.30700	1337	111350
-0.30175	1337	112687
-0.29650	1318	114005
-0.29125	1323	115328
-0.28600	1353	116681
-0.28075	1392	118073
-0.27550	1427	119500
-0.27025	1328	120828
-0.26500	1389	122217
-0.25975	1377	123594
-0.25450	1392	124986
-0.24925	1334	126320
-0.24400	1412	127732
-0.23875	1395	129127
-0.23350	1413	130540
-0.22825	1400	131940
-0.22300	1450	133390
-0.21775	1401	134791
-0.21250	1471	136262
-0.20725	1408	137670
-0.20200	1413	139083
-0.19675	1429	140512
-0.19150	1397	141909
-0.18625	1428	143337
-0.18100	1390	144727
-0.17575	1342	146069
-0.17050	1452	147521
-0.16525	1449	148970
-0.16000	1508	150478
-0.15475	1492	151970
-0.14950	1476	153446
-0.14425	1436	154882
-0.13900	1492	156374
-0.13375	1447	157821
-0.12850	1500	159321
-0.12325	1420	160741
-0.11800	1505	162246
-0.11275	1472	163718
-0.10750	1450	165168
-0.10225	1511	166679
-0.09700	1488	168167
-0.09175	1558	169725
-0.08650	1509	171234
-0.08125	1460	172694
-0.07600	1437	174131
-0.07075	1483	175614
-0.06550	1493	177107
-0.06025	1568	178675
-0.05500	1509	180184
-0.04975	1573	181757
-0.04450	1494	183251
-0.03925	1596	184847
-0.03400	1532	186379
-0.02875	1541	187920
-0.02350	1582	189502
-0.01825	1537	191039
-0.01300	1507	192546
-0.00775	1574	194120
-0.00250	1578	195698
0.00275	1640	197338
0.00800	1562	198900
0.01325	1587	200487
0.01850	1550	202037
0.02375	1615	203652
0.02900	1572	205224
0.03425	1652	206876
0.03950	1630	208506
0.04475	1633	210139
0.05000	1627	211766
0.05525	1670	213436
0.06050	1631	215067
0.06575	1630	216697
0.07100	1598	218295
0.07625	1665	219960
0.08150	1643	221603
0.08675	1689	223292
0.09200	1685	224977
0.09725	1635	226612
0.10250	1675	228287
0.10775	1699	229986
0.11300	1650	231636
0.11825	1708	233344
0.12350	1736	235080
0.12875	1698	236778
0.13400	1676	238454
0.13925	1695	240149
0.14450	1702	241851
0.14975	1660	243511
0.15500	1713	245224
0.16025	1698	246922
0.16550	1696	248618
0.17075	1730	250348
0.17600	1794	252142
0.18125	1821	253963
0.18650	1739	255702
0.19175	1748	257450
0.19700	1738	259188
0.20225	1805	260993
0.20750	1759	262752
0.21275	1742	264494
0.21800	1739	266233
0.22325	1766	267999
0.22850	1733	269732
0.23375	1806	271538
0.23900	1858	273396
0.24425	1748	275144
0.24950	1801	276945
0.25475	1844	278789
