#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	1	1
-0.93700	1	2
-0.93175	6	8
-0.92650	6	14
-0.92125	11	25
-0.91600	24	49
-0.91075	31	80
-0.90550	31	111
-0.90025	44	155
-0.89500	48	203
-0.88975	73	276
-0.88450	80	356
-0.87925	92	448
-0.87400	78	526
-0.86875	110	636
-0.86350	136	772
-0.85825	141	913
-0.85300	142	1055
-0.84775	146	1201
-0.84250	144	1345
-0.83725	181	1526
-0.83200	172	1698
-0.82675	196	1894
-0.82150	213	2107
-0.81625	194	2301
-0.81100	247	2548
-0.80575	237	2785
-0.80050	247	3032
-0.79525	289	3321
-0.79000	273	3594
-0.78475	275	3869
-0.77950	290	4159
-0.77425	281	4440
-0.76900	293	4733
-0.76375	324	5057
-0.75850	338	5395
-0.75325	282	5677
-0.74800	320	5997
-0.74275	350	6347
-0.73750	337	6684
-0.73225	376	7060
-0.72700	334	7394
-0.72175	359	7753
-0.71650	344	8097
-0.71125	357	8454
-0.70600	369	8823
-0.70075	414	9237
-0.69550	401	9638
-0.69025	415	10053
-0.68500	376	10429
-0.67975	426	10855
-0.67450	439	11294
-0.66925	418	11712
-0.66400	442	12154
-0.65875	435	12589
-0.65350	431	13020
-0.64825	392	13412
-0.64300	450	13862
-0.63775	474	14336
-0.63250	463	14799
-0.62725	454	15253
-0.62200	440	15693
-0.61675	471	16164
-0.61150	452	16616
-0.60625	477	17093
-0.60100	465	17558
-0.59575	468	18026
-0.59050	459	18485
-0.58525	474	18959
-0.58000	503	19462
-0.57475	500	19962
-0.56950	537	20499
-0.56425	483	20982
-0.55900	535	21517
-0.55375	496	22013
-0.54850	547	22560
-0.54325	514	23074
-0.53800	518	23592
-0.53275	507	24099
-0.52750	503	24602
-0.52225	520	25122
-0.51700	479	25601
-0.51175	553	26154
-0.50650	532	26686
-0.50125	554	27240
-0.49600	570	27810
-0.49075	548	28358
-0.48550	574	28932
-0.48025	526	29458
-0.47500	578	30036
-0.46975	539	30575
-0.46450	535	31110
-0.45925	544	31654
-0.45400	552	32206
-0.44875	534	32740
-0.44350	543	33283
-0.43825	602	33885
-0.43300	565	34450
-0.42775	564	35014
-0.42250	542	35556
-0.41725	532	36088
-0.41200	568	36656
-0.40675	548	37204
-0.40150	607	37811
-0.39625	577	38388
-0.39100	514	38902
-0.38575	573	39475
-0.38050	589	40064
-0.37525	553	40617
-0.37000	612	41229
-0.36475	577	41806
-0.35950	577	42383
-0.35425	596	42979
-0.34900	593	43572
-0.34375	605	44177
-0.33850	587	44764
-0.33325	558	45322
-0.32800	576	45898
-0.32275	601	46499
-0.31750	590	47089
-0.31225	538	47627
-0.30700	589	48216
-0.30175	572	48788
-0.29650	604	49392
-0.29125	555	49947
-0.28600	602	50549
-0.28075	637	51186
-0.27550	619	51805
-0.27025	588	52393
-0.26500	603	52996
-0.25975	606	53602
-0.25450	601	54203
-0.24925	586	54789
-0.24400	615	55404
-0.23875	650	56054
-0.23350	617	56671
-0.22825	643	57314
-0.22300	618	57932
-0.21775	585	58517
-0.21250	592	59109
-0.20725	612	59721
-0.20200	631	60352
-0.19675	617	60969
-0.19150	613	61582
-0.18625	587	62169
-0.18100	599	62768
-0.17575	579	63347
-0.17050	638	63985
-0.16525	637	64622
-0.16000	650	65272
-0.15475	620	65892
-0.14950	633	66525
-0.14425	605	67130
-0.13900	601	67731
-0.13375	625	68356
-0.12850	674	69030
-0.12325	590	69620
-0.11800	694	70314
-0.11275	630	70944
-0.10750	622	71566
-0.10225	675	72241
-0.09700	639	72880
-0.09175	704	73584
-0.08650	653	74237
-0.08125	678	74915
-0.07600	623	75538
-0.07075	652	76190
-0.06550	619	76809
-0.06025	658	77467
-0.05500	603	78070
-0.04975	681	78751
-0.04450	637	79388
-0.03925	662	80050
-0.03400	645	80695
-0.02875	685	81380
-0.02350	653	82033
-0.01825	643	82676
-0.01300	613	83289
-0.00775	645	83934
-0.00250	641	84575
0.00275	650	85225
0.00800	669	85894
0.01325	669	86563
0.01850	686	87249
0.02375	701	87950
0.02900	644	88594
0.03425	666	89260
0.03950	694	89954
0.04475	657	90611
0.05000	666	91277
0.05525	730	92007
0.06050	684	92691
0.06575	680	93371
0.07100	685	94056
0.07625	682	94738
0.08150	678	95416
0.08675	728	96144
0.09200	680	96824
0.09725	693	97517
0.10250	730	98247
0.10775	701	98948
0.11300	681	99629
0.11825	722	100351
0.12350	701	101052
0.12875	677	101729
0.13400	677	102406
0.13925	676	103082
0.14450	724	103806
0.14975	700	104506
0.15500	707	105213
0.16025	718	105931
0.16550	677	106608
0.17075	739	107347
0.17600	736	108083
0.18125	788	108871
0.18650	734	109605
0.19175	726	110331
0.19700	719	111050
0.20225	708	111758
0.20750	728	112486
0.21275	742	113228
0.21800	748	113976
0.22325	751	114727
0.22850	692	115419
0.23375	765	116184
0.23900	787	116971
0.24425	714	117685
0.24950	724	118409
0.25475	757	119166
0.26000	729	119895
0.26525	682	120577
0.27050	708	121285
0.27575	763	122048
0.28100	747	122795
0.28625	759	123554
0.29150	709	124263
0.29675	761	125024
0.30200	742	125766
0.30725	725	126491
0.31250	756	127247
0.31775	784	128031
0.32300	783	128814
0.32825	772	129586
0.33350	747	130333
0.33875	799	131132
0.34400	814	131946
0.34925	770	132716
