#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	4	4
-0.94225	12	16
-0.93700	26	42
-0.93175	44	86
-0.92650	58	144
-0.92125	91	235
-0.91600	134	369
-0.91075	167	536
-0.90550	212	748
-0.90025	238	986
-0.89500	307	1293
-0.88975	390	1683
-0.88450	437	2120
-0.87925	475	2595
-0.87400	530	3125
-0.86875	586	3711
-0.86350	669	4380
-0.85825	749	5129
-0.85300	743	5872
-0.84775	809	6681
-0.84250	832	7513
-0.83725	903	8416
-0.83200	936	9352
-0.82675	978	10330
-0.82150	1071	11401
-0.81625	1007	12408
-0.81100	1222	13630
-0.80575	1118	14748
-0.80050	1215	15963
-0.79525	1264	17227
-0.79000	1271	18498
-0.78475	1299	19797
-0.77950	1401	21198
-0.77425	1378	22576
-0.76900	1481	24057
-0.76375	1542	25599
-0.75850	1497	27096
-0.75325	1426	28522
-0.74800	1498	30020
-0.74275	1586	31606
-0.73750	1610	33216
-0.73225	1672	34888
-0.72700	1580	36468
-0.72175	1693	38161
-0.71650	1647	39808
-0.71125	1765	41573
-0.70600	1722	43295
-0.70075	1822	45117
-0.69550	1865	46982
-0.69025	1772	48754
-0.68500	1821	50575
-0.67975	1905	52480
-0.67450	1880	54360
-0.66925	1860	56220
-0.66400	1914	58134
-0.65875	1866	60000
-0.65350	1925	61925
-0.64825	1920	63845
-0.64300	1999	65844
-0.63775	2039	67883
-0.63250	2039	69922
-0.62725	1968	71890
-0.62200	2025	73915
-0.61675	2023	75938
-0.61150	2043	77981
-0.60625	2013	79994
-0.60100	2065	82059
-0.59575	2082	84141
-0.59050	2068	86209
-0.58525	2113	88322
-0.58000	2140	90462
-0.57475	2075	92537
-0.56950	2173	94710
-0.56425	2109	96819
-0.55900	2200	99019
-0.55375	2115	101134
-0.54850	2319	103453
-0.54325	2241	105694
-0.53800	2206	107900
-0.53275	2325	110225
-0.52750	2180	112405
-0.52225	2210	114615
-0.51700	2208	116823
-0.51175	2300	119123
-0.50650	2312	121435
-0.50125	2275	123710
-0.49600	2330	126040
-0.49075	2432	128472
-0.48550	2366	130838
-0.48025	2357	133195
-0.47500	2353	135548
-0.46975	2384	137932
-0.46450	2327	140259
-0.45925	2388	142647
-0.45400	2456	145103
-0.44875	2321	147424
-0.44350	2384	149808
-0.43825	2447	152255
-0.43300	2415	154670
-0.42775	2459	157129
-0.42250	2465	159594
-0.41725	2416	162010
-0.41200	2468	164478
-0.40675	2428	166906
-0.40150	2583	169489
-0.39625	2441	171930
-0.39100	2434	174364
-0.38575	2439	176803
-0.38050	2556	179359
-0.37525	2523	181882
-0.37000	2519	184401
-0.36475	2572	186973
-0.35950	2601	189574
-0.35425	2537	192111
-0.34900	2597	194708
-0.34375	2614	197322
-0.33850	2575	199897
-0.33325	2579	202476
-0.32800	2623	205099
-0.32275	2661	207760
-0.31750	2633	210393
-0.31225	2554	212947
-0.30700	2690	215637
-0.30175	2615	218252
-0.29650	2671	220923
-0.29125	2583	223506
-0.28600	2700	226206
-0.28075	2788	228994
-0.27550	2712	231706
-0.27025	2690	234396
-0.26500	2816	237212
-0.25975	2710	239922
-0.25450	2699	242621
-0.24925	2685	245306
-0.24400	2812	248118
-0.23875	2850	250968
-0.23350	2803	253771
-0.22825	2779	256550
-0.22300	2832	259382
-0.21775	2783	262165
-0.21250	2868	265033
-0.20725	2826	267859
-0.20200	2866	270725
-0.19675	2824	273549
-0.19150	2854	276403
-0.18625	2891	279294
-0.18100	2821	282115
-0.17575	2836	284951
-0.17050	2872	287823
-0.16525	2875	290698
-0.16000	2998	293696
-0.15475	2959	296655
-0.14950	3040	299695
-0.14425	2887	302582
-0.13900	3035	305617
-0.13375	2961	308578
-0.12850	2998	311576
-0.12325	2971	314547
-0.11800	3109	317656
-0.11275	2928	320584
-0.10750	3023	323607
-0.10225	3031	326638
-0.09700	3042	329680
-0.09175	3145	332825
-0.08650	3064	335889
-0.08125	3067	338956
-0.07600	2990	341946
-0.07075	3034	344980
-0.06550	3136	348116
-0.06025	3218	351334
-0.05500	3147	354481
-0.04975	3102	357583
-0.04450	3068	360651
-0.03925	3250	363901
-0.03400	3187	367088
-0.02875	3108	370196
-0.02350	3227	373423
-0.01825	3212	376635
-0.01300	3124	379759
-0.00775	3242	383001
-0.00250	3169	386170
0.00275	3310	389480
0.00800	3162	392642
0.01325	3192	395834
0.01850	3193	399027
0.02375	3288	402315
0.02900	3226	405541
0.03425	3390	408931
0.03950	3293	412224
0.04475	3265	415489
0.05000	3339	418828
0.05525	3357	422185
0.06050	3351	425536
0.06575	3400	428936
0.07100	3262	432198
0.07625	3381	435579
0.08150	3368	438947
0.08675	3416	442363
0.09200	3416	445779
0.09725	3396	449175
0.10250	3497	452672
0.10775	3457	456129
0.11300	3378	459507
0.11825	3508	463015
0.12350	3508	466523
0.12875	3501	470024
0.13400	3451	473475
0.13925	3404	476879
0.14450	3450	480329
0.14975	3426	483755
0.15500	3529	487284
0.16025	3458	490742
0.16550	3456	494198
0.17075	3512	497710
0.17600	3582	501292
0.18125	3633	504925
0.18650	3537	508462
0.19175	3564	512026
0.19700	3486	515512
0.20225	3525	519037
0.20750	3520	522557
0.21275	3532	526089
0.21800	3501	529590
0.22325	3563	533153
0.22850	3559	536712
0.23375	3584	540296
0.23900	3698	543994
