#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	4	4
-0.92650	2	6
-0.92125	6	12
-0.91600	14	26
-0.91075	17	43
-0.90550	17	60
-0.90025	28	88
-0.89500	21	109
-0.88975	38	147
-0.88450	40	187
-0.87925	50	237
-0.87400	43	280
-0.86875	64	344
-0.86350	74	418
-0.85825	82	500
-0.85300	84	584
-0.84775	92	676
-0.84250	97	773
-0.83725	105	878
-0.83200	95	973
-0.82675	108	1081
-0.82150	120	1201
-0.81625	113	1314
-0.81100	155	1469
-0.80575	135	1604
-0.80050	164	1768
-0.79525	191	1959
-0.79000	150	2109
-0.78475	172	2281
-0.77950	168	2449
-0.77425	168	2617
-0.76900	181	2798
-0.76375	196	2994
-0.75850	209	3203
-0.75325	175	3378
-0.74800	198	3576
-0.74275	207	3783
-0.73750	204	3987
-0.73225	235	4222
-0.72700	203	4425
-0.72175	224	4649
-0.71650	216	4865
-0.71125	233	5098
-0.70600	218	5316
-0.70075	281	5597
-0.69550	258	5855
-0.69025	242	6097
-0.68500	245	6342
-0.67975	277	6619
-0.67450	276	6895
-0.66925	247	7142
-0.66400	290	7432
-0.65875	275	7707
-0.65350	257	7964
-0.64825	247	8211
-0.64300	281	8492
-0.63775	312	8804
-0.63250	301	9105
-0.62725	284	9389
-0.62200	267	9656
-0.61675	290	9946
-0.61150	286	10232
-0.60625	312	10544
-0.60100	295	10839
-0.59575	291	11130
-0.59050	316	11446
-0.58525	311	11757
-0.58000	314	12071
-0.57475	338	12409
-0.56950	354	12763
-0.56425	318	13081
-0.55900	337	13418
-0.55375	335	13753
-0.54850	359	14112
-0.54325	341	14453
-0.53800	307	14760
-0.53275	332	15092
-0.52750	291	15383
-0.52225	324	15707
-0.51700	293	16000
-0.51175	367	16367
-0.50650	351	16718
-0.50125	347	17065
-0.49600	365	17430
-0.49075	345	17775
-0.48550	358	18133
-0.48025	319	18452
-0.47500	364	18816
-0.46975	347	19163
-0.46450	334	19497
-0.45925	367	19864
-0.45400	358	20222
-0.44875	360	20582
-0.44350	363	20945
-0.43825	371	21316
-0.43300	385	21701
-0.42775	358	22059
-0.42250	340	22399
-0.41725	318	22717
-0.41200	342	23059
-0.40675	357	23416
-0.40150	385	23801
-0.39625	390	24191
-0.39100	339	24530
-0.38575	385	24915
-0.38050	380	25295
-0.37525	356	25651
-0.37000	411	26062
-0.36475	364	26426
-0.35950	388	26814
-0.35425	382	27196
-0.34900	380	27576
-0.34375	393	27969
-0.33850	370	28339
-0.33325	360	28699
-0.32800	352	29051
-0.32275	377	29428
-0.31750	375	29803
-0.31225	337	30140
-0.30700	382	30522
-0.30175	356	30878
-0.29650	399	31277
-0.29125	377	31654
-0.28600	390	32044
-0.28075	398	32442
-0.27550	414	32856
-0.27025	405	33261
-0.26500	403	33664
-0.25975	418	34082
-0.25450	396	34478
-0.24925	372	34850
-0.24400	411	35261
-0.23875	416	35677
-0.23350	393	36070
-0.22825	429	36499
-0.22300	397	36896
-0.21775	361	37257
-0.21250	372	37629
-0.20725	381	38010
-0.20200	438	38448
-0.19675	403	38851
-0.19150	386	39237
-0.18625	390	39627
-0.18100	388	40015
-0.17575	390	40405
-0.17050	414	40819
-0.16525	414	41233
-0.16000	429	41662
-0.15475	395	42057
-0.14950	406	42463
-0.14425	392	42855
-0.13900	405	43260
-0.13375	401	43661
-0.12850	420	44081
-0.12325	403	44484
-0.11800	466	44950
-0.11275	426	45376
-0.10750	405	45781
-0.10225	451	46232
-0.09700	414	46646
-0.09175	462	47108
-0.08650	421	47529
-0.08125	454	47983
-0.07600	398	48381
-0.07075	431	48812
-0.06550	384	49196
-0.06025	447	49643
-0.05500	382	50025
-0.04975	447	50472
-0.04450	399	50871
-0.03925	434	51305
-0.03400	420	51725
-0.02875	436	52161
-0.02350	444	52605
-0.01825	418	53023
-0.01300	411	53434
-0.00775	429	53863
-0.00250	405	54268
0.00275	437	54705
0.00800	424	55129
0.01325	439	55568
0.01850	442	56010
0.02375	481	56491
0.02900	403	56894
0.03425	420	57314
0.03950	441	57755
0.04475	425	58180
0.05000	443	58623
0.05525	468	59091
0.06050	433	59524
0.06575	424	59948
0.07100	445	60393
0.07625	441	60834
0.08150	426	61260
0.08675	497	61757
0.09200	455	62212
0.09725	457	62669
0.10250	495	63164
0.10775	456	63620
0.11300	436	64056
0.11825	466	64522
0.12350	447	64969
0.12875	443	65412
0.13400	436	65848
0.13925	432	66280
0.14450	494	66774
0.14975	438	67212
0.15500	473	67685
0.16025	443	68128
0.16550	425	68553
0.17075	477	69030
0.17600	488	69518
0.18125	496	70014
0.18650	475	70489
0.19175	466	70955
0.19700	453	71408
0.20225	439	71847
0.20750	475	72322
0.21275	490	72812
0.21800	481	73293
0.22325	503	73796
0.22850	440	74236
0.23375	489	74725
0.23900	505	75230
0.24425	478	75708
0.24950	464	76172
0.25475	480	76652
0.26000	485	77137
0.26525	437	77574
0.27050	465	78039
0.27575	465	78504
0.28100	459	78963
0.28625	483	79446
0.29150	456	79902
0.29675	464	80366
0.30200	467	80833
0.30725	478	81311
0.31250	480	81791
0.31775	486	82277
0.32300	474	82751
0.32825	492	83243
0.33350	452	83695
0.33875	498	84193
0.34400	514	84707
0.34925	510	85217
0.35450	477	85694
