#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	3	3
-0.92650	2	5
-0.92125	3	8
-0.91600	11	19
-0.91075	15	34
-0.90550	16	50
-0.90025	24	74
-0.89500	17	91
-0.88975	32	123
-0.88450	34	157
-0.87925	47	204
-0.87400	39	243
-0.86875	58	301
-0.86350	67	368
-0.85825	72	440
-0.85300	71	511
-0.84775	74	585
-0.84250	83	668
-0.83725	93	761
-0.83200	79	840
-0.82675	101	941
-0.82150	109	1050
-0.81625	99	1149
-0.81100	138	1287
-0.80575	118	1405
-0.80050	145	1550
-0.79525	181	1731
-0.79000	132	1863
-0.78475	151	2014
-0.77950	144	2158
-0.77425	151	2309
-0.76900	161	2470
-0.76375	173	2643
-0.75850	182	2825
-0.75325	155	2980
-0.74800	181	3161
-0.74275	183	3344
-0.73750	186	3530
-0.73225	211	3741
-0.72700	179	3920
-0.72175	202	4122
-0.71650	195	4317
-0.71125	212	4529
-0.70600	192	4721
-0.70075	257	4978
-0.69550	230	5208
-0.69025	221	5429
-0.68500	220	5649
-0.67975	252	5901
-0.67450	257	6158
-0.66925	218	6376
-0.66400	248	6624
-0.65875	245	6869
-0.65350	225	7094
-0.64825	220	7314
-0.64300	257	7571
-0.63775	280	7851
-0.63250	278	8129
-0.62725	267	8396
-0.62200	244	8640
-0.61675	260	8900
-0.61150	262	9162
-0.60625	277	9439
-0.60100	280	9719
-0.59575	270	9989
-0.59050	289	10278
-0.58525	278	10556
-0.58000	283	10839
-0.57475	310	11149
-0.56950	329	11478
-0.56425	290	11768
-0.55900	305	12073
-0.55375	305	12378
-0.54850	327	12705
-0.54325	315	13020
-0.53800	283	13303
-0.53275	306	13609
-0.52750	269	13878
-0.52225	284	14162
-0.51700	264	14426
-0.51175	330	14756
-0.50650	323	15079
-0.50125	315	15394
-0.49600	330	15724
-0.49075	311	16035
-0.48550	323	16358
-0.48025	289	16647
-0.47500	338	16985
-0.46975	323	17308
-0.46450	309	17617
-0.45925	339	17956
-0.45400	320	18276
-0.44875	337	18613
-0.44350	343	18956
-0.43825	338	19294
-0.43300	344	19638
-0.42775	324	19962
-0.42250	307	20269
-0.41725	288	20557
-0.41200	307	20864
-0.40675	322	21186
-0.40150	343	21529
-0.39625	365	21894
-0.39100	311	22205
-0.38575	353	22558
-0.38050	356	22914
-0.37525	334	23248
-0.37000	369	23617
-0.36475	332	23949
-0.35950	368	24317
-0.35425	348	24665
-0.34900	345	25010
-0.34375	362	25372
-0.33850	340	25712
-0.33325	333	26045
-0.32800	325	26370
-0.32275	345	26715
-0.31750	350	27065
-0.31225	305	27370
-0.30700	350	27720
-0.30175	326	28046
-0.29650	368	28414
-0.29125	350	28764
-0.28600	356	29120
-0.28075	367	29487
-0.27550	386	29873
-0.27025	369	30242
-0.26500	364	30606
-0.25975	386	30992
-0.25450	362	31354
-0.24925	340	31694
-0.24400	374	32068
-0.23875	380	32448
-0.23350	371	32819
-0.22825	404	33223
-0.22300	365	33588
-0.21775	335	33923
-0.21250	340	34263
-0.20725	351	34614
-0.20200	401	35015
-0.19675	368	35383
-0.19150	354	35737
-0.18625	360	36097
-0.18100	359	36456
-0.17575	346	36802
-0.17050	378	37180
-0.16525	372	37552
-0.16000	388	37940
-0.15475	361	38301
-0.14950	369	38670
-0.14425	361	39031
-0.13900	368	39399
-0.13375	361	39760
-0.12850	384	40144
-0.12325	372	40516
-0.11800	430	40946
-0.11275	388	41334
-0.10750	368	41702
-0.10225	417	42119
-0.09700	380	42499
-0.09175	421	42920
-0.08650	394	43314
-0.08125	421	43735
-0.07600	365	44100
-0.07075	394	44494
-0.06550	349	44843
-0.06025	409	45252
-0.05500	351	45603
-0.04975	413	46016
-0.04450	373	46389
-0.03925	406	46795
-0.03400	396	47191
-0.02875	398	47589
-0.02350	401	47990
-0.01825	374	48364
-0.01300	372	48736
-0.00775	392	49128
-0.00250	362	49490
0.00275	400	49890
0.00800	394	50284
0.01325	399	50683
0.01850	401	51084
0.02375	440	51524
0.02900	371	51895
0.03425	384	52279
0.03950	403	52682
0.04475	390	53072
0.05000	405	53477
0.05525	424	53901
0.06050	390	54291
0.06575	385	54676
0.07100	397	55073
0.07625	405	55478
0.08150	387	55865
0.08675	466	56331
0.09200	400	56731
0.09725	425	57156
0.10250	447	57603
0.10775	415	58018
0.11300	395	58413
0.11825	425	58838
0.12350	406	59244
0.12875	397	59641
0.13400	401	60042
0.13925	389	60431
0.14450	451	60882
0.14975	401	61283
0.15500	424	61707
0.16025	413	62120
0.16550	396	62516
0.17075	426	62942
0.17600	440	63382
0.18125	448	63830
0.18650	436	64266
0.19175	425	64691
0.19700	416	65107
0.20225	403	65510
0.20750	423	65933
0.21275	446	66379
0.21800	437	66816
0.22325	446	67262
0.22850	398	67660
0.23375	447	68107
0.23900	451	68558
0.24425	433	68991
0.24950	411	69402
0.25475	443	69845
0.26000	448	70293
0.26525	394	70687
0.27050	423	71110
0.27575	415	71525
0.28100	421	71946
0.28625	447	72393
0.29150	417	72810
0.29675	422	73232
0.30200	426	73658
0.30725	433	74091
0.31250	433	74524
0.31775	445	74969
0.32300	420	75389
0.32825	446	75835
0.33350	416	76251
0.33875	453	76704
0.34400	469	77173
0.34925	460	77633
0.35450	426	78059
