#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	4	4
-0.92650	4	8
-0.92125	10	18
-0.91600	20	38
-0.91075	20	58
-0.90550	23	81
-0.90025	38	119
-0.89500	28	147
-0.88975	50	197
-0.88450	56	253
-0.87925	66	319
-0.87400	54	373
-0.86875	84	457
-0.86350	98	555
-0.85825	110	665
-0.85300	105	770
-0.84775	108	878
-0.84250	114	992
-0.83725	138	1130
-0.83200	124	1254
-0.82675	135	1389
-0.82150	159	1548
-0.81625	149	1697
-0.81100	188	1885
-0.80575	175	2060
-0.80050	189	2249
-0.79525	224	2473
-0.79000	204	2677
-0.78475	218	2895
-0.77950	210	3105
-0.77425	205	3310
-0.76900	230	3540
-0.76375	254	3794
-0.75850	259	4053
-0.75325	216	4269
-0.74800	251	4520
-0.74275	257	4777
-0.73750	250	5027
-0.73225	295	5322
-0.72700	247	5569
-0.72175	286	5855
-0.71650	258	6113
-0.71125	274	6387
-0.70600	271	6658
-0.70075	333	6991
-0.69550	318	7309
-0.69025	309	7618
-0.68500	300	7918
-0.67975	358	8276
-0.67450	333	8609
-0.66925	326	8935
-0.66400	346	9281
-0.65875	345	9626
-0.65350	325	9951
-0.64825	308	10259
-0.64300	346	10605
-0.63775	376	10981
-0.63250	365	11346
-0.62725	354	11700
-0.62200	332	12032
-0.61675	373	12405
-0.61150	360	12765
-0.60625	365	13130
-0.60100	362	13492
-0.59575	345	13837
-0.59050	384	14221
-0.58525	364	14585
-0.58000	389	14974
-0.57475	399	15373
-0.56950	432	15805
-0.56425	380	16185
-0.55900	409	16594
-0.55375	401	16995
-0.54850	426	17421
-0.54325	413	17834
-0.53800	394	18228
-0.53275	393	18621
-0.52750	371	18992
-0.52225	408	19400
-0.51700	357	19757
-0.51175	444	20201
-0.50650	422	20623
-0.50125	431	21054
-0.49600	430	21484
-0.49075	428	21912
-0.48550	448	22360
-0.48025	389	22749
-0.47500	463	23212
-0.46975	429	23641
-0.46450	419	24060
-0.45925	439	24499
-0.45400	440	24939
-0.44875	429	25368
-0.44350	441	25809
-0.43825	456	26265
-0.43300	463	26728
-0.42775	438	27166
-0.42250	424	27590
-0.41725	403	27993
-0.41200	436	28429
-0.40675	443	28872
-0.40150	471	29343
-0.39625	471	29814
-0.39100	400	30214
-0.38575	452	30666
-0.38050	470	31136
-0.37525	429	31565
-0.37000	490	32055
-0.36475	453	32508
-0.35950	454	32962
-0.35425	457	33419
-0.34900	458	33877
-0.34375	482	34359
-0.33850	460	34819
-0.33325	454	35273
-0.32800	441	35714
-0.32275	448	36162
-0.31750	454	36616
-0.31225	412	37028
-0.30700	465	37493
-0.30175	427	37920
-0.29650	491	38411
-0.29125	445	38856
-0.28600	458	39314
-0.28075	471	39785
-0.27550	479	40264
-0.27025	476	40740
-0.26500	485	41225
-0.25975	494	41719
-0.25450	463	42182
-0.24925	470	42652
-0.24400	485	43137
-0.23875	513	43650
-0.23350	489	44139
-0.22825	494	44633
-0.22300	492	45125
-0.21775	460	45585
-0.21250	457	46042
-0.20725	473	46515
-0.20200	519	47034
-0.19675	481	47515
-0.19150	470	47985
-0.18625	456	48441
-0.18100	467	48908
-0.17575	472	49380
-0.17050	502	49882
-0.16525	492	50374
-0.16000	518	50892
-0.15475	497	51389
-0.14950	482	51871
-0.14425	473	52344
-0.13900	484	52828
-0.13375	467	53295
-0.12850	519	53814
-0.12325	466	54280
-0.11800	548	54828
-0.11275	509	55337
-0.10750	485	55822
-0.10225	543	56365
-0.09700	487	56852
-0.09175	564	57416
-0.08650	507	57923
-0.08125	547	58470
-0.07600	479	58949
-0.07075	516	59465
-0.06550	483	59948
-0.06025	534	60482
-0.05500	466	60948
-0.04975	535	61483
-0.04450	482	61965
-0.03925	519	62484
-0.03400	503	62987
-0.02875	526	63513
-0.02350	526	64039
-0.01825	525	64564
-0.01300	502	65066
-0.00775	521	65587
-0.00250	503	66090
0.00275	521	66611
0.00800	511	67122
0.01325	528	67650
0.01850	528	68178
0.02375	569	68747
0.02900	499	69246
0.03425	509	69755
0.03950	539	70294
0.04475	521	70815
0.05000	534	71349
0.05525	571	71920
0.06050	520	72440
0.06575	524	72964
0.07100	525	73489
0.07625	534	74023
0.08150	522	74545
0.08675	586	75131
0.09200	537	75668
0.09725	551	76219
0.10250	588	76807
0.10775	550	77357
0.11300	518	77875
0.11825	559	78434
0.12350	535	78969
0.12875	518	79487
0.13400	536	80023
0.13925	535	80558
0.14450	588	81146
0.14975	543	81689
0.15500	568	82257
0.16025	560	82817
0.16550	523	83340
0.17075	580	83920
0.17600	573	84493
0.18125	597	85090
0.18650	567	85657
0.19175	563	86220
0.19700	563	86783
0.20225	548	87331
0.20750	585	87916
0.21275	583	88499
0.21800	588	89087
0.22325	583	89670
0.22850	528	90198
0.23375	585	90783
0.23900	602	91385
0.24425	585	91970
0.24950	558	92528
0.25475	590	93118
0.26000	573	93691
0.26525	532	94223
0.27050	563	94786
0.27575	575	95361
0.28100	570	95931
0.28625	590	96521
0.29150	550	97071
0.29675	585	97656
0.30200	569	98225
0.30725	584	98809
0.31250	594	99403
0.31775	589	99992
0.32300	597	100589
0.32825	591	101180
0.33350	548	101728
0.33875	612	102340
0.34400	634	102974
0.34925	606	103580
