#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	2	2
-0.93700	7	9
-0.93175	8	17
-0.92650	10	27
-0.92125	19	46
-0.91600	37	83
-0.91075	44	127
-0.90550	50	177
-0.90025	63	240
-0.89500	69	309
-0.88975	106	415
-0.88450	119	534
-0.87925	127	661
-0.87400	122	783
-0.86875	167	950
-0.86350	207	1157
-0.85825	201	1358
-0.85300	207	1565
-0.84775	212	1777
-0.84250	225	2002
-0.83725	251	2253
-0.83200	252	2505
-0.82675	291	2796
-0.82150	304	3100
-0.81625	260	3360
-0.81100	342	3702
-0.80575	341	4043
-0.80050	355	4398
-0.79525	394	4792
-0.79000	387	5179
-0.78475	383	5562
-0.77950	394	5956
-0.77425	385	6341
-0.76900	418	6759
-0.76375	460	7219
-0.75850	470	7689
-0.75325	387	8076
-0.74800	447	8523
-0.74275	482	9005
-0.73750	483	9488
-0.73225	513	10001
-0.72700	457	10458
-0.72175	497	10955
-0.71650	482	11437
-0.71125	543	11980
-0.70600	510	12490
-0.70075	560	13050
-0.69550	554	13604
-0.69025	562	14166
-0.68500	519	14685
-0.67975	573	15258
-0.67450	593	15851
-0.66925	580	16431
-0.66400	593	17024
-0.65875	581	17605
-0.65350	612	18217
-0.64825	557	18774
-0.64300	614	19388
-0.63775	630	20018
-0.63250	651	20669
-0.62725	651	21320
-0.62200	607	21927
-0.61675	628	22555
-0.61150	613	23168
-0.60625	642	23810
-0.60100	629	24439
-0.59575	647	25086
-0.59050	629	25715
-0.58525	638	26353
-0.58000	684	27037
-0.57475	673	27710
-0.56950	702	28412
-0.56425	663	29075
-0.55900	693	29768
-0.55375	669	30437
-0.54850	748	31185
-0.54325	691	31876
-0.53800	689	32565
-0.53275	706	33271
-0.52750	700	33971
-0.52225	694	34665
-0.51700	669	35334
-0.51175	735	36069
-0.50650	731	36800
-0.50125	722	37522
-0.49600	776	38298
-0.49075	765	39063
-0.48550	723	39786
-0.48025	733	40519
-0.47500	757	41276
-0.46975	744	42020
-0.46450	733	42753
-0.45925	728	43481
-0.45400	731	44212
-0.44875	702	44914
-0.44350	729	45643
-0.43825	794	46437
-0.43300	759	47196
-0.42775	772	47968
-0.42250	741	48709
-0.41725	704	49413
-0.41200	763	50176
-0.40675	736	50912
-0.40150	828	51740
-0.39625	767	52507
-0.39100	715	53222
-0.38575	748	53970
-0.38050	770	54740
-0.37525	778	55518
-0.37000	803	56321
-0.36475	802	57123
-0.35950	768	57891
-0.35425	808	58699
-0.34900	766	59465
-0.34375	806	60271
-0.33850	760	61031
-0.33325	753	61784
-0.32800	801	62585
-0.32275	804	63389
-0.31750	792	64181
-0.31225	732	64913
-0.30700	795	65708
-0.30175	774	66482
-0.29650	792	67274
-0.29125	765	68039
-0.28600	812	68851
-0.28075	842	69693
-0.27550	846	70539
-0.27025	756	71295
-0.26500	811	72106
-0.25975	817	72923
-0.25450	810	73733
-0.24925	794	74527
-0.24400	843	75370
-0.23875	852	76222
-0.23350	805	77027
-0.22825	853	77880
-0.22300	853	78733
-0.21775	814	79547
-0.21250	843	80390
-0.20725	823	81213
-0.20200	850	82063
-0.19675	859	82922
-0.19150	827	83749
-0.18625	821	84570
-0.18100	791	85361
-0.17575	776	86137
-0.17050	860	86997
-0.16525	861	87858
-0.16000	873	88731
-0.15475	837	89568
-0.14950	861	90429
-0.14425	829	91258
-0.13900	850	92108
-0.13375	833	92941
-0.12850	886	93827
-0.12325	817	94644
-0.11800	882	95526
-0.11275	859	96385
-0.10750	830	97215
-0.10225	916	98131
-0.09700	859	98990
-0.09175	936	99926
-0.08650	879	100805
-0.08125	875	101680
-0.07600	841	102521
-0.07075	848	103369
-0.06550	881	104250
-0.06025	910	105160
-0.05500	849	106009
-0.04975	910	106919
-0.04450	862	107781
-0.03925	903	108684
-0.03400	894	109578
-0.02875	920	110498
-0.02350	905	111403
-0.01825	897	112300
-0.01300	845	113145
-0.00775	878	114023
-0.00250	924	114947
0.00275	904	115851
0.00800	909	116760
0.01325	906	117666
0.01850	905	118571
0.02375	928	119499
0.02900	869	120368
0.03425	903	121271
0.03950	962	122233
0.04475	901	123134
0.05000	915	124049
0.05525	985	125034
0.06050	948	125982
0.06575	920	126902
0.07100	940	127842
0.07625	944	128786
0.08150	915	129701
0.08675	952	130653
0.09200	960	131613
0.09725	938	132551
0.10250	967	133518
0.10775	972	134490
0.11300	952	135442
0.11825	973	136415
0.12350	993	137408
0.12875	927	138335
0.13400	931	139266
0.13925	921	140187
0.14450	998	141185
0.14975	931	142116
0.15500	953	143069
0.16025	967	144036
0.16550	959	144995
0.17075	992	145987
0.17600	998	146985
0.18125	1044	148029
0.18650	971	149000
0.19175	998	149998
0.19700	998	150996
0.20225	1000	151996
0.20750	971	152967
0.21275	989	153956
0.21800	1006	154962
0.22325	1016	155978
0.22850	983	156961
0.23375	1029	157990
0.23900	1055	159045
0.24425	970	160015
0.24950	995	161010
0.25475	1031	162041
0.26000	1025	163066
0.26525	982	164048
0.27050	955	165003
0.27575	1028	166031
0.28100	1020	167051
0.28625	1035	168086
0.29150	1011	169097
0.29675	1071	170168
0.30200	1024	171192
0.30725	989	172181
0.31250	1054	173235
0.31775	1088	174323
0.32300	1058	175381
0.32825	1053	176434
0.33350	1017	177451
0.33875	1085	178536
