#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	2	2
-0.93700	8	10
-0.93175	11	21
-0.92650	14	35
-0.92125	24	59
-0.91600	44	103
-0.91075	51	154
-0.90550	57	211
-0.90025	74	285
-0.89500	85	370
-0.88975	120	490
-0.88450	127	617
-0.87925	146	763
-0.87400	149	912
-0.86875	190	1102
-0.86350	234	1336
-0.85825	227	1563
-0.85300	229	1792
-0.84775	241	2033
-0.84250	263	2296
-0.83725	283	2579
-0.83200	287	2866
-0.82675	335	3201
-0.82150	358	3559
-0.81625	307	3866
-0.81100	406	4272
-0.80575	387	4659
-0.80050	409	5068
-0.79525	446	5514
-0.79000	428	5942
-0.78475	448	6390
-0.77950	451	6841
-0.77425	425	7266
-0.76900	473	7739
-0.76375	531	8270
-0.75850	526	8796
-0.75325	457	9253
-0.74800	495	9748
-0.74275	555	10303
-0.73750	547	10850
-0.73225	573	11423
-0.72700	541	11964
-0.72175	570	12534
-0.71650	544	13078
-0.71125	618	13696
-0.70600	587	14283
-0.70075	633	14916
-0.69550	637	15553
-0.69025	633	16186
-0.68500	604	16790
-0.67975	655	17445
-0.67450	679	18124
-0.66925	644	18768
-0.66400	678	19446
-0.65875	664	20110
-0.65350	689	20799
-0.64825	621	21420
-0.64300	687	22107
-0.63775	706	22813
-0.63250	743	23556
-0.62725	734	24290
-0.62200	690	24980
-0.61675	714	25694
-0.61150	690	26384
-0.60625	726	27110
-0.60100	715	27825
-0.59575	735	28560
-0.59050	712	29272
-0.58525	719	29991
-0.58000	741	30732
-0.57475	749	31481
-0.56950	785	32266
-0.56425	748	33014
-0.55900	772	33786
-0.55375	761	34547
-0.54850	845	35392
-0.54325	789	36181
-0.53800	784	36965
-0.53275	809	37774
-0.52750	792	38566
-0.52225	768	39334
-0.51700	764	40098
-0.51175	841	40939
-0.50650	825	41764
-0.50125	808	42572
-0.49600	862	43434
-0.49075	869	44303
-0.48550	805	45108
-0.48025	815	45923
-0.47500	850	46773
-0.46975	835	47608
-0.46450	828	48436
-0.45925	825	49261
-0.45400	846	50107
-0.44875	807	50914
-0.44350	819	51733
-0.43825	887	52620
-0.43300	862	53482
-0.42775	870	54352
-0.42250	856	55208
-0.41725	791	55999
-0.41200	863	56862
-0.40675	833	57695
-0.40150	935	58630
-0.39625	871	59501
-0.39100	821	60322
-0.38575	839	61161
-0.38050	871	62032
-0.37525	896	62928
-0.37000	897	63825
-0.36475	901	64726
-0.35950	882	65608
-0.35425	883	66491
-0.34900	872	67363
-0.34375	923	68286
-0.33850	855	69141
-0.33325	852	69993
-0.32800	911	70904
-0.32275	925	71829
-0.31750	905	72734
-0.31225	840	73574
-0.30700	896	74470
-0.30175	889	75359
-0.29650	900	76259
-0.29125	866	77125
-0.28600	910	78035
-0.28075	942	78977
-0.27550	969	79946
-0.27025	860	80806
-0.26500	918	81724
-0.25975	930	82654
-0.25450	892	83546
-0.24925	878	84424
-0.24400	947	85371
-0.23875	956	86327
-0.23350	917	87244
-0.22825	944	88188
-0.22300	980	89168
-0.21775	918	90086
-0.21250	957	91043
-0.20725	934	91977
-0.20200	934	92911
-0.19675	965	93876
-0.19150	937	94813
-0.18625	939	95752
-0.18100	885	96637
-0.17575	868	97505
-0.17050	981	98486
-0.16525	963	99449
-0.16000	977	100426
-0.15475	948	101374
-0.14950	967	102341
-0.14425	952	103293
-0.13900	966	104259
-0.13375	946	105205
-0.12850	1001	106206
-0.12325	931	107137
-0.11800	1001	108138
-0.11275	957	109095
-0.10750	942	110037
-0.10225	1021	111058
-0.09700	974	112032
-0.09175	1069	113101
-0.08650	985	114086
-0.08125	979	115065
-0.07600	935	116000
-0.07075	956	116956
-0.06550	1006	117962
-0.06025	1036	118998
-0.05500	943	119941
-0.04975	1029	120970
-0.04450	965	121935
-0.03925	1028	122963
-0.03400	1008	123971
-0.02875	1032	125003
-0.02350	1028	126031
-0.01825	1010	127041
-0.01300	970	128011
-0.00775	1004	129015
-0.00250	1062	130077
0.00275	1048	131125
0.00800	1037	132162
0.01325	1013	133175
0.01850	1031	134206
0.02375	1059	135265
0.02900	986	136251
0.03425	1042	137293
0.03950	1076	138369
0.04475	1014	139383
0.05000	1032	140415
0.05525	1100	141515
0.06050	1081	142596
0.06575	1046	143642
0.07100	1051	144693
0.07625	1074	145767
0.08150	1068	146835
0.08675	1095	147930
0.09200	1087	149017
0.09725	1059	150076
0.10250	1111	151187
0.10775	1116	152303
0.11300	1093	153396
0.11825	1098	154494
0.12350	1128	155622
0.12875	1072	156694
0.13400	1074	157768
0.13925	1064	158832
0.14450	1121	159953
0.14975	1077	161030
0.15500	1111	162141
0.16025	1091	163232
0.16550	1097	164329
0.17075	1121	165450
0.17600	1131	166581
0.18125	1183	167764
0.18650	1113	168877
0.19175	1135	170012
0.19700	1135	171147
0.20225	1147	172294
0.20750	1125	173419
0.21275	1142	174561
0.21800	1127	175688
0.22325	1151	176839
0.22850	1125	177964
0.23375	1161	179125
0.23900	1212	180337
0.24425	1120	181457
0.24950	1151	182608
0.25475	1183	183791
0.26000	1154	184945
0.26525	1131	186076
0.27050	1109	187185
0.27575	1148	188333
0.28100	1161	189494
0.28625	1180	190674
0.29150	1170	191844
0.29675	1240	193084
0.30200	1175	194259
0.30725	1141	195400
