#IdRegion	CellsNumber
1		20282
2		14710
3		14123
4		13249
5		13204
6		13140
7		11528
8		11134
9		11106
10		11028
11		10655
12		10601
13		10575
14		10458
15		10395
16		10343
17		10181
18		10070
19		9966
20		9957
21		9921
22		9791
23		9754
24		9391
25		9358
26		9259
27		9181
28		9157
29		9131
30		8985
31		8930
32		8917
33		8806
34		8793
35		8647
36		8591
37		8504
38		8479
39		8462
40		8389
41		8361
42		8329
43		8310
44		8126
45		8060
46		8029
47		8011
48		7959
49		7941
50		7930
51		7848
52		7789
53		7697
54		7692
55		7685
56		7678
57		7646
58		7629
59		7620
60		7580
61		7556
62		7535
63		7530
64		7475
65		7471
66		7461
67		7402
68		7396
69		7387
70		7376
71		7355
72		7314
73		7250
74		7151
75		7123
76		7120
77		7100
78		7096
79		6954
80		6910
81		6889
82		6840
83		6836
84		6774
85		6772
86		6760
87		6750
88		6728
89		6723
90		6719
91		6708
92		6691
93		6629
94		6611
95		6588
96		6588
97		6582
98		6479
99		6452
100		6442
101		6431
102		6414
103		6411
104		6400
105		6374
106		6365
107		6326
108		6308
109		6303
110		6296
111		6252
112		6249
113		6248
114		6231
115		6219
116		6209
117		6190
118		6190
119		6177
120		6159
121		6076
122		6065
123		6055
124		6052
125		6004
126		5999
127		5939
128		5877
129		5877
130		5872
131		5867
132		5865
133		5862
134		5851
135		5811
136		5800
137		5798
138		5789
139		5776
140		5775
141		5761
142		5734
143		5720
144		5719
145		5718
146		5689
147		5684
148		5681
149		5653
150		5638
151		5617
152		5581
153		5579
154		5570
155		5551
156		5549
157		5532
158		5511
159		5452
160		5435
161		5420
162		5404
163		5403
164		5396
165		5388
166		5384
167		5373
168		5364
169		5347
170		5336
171		5336
172		5329
173		5318
174		5313
175		5310
176		5309
177		5302
178		5300
179		5297
180		5293
181		5290
182		5261
183		5248
184		5244
185		5241
186		5236
187		5229
188		5225
189		5220
190		5216
191		5215
192		5189
193		5185
194		5182
195		5171
196		5163
197		5159
198		5154
199		5138
200		5130
201		5122
202		5097
203		5087
204		5082
205		5080
206		5075
207		5075
208		5065
209		5060
210		5051
211		5051
212		5044
213		5024
214		5019
215		4994
216		4991
217		4987
218		4976
219		4974
220		4973
221		4971
222		4966
223		4964
224		4963
225		4960
226		4949
227		4943
228		4940
229		4932
230		4931
231		4931
232		4925
233		4917
234		4917
235		4905
236		4901
237		4892
238		4887
239		4882
240		4871
241		4862
242		4857
243		4849
244		4845
245		4845
246		4817
247		4804
248		4793
249		4790
250		4788
251		4779
252		4777
253		4769
254		4764
255		4763
256		4756
257		4750
258		4741
259		4735
260		4735
261		4731
262		4728
263		4716
264		4705
265		4676
266		4665
267		4662
268		4660
269		4660
270		4653
271		4649
272		4648
273		4645
274		4641
275		4637
276		4622
277		4604
278		4591
279		4587
280		4583
281		4581
282		4580
283		4575
284		4572
285		4571
286		4568
287		4563
288		4549
289		4548
290		4547
291		4544
292		4543
293		4539
294		4536
295		4534
296		4528
297		4528
298		4518
299		4516
300		4513
301		4500
302		4499
303		4490
304		4485
305		4484
306		4474
307		4472
308		4469
309		4452
310		4451
311		4450
312		4449
313		4448
314		4437
315		4432
316		4427
317		4422
318		4421
319		4420
320		4416
321		4399
322		4398
323		4374
324		4371
325		4368
326		4366
327		4322
328		4321
329		4320
330		4319
331		4318
332		4314
333		4304
334		4304
335		4290
336		4274
337		4271
338		4269
339		4263
340		4260
341		4250
342		4244
343		4241
344		4225
345		4221
346		4216
347		4216
348		4208
349		4207
350		4204
351		4198
352		4196
353		4191
354		4190
355		4179
356		4175
357		4174
358		4158
359		4152
360		4149
361		4137
362		4133
363		4131
364		4129
365		4127
366		4121
367		4119
368		4118
369		4117
370		4108
371		4105
372		4104
373		4102
374		4101
375		4090
376		4089
377		4087
378		4086
379		4084
380		4082
381		4073
382		4062
383		4059
384		4056
385		4050
386		4048
387		4047
388		4041
389		4038
390		4032
391		4031
392		4029
393		4026
394		4010
395		4009
396		3996
397		3978
398		3975
399		3963
400		3958
401		3956
402		3955
403		3953
404		3947
405		3947
406		3946
407		3946
408		3944
409		3941
410		3936
411		3930
412		3921
413		3918
414		3912
415		3902
416		3902
417		3901
418		3885
419		3884
420		3880
421		3878
422		3877
423		3864
424		3863
425		3859
426		3853
427		3851
428		3849
429		3844
430		3843
431		3837
432		3835
433		3829
434		3829
435		3829
436		3823
437		3822
438		3819
439		3818
440		3817
441		3814
442		3809
443		3804
444		3794
445		3791
446		3789
447		3783
448		3782
449		3777
450		3776
451		3772
452		3771
453		3769
454		3768
455		3758
456		3748
457		3747
458		3746
459		3746
460		3742
461		3742
462		3742
463		3738
464		3737
465		3735
466		3735
467		3733
468		3726
469		3724
470		3723
471		3715
472		3715
473		3705
474		3697
475		3696
476		3695
477		3694
478		3691
479		3691
480		3675
481		3675
482		3674
483		3673
484		3671
485		3669
486		3666
487		3665
488		3663
489		3660
490		3658
491		3657
492		3656
493		3654
494		3650
495		3649
496		3646
497		3644
498		3643
499		3641
500		3624
501		3624
502		3622
503		3621
504		3610
505		3607
506		3606
507		3605
508		3600
509		3598
510		3595
511		3593
512		3592
513		3591
514		3591
515		3590
516		3586
517		3584
518		3583
519		3576
520		3576
521		3568
522		3559
523		3556
524		3554
525		3554
526		3551
527		3549
528		3547
529		3546
530		3541
531		3536
532		3533
533		3532
534		3525
535		3524
536		3522
537		3518
538		3517
539		3516
540		3507
541		3501
542		3501
543		3501
544		3495
545		3492
546		3490
547		3474
548		3472
549		3471
550		3468
551		3467
552		3467
553		3458
554		3455
555		3451
556		3450
557		3449
558		3448
559		3447
560		3445
561		3444
562		3444
563		3442
564		3440
565		3439
566		3438
567		3437
568		3433
569		3429
570		3428
571		3426
572		3412
573		3409
574		3402
575		3396
576		3393
577		3392
578		3391
579		3390
580		3388
581		3387
582		3383
583		3383
584		3382
585		3379
586		3372
587		3370
588		3368
589		3368
590		3363
591		3361
592		3360
593		3357
594		3355
595		3353
596		3351
597		3348
598		3346
599		3344
600		3344
601		3340
602		3339
603		3339
604		3334
605		3333
606		3331
607		3329
608		3329
609		3326
610		3325
611		3325
612		3324
613		3324
614		3324
615		3323
616		3322
617		3315
618		3312
619		3310
620		3306
621		3303
622		3297
623		3290
624		3277
625		3277
626		3272
627		3271
628		3268
629		3265
630		3265
631		3264
632		3264
633		3261
634		3249
635		3247
636		3245
637		3243
638		3236
639		3235
640		3231
641		3223
642		3223
643		3219
644		3217
645		3217
646		3216
647		3214
648		3212
649		3207
650		3206
651		3205
652		3203
653		3203
654		3201
655		3199
656		3197
657		3197
658		3193
659		3191
660		3190
661		3186
662		3186
663		3185
664		3177
665		3177
666		3175
667		3174
668		3166
669		3166
670		3165
671		3164
672		3163
673		3162
674		3160
675		3156
676		3155
677		3155
678		3154
679		3154
680		3153
681		3150
682		3147
683		3146
684		3145
685		3141
686		3139
687		3138
688		3135
689		3131
690		3126
691		3125
692		3124
693		3122
694		3122
695		3119
696		3118
697		3116
698		3116
699		3112
700		3109
701		3105
702		3104
703		3102
704		3102
705		3099
706		3099
707		3093
708		3092
709		3091
710		3090
711		3089
712		3086
713		3084
714		3079
715		3076
716		3073
717		3068
718		3066
719		3064
720		3059
721		3058
722		3054
723		3052
724		3048
725		3045
726		3042
727		3042
728		3040
729		3040
730		3036
731		3031
732		3031
733		3030
734		3029
735		3025
736		3023
737		3022
738		3017
739		3017
740		3015
741		3014
742		3013
743		3012
744		3010
745		3008
746		3008
747		3006
748		3006
749		3004
750		3000
751		2996
752		2996
753		2995
754		2992
755		2991
756		2984
757		2983
758		2982
759		2982
760		2976
761		2972
762		2970
763		2969
764		2966
765		2963
766		2962
767		2959
768		2958
769		2957
770		2954
771		2954
772		2952
773		2946
774		2943
775		2942
776		2938
777		2937
778		2936
779		2936
780		2936
781		2935
782		2935
783		2935
784		2933
785		2928
786		2924
787		2923
788		2923
789		2922
790		2921
791		2921
792		2908
793		2908
794		2907
795		2897
796		2896
797		2892
798		2891
799		2890
800		2888
801		2887
802		2878
803		2877
804		2875
805		2874
806		2874
807		2873
808		2873
809		2872
810		2867
811		2867
812		2860
813		2859
814		2859
815		2857
816		2856
817		2855
818		2851
819		2850
820		2845
821		2844
822		2840
823		2839
824		2835
825		2834
826		2834
827		2833
828		2828
829		2822
830		2821
831		2820
832		2819
833		2819
834		2819
835		2817
836		2816
837		2815
838		2814
839		2811
840		2810
841		2809
842		2804
843		2802
844		2801
845		2798
846		2790
847		2784
848		2781
849		2779
850		2777
851		2775
852		2773
853		2772
854		2769
855		2768
856		2766
857		2762
858		2755
859		2753
860		2748
861		2747
862		2747
863		2745
864		2745
865		2743
866		2740
867		2740
868		2739
869		2736
870		2736
871		2735
872		2727
873		2726
874		2724
875		2723
876		2719
877		2714
878		2712
879		2712
880		2711
881		2709
882		2707
883		2706
884		2706
885		2706
886		2702
887		2701
888		2701
889		2699
890		2696
891		2687
892		2685
893		2683
894		2683
895		2683
896		2680
897		2677
898		2673
899		2669
900		2668
901		2668
902		2666
903		2665
904		2664
905		2661
906		2661
907		2658
908		2657
909		2650
910		2650
911		2649
912		2647
913		2647
914		2644
915		2642
916		2642
917		2641
918		2638
919		2637
920		2635
921		2635
922		2633
923		2633
924		2632
925		2632
926		2631
927		2631
928		2631
929		2629
930		2628
931		2623
932		2623
933		2622
934		2621
935		2620
936		2619
937		2618
938		2618
939		2618
940		2617
941		2617
942		2616
943		2610
944		2610
945		2609
946		2609
947		2608
948		2608
949		2607
950		2605
951		2605
952		2605
953		2604
954		2603
955		2600
956		2597
957		2594
958		2593
959		2593
960		2589
961		2589
962		2588
963		2587
964		2585
965		2583
966		2583
967		2580
968		2579
969		2577
970		2576
971		2575
972		2572
973		2565
974		2564
975		2563
976		2561
977		2560
978		2559
979		2554
980		2551
981		2549
982		2544
983		2543
984		2540
985		2537
986		2535
987		2534
988		2533
989		2528
990		2527
991		2517
992		2516
993		2516
994		2514
995		2512
996		2510
997		2507
998		2506
999		2502
1000		2494
1001		2494
1002		2492
1003		2491
1004		2488
1005		2487
1006		2486
1007		2485
1008		2484
1009		2483
1010		2481
1011		2479
1012		2477
1013		2477
1014		2477
1015		2477
1016		2476
1017		2474
1018		2473
1019		2472
1020		2469
1021		2467
1022		2462
1023		2460
1024		2459
1025		2454
1026		2453
1027		2450
1028		2448
1029		2447
1030		2447
1031		2447
1032		2447
1033		2443
1034		2443
1035		2438
1036		2438
1037		2437
1038		2436
1039		2435
1040		2433
1041		2433
1042		2423
1043		2423
1044		2421
1045		2419
1046		2417
1047		2416
1048		2413
1049		2412
1050		2408
1051		2407
1052		2407
1053		2407
1054		2405
1055		2405
1056		2405
1057		2401
1058		2401
1059		2400
1060		2399
1061		2393
1062		2391
1063		2391
1064		2390
1065		2390
1066		2388
1067		2388
1068		2388
1069		2387
1070		2386
1071		2386
1072		2382
1073		2382
1074		2381
1075		2380
1076		2376
1077		2374
1078		2374
1079		2373
1080		2372
1081		2367
1082		2367
1083		2364
1084		2364
1085		2363
1086		2362
1087		2361
1088		2359
1089		2358
1090		2357
1091		2351
1092		2346
1093		2346
1094		2345
1095		2342
1096		2339
1097		2339
1098		2334
1099		2333
1100		2332
1101		2330
1102		2328
1103		2326
1104		2325
1105		2325
1106		2324
1107		2324
1108		2324
1109		2322
1110		2322
1111		2318
1112		2311
1113		2308
1114		2306
1115		2304
1116		2304
1117		2301
1118		2300
1119		2300
1120		2299
1121		2299
1122		2299
1123		2298
1124		2297
1125		2295
1126		2294
1127		2293
1128		2293
1129		2290
1130		2289
1131		2287
1132		2283
1133		2282
1134		2275
1135		2274
1136		2271
1137		2270
1138		2265
1139		2262
1140		2261
1141		2258
1142		2252
1143		2252
1144		2251
1145		2251
1146		2251
1147		2249
1148		2247
1149		2247
1150		2241
1151		2241
1152		2240
1153		2240
1154		2239
1155		2238
1156		2238
1157		2237
1158		2236
1159		2232
1160		2231
1161		2230
1162		2229
1163		2229
1164		2229
1165		2228
1166		2226
1167		2225
1168		2224
1169		2224
1170		2224
1171		2221
1172		2221
1173		2220
1174		2219
1175		2219
1176		2215
1177		2215
1178		2215
1179		2214
1180		2212
1181		2210
1182		2208
1183		2208
1184		2207
1185		2207
1186		2205
1187		2205
1188		2203
1189		2202
1190		2201
1191		2200
1192		2198
1193		2198
1194		2195
1195		2195
1196		2194
1197		2193
1198		2192
1199		2191
1200		2188
1201		2187
1202		2187
1203		2187
1204		2185
1205		2184
1206		2183
1207		2182
1208		2181
1209		2180
1210		2176
1211		2174
1212		2172
1213		2167
1214		2167
1215		2166
1216		2165
1217		2162
1218		2161
1219		2160
1220		2160
1221		2159
1222		2157
1223		2157
1224		2156
1225		2156
1226		2155
1227		2152
1228		2151
1229		2151
1230		2150
1231		2149
1232		2148
1233		2148
1234		2148
1235		2146
1236		2146
1237		2145
1238		2143
1239		2142
1240		2142
1241		2142
1242		2140
1243		2140
1244		2139
1245		2138
1246		2137
1247		2137
1248		2137
1249		2135
1250		2134
1251		2134
1252		2134
1253		2134
1254		2133
1255		2132
1256		2128
1257		2125
1258		2122
1259		2120
1260		2120
1261		2120
1262		2120
1263		2118
1264		2118
1265		2117
1266		2116
1267		2115
1268		2113
1269		2112
1270		2111
1271		2111
1272		2110
1273		2108
1274		2108
1275		2107
1276		2107
1277		2107
1278		2107
1279		2104
1280		2101
1281		2100
1282		2100
1283		2098
1284		2097
1285		2097
1286		2093
1287		2092
1288		2088
1289		2086
1290		2085
1291		2083
1292		2083
1293		2082
1294		2081
1295		2076
1296		2076
1297		2075
1298		2074
1299		2073
1300		2073
1301		2071
1302		2068
1303		2067
1304		2065
1305		2064
1306		2062
1307		2058
1308		2057
1309		2056
1310		2054
1311		2054
1312		2052
1313		2047
1314		2046
1315		2041
1316		2040
1317		2039
1318		2037
1319		2036
1320		2032
1321		2031
1322		2031
1323		2030
1324		2029
1325		2028
1326		2027
1327		2026
1328		2025
1329		2025
1330		2025
1331		2024
1332		2022
1333		2022
1334		2021
1335		2021
1336		2020
1337		2018
1338		2018
1339		2018
1340		2017
1341		2016
1342		2016
1343		2014
1344		2014
1345		2011
1346		2010
1347		2010
1348		2010
1349		2010
1350		2009
1351		2008
1352		2007
1353		2007
1354		2003
1355		2002
1356		2001
1357		2000
1358		1999
1359		1998
1360		1997
1361		1997
1362		1997
1363		1995
1364		1994
1365		1994
1366		1994
1367		1992
1368		1992
1369		1991
1370		1990
1371		1989
1372		1989
1373		1989
1374		1988
1375		1986
1376		1986
1377		1982
1378		1982
1379		1981
1380		1980
1381		1978
1382		1978
1383		1977
1384		1976
1385		1975
1386		1971
1387		1968
1388		1968
1389		1965
1390		1964
1391		1962
1392		1961
1393		1961
1394		1959
1395		1958
1396		1956
1397		1956
1398		1954
1399		1954
1400		1953
1401		1952
1402		1950
1403		1949
1404		1948
1405		1948
1406		1944
