#IdRegion	CellsNumber
1		6480
2		5631
3		5143
4		4893
5		4823
6		4800
7		4769
8		4669
9		4623
10		4533
11		4480
12		4478
13		4437
14		4422
15		4281
16		4207
17		4184
18		4173
19		4143
20		4124
21		4041
22		4012
23		3970
24		3967
25		3938
26		3931
27		3883
28		3881
29		3788
30		3783
31		3766
32		3755
33		3742
34		3725
35		3640
36		3600
37		3600
38		3586
39		3553
40		3486
41		3476
42		3472
43		3454
44		3442
45		3440
46		3434
47		3429
48		3426
49		3410
50		3410
51		3409
52		3407
53		3404
54		3396
55		3393
56		3379
57		3367
58		3339
59		3316
60		3314
61		3304
62		3290
63		3279
64		3273
65		3273
66		3253
67		3240
68		3240
69		3238
70		3233
71		3225
72		3212
73		3202
74		3199
75		3174
76		3168
77		3149
78		3142
79		3138
80		3130
81		3126
82		3125
83		3124
84		3122
85		3121
86		3109
87		3101
88		3089
89		3088
90		3084
91		3071
92		3057
93		3037
94		3007
95		3003
96		2990
97		2987
98		2987
99		2981
100		2980
101		2979
102		2969
103		2962
104		2959
105		2943
106		2942
107		2940
108		2935
109		2930
110		2928
111		2925
112		2916
113		2896
114		2891
115		2884
116		2876
117		2875
118		2859
119		2851
120		2839
121		2835
122		2829
123		2828
124		2821
125		2811
126		2803
127		2800
128		2791
129		2788
130		2787
131		2784
132		2779
133		2778
134		2776
135		2767
136		2761
137		2758
138		2753
139		2733
140		2730
141		2722
142		2719
143		2717
144		2713
145		2710
146		2700
147		2684
148		2672
149		2672
150		2671
151		2671
152		2669
153		2668
154		2665
155		2661
156		2660
157		2660
158		2657
159		2656
160		2653
161		2651
162		2646
163		2645
164		2643
165		2641
166		2641
167		2630
168		2626
169		2625
170		2620
171		2608
172		2605
173		2602
174		2601
175		2600
176		2598
177		2596
178		2596
179		2592
180		2589
181		2588
182		2575
183		2575
184		2573
185		2571
186		2571
187		2566
188		2559
189		2558
190		2557
191		2556
192		2556
193		2555
194		2554
195		2552
196		2551
197		2544
198		2542
199		2541
200		2540
201		2539
202		2534
203		2534
204		2530
205		2526
206		2521
207		2508
208		2507
209		2506
210		2504
211		2500
212		2498
213		2496
214		2492
215		2491
216		2488
217		2484
218		2481
219		2476
220		2474
221		2470
222		2464
223		2464
224		2464
225		2459
226		2454
227		2454
228		2448
229		2444
230		2443
231		2442
232		2431
233		2430
234		2429
235		2428
236		2428
237		2426
238		2420
239		2418
240		2417
241		2414
242		2414
243		2410
244		2410
245		2408
246		2405
247		2404
248		2403
249		2403
250		2398
251		2398
252		2397
253		2394
254		2388
255		2387
256		2386
257		2382
258		2381
259		2379
260		2377
261		2377
262		2372
263		2366
264		2366
265		2365
266		2364
267		2364
268		2358
269		2358
270		2356
271		2355
272		2354
273		2351
274		2351
275		2344
276		2344
277		2344
278		2340
279		2340
280		2338
281		2337
282		2337
283		2332
284		2329
285		2329
286		2328
287		2325
288		2321
289		2319
290		2318
291		2314
292		2310
293		2309
