#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	3	3
-0.95200	0	3
-0.95000	7	10
-0.94800	5	15
-0.94600	12	27
-0.94400	7	34
-0.94200	15	49
-0.94000	19	68
-0.93800	25	93
-0.93600	22	115
-0.93400	37	152
-0.93200	48	200
-0.93000	43	243
-0.92800	64	307
-0.92600	88	395
-0.92400	91	486
-0.92200	102	588
-0.92000	113	701
-0.91800	131	832
-0.91600	163	995
-0.91400	163	1158
-0.91200	189	1347
-0.91000	230	1577
-0.90800	223	1800
-0.90600	247	2047
-0.90400	265	2312
-0.90200	294	2606
-0.90000	311	2917
-0.89800	333	3250
-0.89600	358	3608
-0.89400	391	3999
-0.89200	389	4388
-0.89000	412	4800
-0.88800	444	5244
-0.88600	468	5712
-0.88400	503	6215
-0.88200	569	6784
-0.88000	558	7342
-0.87800	552	7894
-0.87600	619	8513
-0.87400	640	9153
-0.87200	701	9854
-0.87000	724	10578
-0.86800	784	11362
-0.86600	800	12162
-0.86400	794	12956
-0.86200	815	13771
-0.86000	819	14590
-0.85800	904	15494
-0.85600	897	16391
-0.85400	938	17329
-0.85200	1025	18354
-0.85000	1003	19357
-0.84800	1026	20383
-0.84600	1079	21462
-0.84400	1029	22491
-0.84200	1182	23673
-0.84000	1167	24840
-0.83800	1171	26011
-0.83600	1211	27222
-0.83400	1307	28529
-0.83200	1393	29922
-0.83000	1303	31225
-0.82800	1409	32634
-0.82600	1379	34013
-0.82400	1410	35423
-0.82200	1424	36847
-0.82000	1516	38363
-0.81800	1445	39808
-0.81600	1471	41279
-0.81400	1591	42870
-0.81200	1627	44497
-0.81000	1620	46117
-0.80800	1664	47781
-0.80600	1630	49411
-0.80400	1532	50943
-0.80200	1702	52645
-0.80000	1700	54345
-0.79800	1781	56126
-0.79600	1840	57966
-0.79400	1817	59783
-0.79200	1886	61669
-0.79000	1888	63557
-0.78800	1921	65478
-0.78600	1912	67390
-0.78400	1962	69352
-0.78200	1957	71309
-0.78000	2005	73314
-0.77800	1945	75259
-0.77600	2079	77338
-0.77400	2151	79489
-0.77200	1974	81463
-0.77000	2094	83557
-0.76800	2206	85763
-0.76600	2082	87845
-0.76400	2218	90063
-0.76200	2221	92284
-0.76000	2166	94450
-0.75800	2206	96656
-0.75600	2206	98862
-0.75400	2248	101110
-0.75200	2309	103419
-0.75000	2282	105701
-0.74800	2287	107988
-0.74600	2360	110348
-0.74400	2314	112662
-0.74200	2430	115092
-0.74000	2428	117520
-0.73800	2369	119889
-0.73600	2502	122391
-0.73400	2440	124831
-0.73200	2511	127342
-0.73000	2435	129777
-0.72800	2565	132342
-0.72600	2542	134884
-0.72400	2598	137482
-0.72200	2549	140031
-0.72000	2560	142591
-0.71800	2512	145103
-0.71600	2588	147691
-0.71400	2641	150332
-0.71200	2621	152953
