#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	1	1
-0.95200	0	1
-0.95000	1	2
-0.94800	4	6
-0.94600	3	9
-0.94400	1	10
-0.94200	5	15
-0.94000	8	23
-0.93800	6	29
-0.93600	6	35
-0.93400	19	54
-0.93200	14	68
-0.93000	16	84
-0.92800	20	104
-0.92600	28	132
-0.92400	32	164
-0.92200	27	191
-0.92000	47	238
-0.91800	37	275
-0.91600	58	333
-0.91400	53	386
-0.91200	73	459
-0.91000	69	528
-0.90800	73	601
-0.90600	75	676
-0.90400	85	761
-0.90200	87	848
-0.90000	99	947
-0.89800	101	1048
-0.89600	120	1168
-0.89400	109	1277
-0.89200	122	1399
-0.89000	119	1518
-0.88800	131	1649
-0.88600	120	1769
-0.88400	157	1926
-0.88200	179	2105
-0.88000	173	2278
-0.87800	163	2441
-0.87600	191	2632
-0.87400	174	2806
-0.87200	210	3016
-0.87000	223	3239
-0.86800	221	3460
-0.86600	221	3681
-0.86400	244	3925
-0.86200	250	4175
-0.86000	239	4414
-0.85800	303	4717
-0.85600	270	4987
-0.85400	287	5274
-0.85200	316	5590
-0.85000	282	5872
-0.84800	322	6194
-0.84600	332	6526
-0.84400	316	6842
-0.84200	351	7193
-0.84000	363	7556
-0.83800	355	7911
-0.83600	330	8241
-0.83400	393	8634
-0.83200	386	9020
-0.83000	378	9398
-0.82800	411	9809
-0.82600	393	10202
-0.82400	431	10633
-0.82200	429	11062
-0.82000	450	11512
-0.81800	449	11961
-0.81600	405	12366
-0.81400	499	12865
-0.81200	508	13373
-0.81000	484	13857
-0.80800	493	14350
-0.80600	473	14823
-0.80400	458	15281
-0.80200	535	15816
-0.80000	512	16328
-0.79800	523	16851
-0.79600	572	17423
-0.79400	517	17940
-0.79200	516	18456
-0.79000	532	18988
-0.78800	595	19583
-0.78600	569	20152
-0.78400	592	20744
-0.78200	574	21318
-0.78000	618	21936
-0.77800	580	22516
-0.77600	593	23109
-0.77400	615	23724
-0.77200	579	24303
-0.77000	623	24926
-0.76800	675	25601
-0.76600	638	26239
-0.76400	638	26877
-0.76200	661	27538
-0.76000	664	28202
-0.75800	659	28861
-0.75600	656	29517
-0.75400	678	30195
-0.75200	685	30880
-0.75000	691	31571
-0.74800	642	32213
-0.74600	694	32907
-0.74400	649	33556
-0.74200	697	34253
-0.74000	729	34982
-0.73800	698	35680
-0.73600	770	36450
-0.73400	728	37178
-0.73200	730	37908
-0.73000	704	38612
-0.72800	761	39373
-0.72600	748	40121
-0.72400	763	40884
-0.72200	734	41618
-0.72000	725	42343
-0.71800	730	43073
-0.71600	745	43818
-0.71400	766	44584
-0.71200	730	45314
-0.71000	820	46134
-0.70800	772	46906
-0.70600	748	47654
-0.70400	841	48495
-0.70200	816	49311
-0.70000	837	50148
-0.69800	905	51053
