#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	2	2
-0.95200	0	2
-0.95000	3	5
-0.94800	4	9
-0.94600	6	15
-0.94400	3	18
-0.94200	6	24
-0.94000	10	34
-0.93800	13	47
-0.93600	10	57
-0.93400	28	85
-0.93200	27	112
-0.93000	24	136
-0.92800	32	168
-0.92600	48	216
-0.92400	51	267
-0.92200	52	319
-0.92000	64	383
-0.91800	68	451
-0.91600	97	548
-0.91400	81	629
-0.91200	113	742
-0.91000	128	870
-0.90800	114	984
-0.90600	133	1117
-0.90400	135	1252
-0.90200	139	1391
-0.90000	160	1551
-0.89800	171	1722
-0.89600	187	1909
-0.89400	203	2112
-0.89200	207	2319
-0.89000	216	2535
-0.88800	234	2769
-0.88600	234	3003
-0.88400	267	3270
-0.88200	298	3568
-0.88000	301	3869
-0.87800	275	4144
-0.87600	318	4462
-0.87400	324	4786
-0.87200	353	5139
-0.87000	373	5512
-0.86800	379	5891
-0.86600	391	6282
-0.86400	411	6693
-0.86200	425	7118
-0.86000	408	7526
-0.85800	475	8001
-0.85600	453	8454
-0.85400	472	8926
-0.85200	547	9473
-0.85000	487	9960
-0.84800	552	10512
-0.84600	562	11074
-0.84400	512	11586
-0.84200	599	12185
-0.84000	593	12778
-0.83800	602	13380
-0.83600	593	13973
-0.83400	680	14653
-0.83200	663	15316
-0.83000	640	15956
-0.82800	693	16649
-0.82600	707	17356
-0.82400	716	18072
-0.82200	709	18781
-0.82000	760	19541
-0.81800	757	20298
-0.81600	706	21004
-0.81400	813	21817
-0.81200	848	22665
-0.81000	800	23465
-0.80800	848	24313
-0.80600	788	25101
-0.80400	759	25860
-0.80200	829	26689
-0.80000	856	27545
-0.79800	891	28436
-0.79600	952	29388
-0.79400	911	30299
-0.79200	923	31222
-0.79000	915	32137
-0.78800	994	33131
-0.78600	952	34083
-0.78400	1004	35087
-0.78200	966	36053
-0.78000	1022	37075
-0.77800	961	38036
-0.77600	1035	39071
-0.77400	1054	40125
-0.77200	946	41071
-0.77000	1043	42114
-0.76800	1112	43226
-0.76600	1063	44289
-0.76400	1113	45402
-0.76200	1122	46524
-0.76000	1115	47639
-0.75800	1113	48752
-0.75600	1100	49852
-0.75400	1118	50970
-0.75200	1175	52145
-0.75000	1173	53318
-0.74800	1124	54442
-0.74600	1196	55638
-0.74400	1121	56759
-0.74200	1208	57967
-0.74000	1199	59166
-0.73800	1171	60337
-0.73600	1253	61590
-0.73400	1189	62779
-0.73200	1276	64055
-0.73000	1209	65264
-0.72800	1311	66575
-0.72600	1283	67858
-0.72400	1332	69190
-0.72200	1246	70436
-0.72000	1253	71689
-0.71800	1222	72911
-0.71600	1270	74181
-0.71400	1271	75452
-0.71200	1256	76708
-0.71000	1404	78112
-0.70800	1321	79433
-0.70600	1267	80700
-0.70400	1432	82132
