#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	2	2
-0.95200	0	2
-0.95000	3	5
-0.94800	4	9
-0.94600	5	14
-0.94400	2	16
-0.94200	6	22
-0.94000	8	30
-0.93800	8	38
-0.93600	8	46
-0.93400	22	68
-0.93200	23	91
-0.93000	21	112
-0.92800	28	140
-0.92600	35	175
-0.92400	44	219
-0.92200	40	259
-0.92000	59	318
-0.91800	54	372
-0.91600	82	454
-0.91400	72	526
-0.91200	96	622
-0.91000	106	728
-0.90800	99	827
-0.90600	109	936
-0.90400	116	1052
-0.90200	116	1168
-0.90000	123	1291
-0.89800	141	1432
-0.89600	163	1595
-0.89400	163	1758
-0.89200	166	1924
-0.89000	174	2098
-0.88800	185	2283
-0.88600	184	2467
-0.88400	226	2693
-0.88200	244	2937
-0.88000	245	3182
-0.87800	236	3418
-0.87600	267	3685
-0.87400	265	3950
-0.87200	292	4242
-0.87000	301	4543
-0.86800	315	4858
-0.86600	318	5176
-0.86400	333	5509
-0.86200	346	5855
-0.86000	329	6184
-0.85800	403	6587
-0.85600	379	6966
-0.85400	384	7350
-0.85200	454	7804
-0.85000	405	8209
-0.84800	459	8668
-0.84600	470	9138
-0.84400	428	9566
-0.84200	501	10067
-0.84000	488	10555
-0.83800	503	11058
-0.83600	479	11537
-0.83400	555	12092
-0.83200	549	12641
-0.83000	526	13167
-0.82800	572	13739
-0.82600	566	14305
-0.82400	579	14884
-0.82200	580	15464
-0.82000	617	16081
-0.81800	630	16711
-0.81600	576	17287
-0.81400	675	17962
-0.81200	704	18666
-0.81000	675	19341
-0.80800	676	20017
-0.80600	658	20675
-0.80400	643	21318
-0.80200	712	22030
-0.80000	710	22740
-0.79800	754	23494
-0.79600	793	24287
-0.79400	734	25021
-0.79200	749	25770
-0.79000	750	26520
-0.78800	812	27332
-0.78600	790	28122
-0.78400	821	28943
-0.78200	803	29746
-0.78000	841	30587
-0.77800	799	31386
-0.77600	836	32222
-0.77400	880	33102
-0.77200	793	33895
-0.77000	863	34758
-0.76800	929	35687
-0.76600	884	36571
-0.76400	902	37473
-0.76200	923	38396
-0.76000	915	39311
-0.75800	912	40223
-0.75600	896	41119
-0.75400	936	42055
-0.75200	963	43018
-0.75000	971	43989
-0.74800	927	44916
-0.74600	997	45913
-0.74400	924	46837
-0.74200	990	47827
-0.74000	993	48820
-0.73800	979	49799
-0.73600	1049	50848
-0.73400	993	51841
-0.73200	1055	52896
-0.73000	981	53877
-0.72800	1065	54942
-0.72600	1068	56010
-0.72400	1099	57109
-0.72200	1020	58129
-0.72000	1034	59163
-0.71800	1011	60174
-0.71600	1036	61210
-0.71400	1072	62282
-0.71200	1018	63300
-0.71000	1162	64462
-0.70800	1086	65548
-0.70600	1053	66601
-0.70400	1190	67791
-0.70200	1141	68932
-0.70000	1169	70101
