#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	7	7
-0.95200	8	15
-0.95000	12	27
-0.94800	9	36
-0.94600	20	56
-0.94400	19	75
-0.94200	30	105
-0.94000	49	154
-0.93800	62	216
-0.93600	63	279
-0.93400	93	372
-0.93200	108	480
-0.93000	105	585
-0.92800	174	759
-0.92600	181	940
-0.92400	202	1142
-0.92200	266	1408
-0.92000	269	1677
-0.91800	317	1994
-0.91600	372	2366
-0.91400	365	2731
-0.91200	457	3188
-0.91000	538	3726
-0.90800	535	4261
-0.90600	569	4830
-0.90400	615	5445
-0.90200	686	6131
-0.90000	701	6832
-0.89800	791	7623
-0.89600	830	8453
-0.89400	952	9405
-0.89200	957	10362
-0.89000	1032	11394
-0.88800	1017	12411
-0.88600	1125	13536
-0.88400	1159	14695
-0.88200	1292	15987
-0.88000	1295	17282
-0.87800	1342	18624
-0.87600	1448	20072
-0.87400	1546	21618
-0.87200	1637	23255
-0.87000	1708	24963
-0.86800	1756	26719
-0.86600	1914	28633
-0.86400	1899	30532
-0.86200	1912	32444
-0.86000	1991	34435
-0.85800	2143	36578
-0.85600	2108	38686
-0.85400	2264	40950
-0.85200	2435	43385
-0.85000	2456	45841
-0.84800	2458	48299
-0.84600	2586	50885
-0.84400	2532	53417
-0.84200	2781	56198
-0.84000	2826	59024
-0.83800	2900	61924
-0.83600	2928	64852
-0.83400	3075	67927
-0.83200	3161	71088
-0.83000	3106	74194
-0.82800	3355	77549
-0.82600	3393	80942
-0.82400	3345	84287
-0.82200	3411	87698
-0.82000	3560	91258
-0.81800	3493	94751
-0.81600	3588	98339
-0.81400	3823	102162
-0.81200	3775	105937
-0.81000	3947	109884
-0.80800	3959	113843
-0.80600	3930	117773
-0.80400	3927	121700
-0.80200	3961	125661
-0.80000	4160	129821
-0.79800	4305	134126
-0.79600	4332	138458
-0.79400	4308	142766
-0.79200	4529	147295
-0.79000	4519	151814
-0.78800	4536	156350
-0.78600	4648	160998
-0.78400	4707	165705
-0.78200	4730	170435
-0.78000	4864	175299
-0.77800	4786	180085
-0.77600	4913	184998
-0.77400	5095	190093
-0.77200	4918	195011
-0.77000	5076	200087
-0.76800	5235	205322
-0.76600	5166	210488
-0.76400	5316	215804
-0.76200	5271	221075
-0.76000	5268	226343
-0.75800	5197	231540
-0.75600	5262	236802
-0.75400	5495	242297
-0.75200	5508	247805
-0.75000	5476	253281
-0.74800	5461	258742
-0.74600	5549	264291
-0.74400	5545	269836
-0.74200	5750	275586
-0.74000	5625	281211
-0.73800	5663	286874
-0.73600	5815	292689
-0.73400	5786	298475
-0.73200	5898	304373
-0.73000	5761	310134
-0.72800	5966	316100
-0.72600	6017	322117
-0.72400	5999	328116
-0.72200	5939	334055
-0.72000	6005	340060
-0.71800	6059	346119
-0.71600	6072	352191
