#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	3	3
-0.95200	0	3
-0.95000	5	8
-0.94800	4	12
-0.94600	8	20
-0.94400	5	25
-0.94200	13	38
-0.94000	16	54
-0.93800	20	74
-0.93600	18	92
-0.93400	33	125
-0.93200	37	162
-0.93000	34	196
-0.92800	49	245
-0.92600	77	322
-0.92400	83	405
-0.92200	83	488
-0.92000	99	587
-0.91800	110	697
-0.91600	143	840
-0.91400	136	976
-0.91200	175	1151
-0.91000	190	1341
-0.90800	181	1522
-0.90600	208	1730
-0.90400	223	1953
-0.90200	245	2198
-0.90000	258	2456
-0.89800	272	2728
-0.89600	309	3037
-0.89400	332	3369
-0.89200	340	3709
-0.89000	347	4056
-0.88800	374	4430
-0.88600	396	4826
-0.88400	425	5251
-0.88200	484	5735
-0.88000	479	6214
-0.87800	469	6683
-0.87600	521	7204
-0.87400	544	7748
-0.87200	579	8327
-0.87000	603	8930
-0.86800	634	9564
-0.86600	663	10227
-0.86400	654	10881
-0.86200	683	11564
-0.86000	669	12233
-0.85800	763	12996
-0.85600	737	13733
-0.85400	781	14514
-0.85200	867	15381
-0.85000	845	16226
-0.84800	856	17082
-0.84600	911	17993
-0.84400	851	18844
-0.84200	985	19829
-0.84000	978	20807
-0.83800	994	21801
-0.83600	1015	22816
-0.83400	1108	23924
-0.83200	1135	25059
-0.83000	1086	26145
-0.82800	1156	27301
-0.82600	1137	28438
-0.82400	1188	29626
-0.82200	1174	30800
-0.82000	1268	32068
-0.81800	1248	33316
-0.81600	1200	34516
-0.81400	1345	35861
-0.81200	1379	37240
-0.81000	1360	38600
-0.80800	1388	39988
-0.80600	1344	41332
-0.80400	1289	42621
-0.80200	1396	44017
-0.80000	1431	45448
-0.79800	1518	46966
-0.79600	1533	48499
-0.79400	1498	49997
-0.79200	1549	51546
-0.79000	1541	53087
-0.78800	1604	54691
-0.78600	1578	56269
-0.78400	1646	57915
-0.78200	1605	59520
-0.78000	1684	61204
-0.77800	1623	62827
-0.77600	1717	64544
-0.77400	1763	66307
-0.77200	1646	67953
-0.77000	1757	69710
-0.76800	1845	71555
-0.76600	1733	73288
-0.76400	1855	75143
-0.76200	1858	77001
-0.76000	1822	78823
-0.75800	1866	80689
-0.75600	1853	82542
-0.75400	1862	84404
-0.75200	1915	86319
-0.75000	1909	88228
-0.74800	1928	90156
-0.74600	1973	92129
-0.74400	1923	94052
-0.74200	2033	96085
-0.74000	1998	98083
-0.73800	1926	100009
-0.73600	2072	102081
-0.73400	2004	104085
-0.73200	2088	106173
-0.73000	2057	108230
-0.72800	2135	110365
-0.72600	2122	112487
-0.72400	2170	114657
-0.72200	2126	116783
-0.72000	2112	118895
-0.71800	2100	120995
-0.71600	2165	123160
-0.71400	2196	125356
-0.71200	2184	127540
-0.71000	2240	129780
