#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	3	3
-0.95200	0	3
-0.95000	7	10
-0.94800	5	15
-0.94600	11	26
-0.94400	6	32
-0.94200	15	47
-0.94000	18	65
-0.93800	23	88
-0.93600	21	109
-0.93400	36	145
-0.93200	46	191
-0.93000	41	232
-0.92800	59	291
-0.92600	87	378
-0.92400	90	468
-0.92200	99	567
-0.92000	109	676
-0.91800	127	803
-0.91600	159	962
-0.91400	153	1115
-0.91200	187	1302
-0.91000	221	1523
-0.90800	215	1738
-0.90600	240	1978
-0.90400	254	2232
-0.90200	284	2516
-0.90000	296	2812
-0.89800	323	3135
-0.89600	350	3485
-0.89400	380	3865
-0.89200	375	4240
-0.89000	394	4634
-0.88800	426	5060
-0.88600	450	5510
-0.88400	481	5991
-0.88200	553	6544
-0.88000	540	7084
-0.87800	537	7621
-0.87600	601	8222
-0.87400	616	8838
-0.87200	678	9516
-0.87000	705	10221
-0.86800	762	10983
-0.86600	768	11751
-0.86400	759	12510
-0.86200	792	13302
-0.86000	782	14084
-0.85800	878	14962
-0.85600	869	15831
-0.85400	913	16744
-0.85200	985	17729
-0.85000	960	18689
-0.84800	967	19656
-0.84600	1043	20699
-0.84400	992	21691
-0.84200	1140	22831
-0.84000	1125	23956
-0.83800	1128	25084
-0.83600	1158	26242
-0.83400	1255	27497
-0.83200	1341	28838
-0.83000	1252	30090
-0.82800	1337	31427
-0.82600	1319	32746
-0.82400	1359	34105
-0.82200	1371	35476
-0.82000	1460	36936
-0.81800	1408	38344
-0.81600	1416	39760
-0.81400	1540	41300
-0.81200	1566	42866
-0.81000	1561	44427
-0.80800	1603	46030
-0.80600	1572	47602
-0.80400	1485	49087
-0.80200	1635	50722
-0.80000	1638	52360
-0.79800	1721	54081
-0.79600	1782	55863
-0.79400	1748	57611
-0.79200	1802	59413
-0.79000	1833	61246
-0.78800	1855	63101
-0.78600	1829	64930
-0.78400	1890	66820
-0.78200	1883	68703
-0.78000	1924	70627
-0.77800	1881	72508
-0.77600	1999	74507
-0.77400	2069	76576
-0.77200	1904	78480
-0.77000	2018	80498
-0.76800	2135	82633
-0.76600	1990	84623
-0.76400	2141	86764
-0.76200	2143	88907
-0.76000	2087	90994
-0.75800	2132	93126
-0.75600	2118	95244
-0.75400	2162	97406
-0.75200	2225	99631
-0.75000	2195	101826
-0.74800	2209	104035
-0.74600	2279	106314
-0.74400	2227	108541
-0.74200	2341	110882
-0.74000	2336	113218
-0.73800	2264	115482
-0.73600	2416	117898
-0.73400	2343	120241
-0.73200	2415	122656
-0.73000	2355	125011
-0.72800	2468	127479
-0.72600	2458	129937
-0.72400	2511	132448
-0.72200	2452	134900
-0.72000	2467	137367
-0.71800	2434	139801
-0.71600	2482	142283
-0.71400	2548	144831
-0.71200	2535	147366
