#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	9	9
-0.95200	10	19
-0.95000	12	31
-0.94800	10	41
-0.94600	24	65
-0.94400	26	91
-0.94200	36	127
-0.94000	53	180
-0.93800	70	250
-0.93600	70	320
-0.93400	108	428
-0.93200	123	551
-0.93000	121	672
-0.92800	194	866
-0.92600	207	1073
-0.92400	232	1305
-0.92200	296	1601
-0.92000	315	1916
-0.91800	365	2281
-0.91600	423	2704
-0.91400	416	3120
-0.91200	504	3624
-0.91000	605	4229
-0.90800	608	4837
-0.90600	646	5483
-0.90400	714	6197
-0.90200	781	6978
-0.90000	813	7791
-0.89800	909	8700
-0.89600	952	9652
-0.89400	1090	10742
-0.89200	1106	11848
-0.89000	1197	13045
-0.88800	1191	14236
-0.88600	1284	15520
-0.88400	1332	16852
-0.88200	1483	18335
-0.88000	1515	19850
-0.87800	1547	21397
-0.87600	1656	23053
-0.87400	1806	24859
-0.87200	1912	26771
-0.87000	1976	28747
-0.86800	2029	30776
-0.86600	2189	32965
-0.86400	2201	35166
-0.86200	2236	37402
-0.86000	2312	39714
-0.85800	2442	42156
-0.85600	2436	44592
-0.85400	2622	47214
-0.85200	2785	49999
-0.85000	2829	52828
-0.84800	2881	55709
-0.84600	2997	58706
-0.84400	2953	61659
-0.84200	3193	64852
-0.84000	3293	68145
-0.83800	3353	71498
-0.83600	3394	74892
-0.83400	3523	78415
-0.83200	3626	82041
-0.83000	3627	85668
-0.82800	3832	89500
-0.82600	3885	93385
-0.82400	3869	97254
-0.82200	3958	101212
-0.82000	4102	105314
-0.81800	4066	109380
-0.81600	4179	113559
-0.81400	4363	117922
-0.81200	4313	122235
-0.81000	4567	126802
-0.80800	4574	131376
-0.80600	4567	135943
-0.80400	4521	140464
-0.80200	4605	145069
-0.80000	4810	149879
-0.79800	4956	154835
-0.79600	4988	159823
-0.79400	4960	164783
-0.79200	5218	170001
-0.79000	5216	175217
-0.78800	5200	180417
-0.78600	5353	185770
-0.78400	5444	191214
-0.78200	5422	196636
-0.78000	5617	202253
-0.77800	5528	207781
-0.77600	5710	213491
-0.77400	5836	219327
-0.77200	5723	225050
-0.77000	5824	230874
-0.76800	6005	236879
-0.76600	5929	242808
-0.76400	6090	248898
-0.76200	6059	254957
-0.76000	6071	261028
-0.75800	6050	267078
-0.75600	6064	273142
-0.75400	6272	279414
-0.75200	6337	285751
-0.75000	6295	292046
-0.74800	6309	298355
-0.74600	6447	304802
-0.74400	6367	311169
-0.74200	6564	317733
-0.74000	6450	324183
-0.73800	6510	330693
-0.73600	6662	337355
-0.73400	6703	344058
-0.73200	6750	350808
-0.73000	6700	357508
-0.72800	6853	364361
-0.72600	6888	371249
-0.72400	6825	378074
-0.72200	6834	384908
-0.72000	6946	391854
-0.71800	6939	398793
-0.71600	7028	405821
