#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	2	2
-0.96400	2	4
-0.96200	1	5
-0.96000	3	8
-0.95800	8	16
-0.95600	19	35
-0.95400	36	71
-0.95200	55	126
-0.95000	88	214
-0.94800	92	306
-0.94600	156	462
-0.94400	211	673
-0.94200	277	950
-0.94000	332	1282
-0.93800	461	1743
-0.93600	536	2279
-0.93400	666	2945
-0.93200	793	3738
-0.93000	984	4722
-0.92800	1199	5921
-0.92600	1362	7283
-0.92400	1591	8874
-0.92200	1935	10809
-0.92000	2163	12972
-0.91800	2451	15423
-0.91600	2867	18290
-0.91400	3056	21346
-0.91200	3460	24806
-0.91000	3837	28643
-0.90800	4214	32857
-0.90600	4730	37587
-0.90400	5214	42801
-0.90200	5491	48292
-0.90000	6055	54347
-0.89800	6620	60967
-0.89600	7143	68110
-0.89400	7641	75751
-0.89200	8130	83881
-0.89000	8622	92503
-0.88800	9078	101581
-0.88600	9649	111230
-0.88400	10306	121536
-0.88200	10676	132212
-0.88000	11252	143464
-0.87800	12010	155474
-0.87600	12481	167955
-0.87400	13114	181069
-0.87200	13772	194841
-0.87000	14338	209179
-0.86800	14890	224069
-0.86600	15499	239568
-0.86400	16045	255613
-0.86200	16546	272159
-0.86000	17086	289245
-0.85800	17689	306934
-0.85600	18161	325095
-0.85400	18576	343671
-0.85200	19344	363015
-0.85000	20006	383021
-0.84800	20296	403317
-0.84600	21031	424348
-0.84400	21392	445740
-0.84200	21908	467648
-0.84000	22600	490248
-0.83800	23063	513311
-0.83600	23525	536836
-0.83400	24014	560850
-0.83200	24338	585188
-0.83000	25047	610235
-0.82800	25591	635826
-0.82600	25870	661696
-0.82400	26143	687839
-0.82200	26708	714547
-0.82000	27375	741922
-0.81800	27346	769268
-0.81600	27432	796700
-0.81400	28119	824819
-0.81200	28554	853373
-0.81000	28789	882162
-0.80800	28916	911078
-0.80600	29608	940686
-0.80400	29721	970407
-0.80200	29790	1000197
-0.80000	30205	1030402
-0.79800	30721	1061123
-0.79600	30747	1091870
-0.79400	31042	1122912
-0.79200	31177	1154089
-0.79000	31588	1185677
-0.78800	31853	1217530
-0.78600	31912	1249442
-0.78400	32509	1281951
-0.78200	32345	1314296
-0.78000	32940	1347236
-0.77800	32658	1379894
-0.77600	33070	1412964
-0.77400	33304	1446268
-0.77200	33092	1479360
-0.77000	33340	1512700
-0.76800	33649	1546349
-0.76600	33358	1579707
-0.76400	33819	1613526
-0.76200	33600	1647126
-0.76000	33875	1681001
-0.75800	33791	1714792
-0.75600	34082	1748874
-0.75400	33985	1782859
-0.75200	34293	1817152
-0.75000	34223	1851375
-0.74800	34242	1885617
-0.74600	34130	1919747
-0.74400	34157	1953904
-0.74200	34398	1988302
-0.74000	33985	2022287
-0.73800	34064	2056351
-0.73600	34174	2090525
-0.73400	34584	2125109
-0.73200	34593	2159702
-0.73000	34366	2194068
-0.72800	33956	2228024
-0.72600	34193	2262217
