#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	1	1
-0.96400	2	3
-0.96200	1	4
-0.96000	1	5
-0.95800	4	9
-0.95600	8	17
-0.95400	20	37
-0.95200	27	64
-0.95000	45	109
-0.94800	52	161
-0.94600	72	233
-0.94400	108	341
-0.94200	132	473
-0.94000	164	637
-0.93800	227	864
-0.93600	261	1125
-0.93400	342	1467
-0.93200	394	1861
-0.93000	439	2300
-0.92800	588	2888
-0.92600	662	3550
-0.92400	746	4296
-0.92200	919	5215
-0.92000	1024	6239
-0.91800	1155	7394
-0.91600	1319	8713
-0.91400	1447	10160
-0.91200	1614	11774
-0.91000	1826	13600
-0.90800	1965	15565
-0.90600	2153	17718
-0.90400	2446	20164
-0.90200	2526	22690
-0.90000	2786	25476
-0.89800	3047	28523
-0.89600	3257	31780
-0.89400	3554	35334
-0.89200	3740	39074
-0.89000	4036	43110
-0.88800	4223	47333
-0.88600	4415	51748
-0.88400	4784	56532
-0.88200	4967	61499
-0.88000	5266	66765
-0.87800	5626	72391
-0.87600	5876	78267
-0.87400	6140	84407
-0.87200	6410	90817
-0.87000	6815	97632
-0.86800	7125	104757
-0.86600	7456	112213
-0.86400	7639	119852
-0.86200	7927	127779
-0.86000	8156	135935
-0.85800	8593	144528
-0.85600	8734	153262
-0.85400	9099	162361
-0.85200	9343	171704
-0.85000	9785	181489
-0.84800	9876	191365
-0.84600	10364	201729
-0.84400	10571	212300
-0.84200	10779	223079
-0.84000	11200	234279
-0.83800	11448	245727
-0.83600	11789	257516
-0.83400	12161	269677
-0.83200	12193	281870
-0.83000	12544	294414
-0.82800	12872	307286
-0.82600	13035	320321
-0.82400	13241	333562
-0.82200	13574	347136
-0.82000	14095	361231
-0.81800	14020	375251
-0.81600	14149	389400
-0.81400	14586	403986
-0.81200	14855	418841
-0.81000	15076	433917
-0.80800	15130	449047
-0.80600	15599	464646
-0.80400	15480	480126
-0.80200	15688	495814
-0.80000	15986	511800
-0.79800	16412	528212
-0.79600	16490	544702
-0.79400	16581	561283
-0.79200	16851	578134
-0.79000	16941	595075
-0.78800	17155	612230
-0.78600	17397	629627
-0.78400	17760	647387
-0.78200	17674	665061
-0.78000	18267	683328
-0.77800	17999	701327
-0.77600	18528	719855
-0.77400	18817	738672
-0.77200	18597	757269
-0.77000	18792	776061
-0.76800	18949	795010
-0.76600	18911	813921
-0.76400	19269	833190
-0.76200	19213	852403
-0.76000	19525	871928
-0.75800	19236	891164
-0.75600	19628	910792
-0.75400	19790	930582
-0.75200	19860	950442
-0.75000	19786	970228
-0.74800	19731	989959
-0.74600	19914	1009873
-0.74400	20201	1030074
-0.74200	20211	1050285
-0.74000	20080	1070365
-0.73800	20246	1090611
-0.73600	20359	1110970
-0.73400	20609	1131579
-0.73200	20698	1152277
-0.73000	20686	1172963
-0.72800	20446	1193409
-0.72600	20725	1214134
-0.72400	20481	1234615
-0.72200	20686	1255301
