#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	2	2
-0.95200	0	2
-0.95000	3	5
-0.94800	4	9
-0.94600	7	16
-0.94400	4	20
-0.94200	7	27
-0.94000	13	40
-0.93800	14	54
-0.93600	13	67
-0.93400	28	95
-0.93200	25	120
-0.93000	31	151
-0.92800	34	185
-0.92600	56	241
-0.92400	55	296
-0.92200	60	356
-0.92000	69	425
-0.91800	78	503
-0.91600	107	610
-0.91400	94	704
-0.91200	120	824
-0.91000	142	966
-0.90800	129	1095
-0.90600	152	1247
-0.90400	154	1401
-0.90200	166	1567
-0.90000	183	1750
-0.89800	191	1941
-0.89600	208	2149
-0.89400	232	2381
-0.89200	234	2615
-0.89000	246	2861
-0.88800	265	3126
-0.88600	277	3403
-0.88400	301	3704
-0.88200	337	4041
-0.88000	340	4381
-0.87800	316	4697
-0.87600	351	5048
-0.87400	378	5426
-0.87200	403	5829
-0.87000	428	6257
-0.86800	430	6687
-0.86600	464	7151
-0.86400	451	7602
-0.86200	485	8087
-0.86000	475	8562
-0.85800	532	9094
-0.85600	516	9610
-0.85400	544	10154
-0.85200	620	10774
-0.85000	568	11342
-0.84800	621	11963
-0.84600	633	12596
-0.84400	584	13180
-0.84200	669	13849
-0.84000	681	14530
-0.83800	694	15224
-0.83600	689	15913
-0.83400	771	16684
-0.83200	751	17435
-0.83000	735	18170
-0.82800	790	18960
-0.82600	787	19747
-0.82400	826	20573
-0.82200	809	21382
-0.82000	860	22242
-0.81800	839	23081
-0.81600	815	23896
-0.81400	923	24819
-0.81200	953	25772
-0.81000	898	26670
-0.80800	981	27651
-0.80600	883	28534
-0.80400	862	29396
-0.80200	957	30353
-0.80000	977	31330
-0.79800	1023	32353
-0.79600	1072	33425
-0.79400	1026	34451
-0.79200	1042	35493
-0.79000	1046	36539
-0.78800	1141	37680
-0.78600	1096	38776
-0.78400	1143	39919
-0.78200	1094	41013
-0.78000	1172	42185
-0.77800	1103	43288
-0.77600	1180	44468
-0.77400	1223	45691
-0.77200	1089	46780
-0.77000	1179	47959
-0.76800	1291	49250
-0.76600	1190	50440
-0.76400	1266	51706
-0.76200	1299	53005
-0.76000	1234	54239
-0.75800	1290	55529
-0.75600	1255	56784
-0.75400	1276	58060
-0.75200	1334	59394
-0.75000	1336	60730
-0.74800	1291	62021
-0.74600	1368	63389
-0.74400	1274	64663
-0.74200	1381	66044
-0.74000	1365	67409
-0.73800	1316	68725
-0.73600	1422	70147
-0.73400	1366	71513
-0.73200	1454	72967
-0.73000	1383	74350
-0.72800	1468	75818
-0.72600	1455	77273
-0.72400	1513	78786
-0.72200	1408	80194
-0.72000	1463	81657
-0.71800	1388	83045
-0.71600	1457	84502
-0.71400	1483	85985
-0.71200	1460	87445
-0.71000	1567	89012
-0.70800	1505	90517
-0.70600	1462	91979
