#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	0	0
-0.95200	0	0
-0.95000	1	1
-0.94800	2	3
-0.94600	3	6
-0.94400	1	7
-0.94200	5	12
-0.94000	8	20
-0.93800	4	24
-0.93600	6	30
-0.93400	16	46
-0.93200	10	56
-0.93000	16	72
-0.92800	19	91
-0.92600	25	116
-0.92400	26	142
-0.92200	25	167
-0.92000	40	207
-0.91800	34	241
-0.91600	50	291
-0.91400	43	334
-0.91200	64	398
-0.91000	61	459
-0.90800	64	523
-0.90600	71	594
-0.90400	73	667
-0.90200	73	740
-0.90000	89	829
-0.89800	89	918
-0.89600	100	1018
-0.89400	98	1116
-0.89200	107	1223
-0.89000	107	1330
-0.88800	119	1449
-0.88600	115	1564
-0.88400	143	1707
-0.88200	168	1875
-0.88000	154	2029
-0.87800	142	2171
-0.87600	165	2336
-0.87400	156	2492
-0.87200	190	2682
-0.87000	188	2870
-0.86800	200	3070
-0.86600	190	3260
-0.86400	221	3481
-0.86200	221	3702
-0.86000	209	3911
-0.85800	270	4181
-0.85600	240	4421
-0.85400	249	4670
-0.85200	280	4950
-0.85000	253	5203
-0.84800	278	5481
-0.84600	296	5777
-0.84400	271	6048
-0.84200	312	6360
-0.84000	330	6690
-0.83800	319	7009
-0.83600	301	7310
-0.83400	343	7653
-0.83200	346	7999
-0.83000	346	8345
-0.82800	375	8720
-0.82600	350	9070
-0.82400	382	9452
-0.82200	385	9837
-0.82000	396	10233
-0.81800	406	10639
-0.81600	354	10993
-0.81400	438	11431
-0.81200	448	11879
-0.81000	425	12304
-0.80800	433	12737
-0.80600	416	13153
-0.80400	412	13565
-0.80200	482	14047
-0.80000	471	14518
-0.79800	461	14979
-0.79600	512	15491
-0.79400	461	15952
-0.79200	449	16401
-0.79000	464	16865
-0.78800	514	17379
-0.78600	509	17888
-0.78400	523	18411
-0.78200	510	18921
-0.78000	557	19478
-0.77800	513	19991
-0.77600	528	20519
-0.77400	556	21075
-0.77200	521	21596
-0.77000	548	22144
-0.76800	591	22735
-0.76600	573	23308
-0.76400	569	23877
-0.76200	594	24471
-0.76000	589	25060
-0.75800	587	25647
-0.75600	572	26219
-0.75400	609	26828
-0.75200	619	27447
-0.75000	614	28061
-0.74800	565	28626
-0.74600	621	29247
-0.74400	567	29814
-0.74200	624	30438
-0.74000	655	31093
-0.73800	621	31714
-0.73600	696	32410
-0.73400	639	33049
-0.73200	662	33711
-0.73000	633	34344
-0.72800	674	35018
-0.72600	677	35695
-0.72400	678	36373
-0.72200	639	37012
-0.72000	655	37667
-0.71800	648	38315
-0.71600	649	38964
-0.71400	671	39635
-0.71200	662	40297
-0.71000	728	41025
-0.70800	694	41719
-0.70600	658	42377
-0.70400	753	43130
-0.70200	747	43877
-0.70000	743	44620
-0.69800	803	45423
