#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	2	2
-0.95200	0	2
-0.95000	3	5
-0.94800	4	9
-0.94600	5	14
-0.94400	2	16
-0.94200	6	22
-0.94000	8	30
-0.93800	8	38
-0.93600	7	45
-0.93400	21	66
-0.93200	23	89
-0.93000	21	110
-0.92800	26	136
-0.92600	31	167
-0.92400	40	207
-0.92200	36	243
-0.92000	53	296
-0.91800	50	346
-0.91600	72	418
-0.91400	66	484
-0.91200	91	575
-0.91000	96	671
-0.90800	91	762
-0.90600	97	859
-0.90400	104	963
-0.90200	104	1067
-0.90000	112	1179
-0.89800	130	1309
-0.89600	151	1460
-0.89400	148	1608
-0.89200	155	1763
-0.89000	159	1922
-0.88800	168	2090
-0.88600	162	2252
-0.88400	201	2453
-0.88200	225	2678
-0.88000	222	2900
-0.87800	211	3111
-0.87600	248	3359
-0.87400	233	3592
-0.87200	262	3854
-0.87000	275	4129
-0.86800	275	4404
-0.86600	289	4693
-0.86400	298	4991
-0.86200	316	5307
-0.86000	309	5616
-0.85800	373	5989
-0.85600	341	6330
-0.85400	351	6681
-0.85200	412	7093
-0.85000	367	7460
-0.84800	421	7881
-0.84600	426	8307
-0.84400	392	8699
-0.84200	449	9148
-0.84000	448	9596
-0.83800	459	10055
-0.83600	424	10479
-0.83400	504	10983
-0.83200	502	11485
-0.83000	488	11973
-0.82800	516	12489
-0.82600	506	12995
-0.82400	538	13533
-0.82200	530	14063
-0.82000	563	14626
-0.81800	588	15214
-0.81600	517	15731
-0.81400	622	16353
-0.81200	645	16998
-0.81000	619	17617
-0.80800	620	18237
-0.80600	587	18824
-0.80400	589	19413
-0.80200	646	20059
-0.80000	652	20711
-0.79800	672	21383
-0.79600	722	22105
-0.79400	664	22769
-0.79200	673	23442
-0.79000	673	24115
-0.78800	742	24857
-0.78600	735	25592
-0.78400	746	26338
-0.78200	726	27064
-0.78000	768	27832
-0.77800	725	28557
-0.77600	770	29327
-0.77400	791	30118
-0.77200	725	30843
-0.77000	780	31623
-0.76800	830	32453
-0.76600	798	33251
-0.76400	812	34063
-0.76200	842	34905
-0.76000	838	35743
-0.75800	832	36575
-0.75600	819	37394
-0.75400	865	38259
-0.75200	878	39137
-0.75000	880	40017
-0.74800	841	40858
-0.74600	906	41764
-0.74400	838	42602
-0.74200	898	43500
-0.74000	905	44405
-0.73800	888	45293
-0.73600	957	46250
-0.73400	913	47163
-0.73200	954	48117
-0.73000	905	49022
-0.72800	983	50005
-0.72600	981	50986
-0.72400	995	51981
-0.72200	926	52907
-0.72000	919	53826
-0.71800	916	54742
-0.71600	958	55700
-0.71400	965	56665
-0.71200	920	57585
-0.71000	1046	58631
-0.70800	989	59620
-0.70600	957	60577
-0.70400	1092	61669
-0.70200	1030	62699
-0.70000	1056	63755
-0.69800	1135	64890
