#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	1	1
-0.96200	0	1
-0.96000	1	2
-0.95800	3	5
-0.95600	3	8
-0.95400	16	24
-0.95200	16	40
-0.95000	28	68
-0.94800	33	101
-0.94600	51	152
-0.94400	65	217
-0.94200	86	303
-0.94000	112	415
-0.93800	145	560
-0.93600	174	734
-0.93400	249	983
-0.93200	256	1239
-0.93000	297	1536
-0.92800	405	1941
-0.92600	455	2396
-0.92400	506	2902
-0.92200	614	3516
-0.92000	700	4216
-0.91800	786	5002
-0.91600	901	5903
-0.91400	971	6874
-0.91200	1107	7981
-0.91000	1242	9223
-0.90800	1325	10548
-0.90600	1474	12022
-0.90400	1660	13682
-0.90200	1723	15405
-0.90000	1858	17263
-0.89800	2045	19308
-0.89600	2164	21472
-0.89400	2366	23838
-0.89200	2519	26357
-0.89000	2700	29057
-0.88800	2741	31798
-0.88600	2925	34723
-0.88400	3068	37791
-0.88200	3286	41077
-0.88000	3470	44547
-0.87800	3675	48222
-0.87600	3882	52104
-0.87400	4081	56185
-0.87200	4333	60518
-0.87000	4534	65052
-0.86800	4733	69785
-0.86600	4982	74767
-0.86400	5056	79823
-0.86200	5214	85037
-0.86000	5359	90396
-0.85800	5704	96100
-0.85600	5850	101950
-0.85400	6112	108062
-0.85200	6262	114324
-0.85000	6522	120846
-0.84800	6621	127467
-0.84600	6909	134376
-0.84400	6941	141317
-0.84200	7128	148445
-0.84000	7531	155976
-0.83800	7629	163605
-0.83600	7907	171512
-0.83400	8196	179708
-0.83200	8226	187934
-0.83000	8423	196357
-0.82800	8686	205043
-0.82600	8792	213835
-0.82400	8854	222689
-0.82200	9127	231816
-0.82000	9462	241278
-0.81800	9351	250629
-0.81600	9614	260243
-0.81400	9785	270028
-0.81200	9940	279968
-0.81000	10130	290098
-0.80800	10142	300240
-0.80600	10534	310774
-0.80400	10471	321245
-0.80200	10682	331927
-0.80000	10823	342750
-0.79800	11169	353919
-0.79600	11280	365199
-0.79400	11318	376517
-0.79200	11578	388095
-0.79000	11605	399700
-0.78800	11775	411475
-0.78600	11888	423363
-0.78400	12171	435534
-0.78200	12216	447750
-0.78000	12537	460287
-0.77800	12459	472746
-0.77600	12798	485544
-0.77400	12856	498400
-0.77200	12827	511227
-0.77000	12990	524217
-0.76800	13154	537371
-0.76600	13165	550536
-0.76400	13370	563906
-0.76200	13464	577370
-0.76000	13576	590946
-0.75800	13413	604359
-0.75600	13616	617975
-0.75400	13801	631776
-0.75200	14003	645779
-0.75000	13909	659688
-0.74800	13842	673530
-0.74600	13979	687509
-0.74400	14082	701591
-0.74200	14252	715843
-0.74000	14139	729982
-0.73800	14429	744411
-0.73600	14444	758855
-0.73400	14617	773472
-0.73200	14635	788107
-0.73000	14651	802758
-0.72800	14629	817387
-0.72600	14724	832111
-0.72400	14634	846745
-0.72200	14774	861519
-0.72000	14859	876378
-0.71800	14850	891228
