#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	2	2
-0.95200	0	2
-0.95000	3	5
-0.94800	4	9
-0.94600	7	16
-0.94400	5	21
-0.94200	8	29
-0.94000	14	43
-0.93800	16	59
-0.93600	14	73
-0.93400	31	104
-0.93200	30	134
-0.93000	33	167
-0.92800	41	208
-0.92600	69	277
-0.92400	64	341
-0.92200	69	410
-0.92000	79	489
-0.91800	92	581
-0.91600	120	701
-0.91400	115	816
-0.91200	149	965
-0.91000	159	1124
-0.90800	149	1273
-0.90600	171	1444
-0.90400	180	1624
-0.90200	192	1816
-0.90000	212	2028
-0.89800	221	2249
-0.89600	250	2499
-0.89400	261	2760
-0.89200	279	3039
-0.89000	286	3325
-0.88800	308	3633
-0.88600	328	3961
-0.88400	356	4317
-0.88200	386	4703
-0.88000	404	5107
-0.87800	376	5483
-0.87600	412	5895
-0.87400	444	6339
-0.87200	477	6816
-0.87000	497	7313
-0.86800	517	7830
-0.86600	538	8368
-0.86400	530	8898
-0.86200	566	9464
-0.86000	554	10018
-0.85800	626	10644
-0.85600	609	11253
-0.85400	653	11906
-0.85200	728	12634
-0.85000	687	13321
-0.84800	723	14044
-0.84600	743	14787
-0.84400	689	15476
-0.84200	801	16277
-0.84000	807	17084
-0.83800	805	17889
-0.83600	815	18704
-0.83400	901	19605
-0.83200	901	20506
-0.83000	881	21387
-0.82800	917	22304
-0.82600	927	23231
-0.82400	986	24217
-0.82200	959	25176
-0.82000	1016	26192
-0.81800	1014	27206
-0.81600	980	28186
-0.81400	1091	29277
-0.81200	1125	30402
-0.81000	1073	31475
-0.80800	1132	32607
-0.80600	1066	33673
-0.80400	1029	34702
-0.80200	1124	35826
-0.80000	1156	36982
-0.79800	1203	38185
-0.79600	1255	39440
-0.79400	1212	40652
-0.79200	1250	41902
-0.79000	1251	43153
-0.78800	1336	44489
-0.78600	1296	45785
-0.78400	1357	47142
-0.78200	1300	48442
-0.78000	1382	49824
-0.77800	1311	51135
-0.77600	1399	52534
-0.77400	1447	53981
-0.77200	1325	55306
-0.77000	1421	56727
-0.76800	1508	58235
-0.76600	1400	59635
-0.76400	1508	61143
-0.76200	1536	62679
-0.76000	1492	64171
-0.75800	1527	65698
-0.75600	1486	67184
-0.75400	1514	68698
-0.75200	1569	70267
-0.75000	1574	71841
-0.74800	1530	73371
-0.74600	1609	74980
-0.74400	1552	76532
-0.74200	1636	78168
-0.74000	1623	79791
-0.73800	1557	81348
-0.73600	1665	83013
-0.73400	1643	84656
-0.73200	1705	86361
-0.73000	1679	88040
-0.72800	1736	89776
-0.72600	1693	91469
-0.72400	1750	93219
-0.72200	1698	94917
-0.72000	1720	96637
-0.71800	1664	98301
-0.71600	1763	100064
-0.71400	1764	101828
-0.71200	1745	103573
-0.71000	1831	105404
-0.70800	1765	107169
