#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	3	3
-0.95200	0	3
-0.95000	7	10
-0.94800	5	15
-0.94600	10	25
-0.94400	6	31
-0.94200	15	46
-0.94000	18	64
-0.93800	22	86
-0.93600	20	106
-0.93400	36	142
-0.93200	44	186
-0.93000	40	226
-0.92800	55	281
-0.92600	85	366
-0.92400	88	454
-0.92200	94	548
-0.92000	107	655
-0.91800	122	777
-0.91600	152	929
-0.91400	150	1079
-0.91200	184	1263
-0.91000	211	1474
-0.90800	206	1680
-0.90600	228	1908
-0.90400	245	2153
-0.90200	275	2428
-0.90000	289	2717
-0.89800	310	3027
-0.89600	341	3368
-0.89400	365	3733
-0.89200	369	4102
-0.89000	374	4476
-0.88800	413	4889
-0.88600	440	5329
-0.88400	476	5805
-0.88200	538	6343
-0.88000	529	6872
-0.87800	518	7390
-0.87600	580	7970
-0.87400	598	8568
-0.87200	646	9214
-0.87000	679	9893
-0.86800	725	10618
-0.86600	745	11363
-0.86400	733	12096
-0.86200	760	12856
-0.86000	749	13605
-0.85800	841	14446
-0.85600	838	15284
-0.85400	882	16166
-0.85200	949	17115
-0.85000	929	18044
-0.84800	944	18988
-0.84600	1011	19999
-0.84400	947	20946
-0.84200	1092	22038
-0.84000	1088	23126
-0.83800	1086	24212
-0.83600	1115	25327
-0.83400	1210	26537
-0.83200	1287	27824
-0.83000	1203	29027
-0.82800	1279	30306
-0.82600	1260	31566
-0.82400	1317	32883
-0.82200	1321	34204
-0.82000	1418	35622
-0.81800	1361	36983
-0.81600	1357	38340
-0.81400	1480	39820
-0.81200	1510	41330
-0.81000	1506	42836
-0.80800	1536	44372
-0.80600	1513	45885
-0.80400	1437	47322
-0.80200	1570	48892
-0.80000	1569	50461
-0.79800	1680	52141
-0.79600	1716	53857
-0.79400	1669	55526
-0.79200	1735	57261
-0.79000	1753	59014
-0.78800	1794	60808
-0.78600	1757	62565
-0.78400	1810	64375
-0.78200	1806	66181
-0.78000	1849	68030
-0.77800	1808	69838
-0.77600	1935	71773
-0.77400	1989	73762
-0.77200	1832	75594
-0.77000	1941	77535
-0.76800	2043	79578
-0.76600	1930	81508
-0.76400	2066	83574
-0.76200	2076	85650
-0.76000	2005	87655
-0.75800	2068	89723
-0.75600	2044	91767
-0.75400	2071	93838
-0.75200	2134	95972
-0.75000	2117	98089
-0.74800	2146	100235
-0.74600	2196	102431
-0.74400	2142	104573
-0.74200	2258	106831
-0.74000	2251	109082
-0.73800	2171	111253
-0.73600	2327	113580
-0.73400	2248	115828
-0.73200	2334	118162
-0.73000	2267	120429
-0.72800	2376	122805
-0.72600	2370	125175
-0.72400	2422	127597
-0.72200	2368	129965
-0.72000	2375	132340
-0.71800	2358	134698
-0.71600	2391	137089
-0.71400	2467	139556
-0.71200	2445	142001
