-9.989999999999999991e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.989025012345069676e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.987954964597411944e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.986780588515339341e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.985491712215041060e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.984077172066588846e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.982524715999923082e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.980820897383274604e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.978950958554879680e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.976898702999168478e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.974646355060299285e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.972174405977928258e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.969461444911665859e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.966483973490611881e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.963216202281713896e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.959629827414034908e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.955693785424161169e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.951373984199346490e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.946633007687937233e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.941429791819432760e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.935719268827156725e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.929451976892813558e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.922573631731886890e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.915024656409135995e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.906739665311677934e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.897646897810097322e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
