#Lambda			voids		sheets		filaments	knots
6.96970e-01		2.78863e-01	3.00421e-01	3.13843e-01	1.06873e-01
7.07071e-01		2.83568e-01	2.98906e-01	3.11256e-01	1.06270e-01
7.17172e-01		2.87979e-01	2.97657e-01	3.08786e-01	1.05578e-01
7.27273e-01		2.92645e-01	2.96319e-01	3.06002e-01	1.05034e-01
7.37374e-01		2.97093e-01	2.94947e-01	3.03586e-01	1.04374e-01
7.47475e-01		3.01613e-01	2.93365e-01	3.01319e-01	1.03703e-01
7.57576e-01		3.06148e-01	2.91804e-01	2.98990e-01	1.03058e-01
7.67677e-01		3.10616e-01	2.90326e-01	2.96616e-01	1.02442e-01
7.77778e-01		3.14918e-01	2.89154e-01	2.94156e-01	1.01772e-01
7.87879e-01		3.19233e-01	2.87771e-01	2.91752e-01	1.01243e-01
7.97980e-01		3.23721e-01	2.86063e-01	2.89609e-01	1.00608e-01
8.08081e-01		3.27820e-01	2.84770e-01	2.87388e-01	1.00022e-01
8.18182e-01		3.32061e-01	2.83276e-01	2.85200e-01	9.94630e-02
8.28283e-01		3.36254e-01	2.81815e-01	2.83039e-01	9.88918e-02
8.38384e-01		3.40532e-01	2.80292e-01	2.80880e-01	9.82959e-02
8.48485e-01		3.44753e-01	2.78754e-01	2.78751e-01	9.77420e-02
8.58586e-01		3.48879e-01	2.77226e-01	2.76721e-01	9.71733e-02
8.68687e-01		3.53117e-01	2.75544e-01	2.74736e-01	9.66021e-02
8.78788e-01		3.57190e-01	2.74056e-01	2.72691e-01	9.60631e-02
8.88889e-01		3.61161e-01	2.72644e-01	2.70730e-01	9.54648e-02
8.98990e-01		3.65179e-01	2.71178e-01	2.68653e-01	9.49900e-02
9.09091e-01		3.69291e-01	2.69326e-01	2.67004e-01	9.43793e-02
9.19192e-01		3.73230e-01	2.67877e-01	2.65014e-01	9.38798e-02
9.29293e-01		3.77198e-01	2.66413e-01	2.63139e-01	9.32493e-02
9.39394e-01		3.81107e-01	2.64947e-01	2.61285e-01	9.26608e-02
9.49495e-01		3.84866e-01	2.63476e-01	2.59549e-01	9.21094e-02
9.59596e-01		3.88837e-01	2.61873e-01	2.57707e-01	9.15828e-02
9.69697e-01		3.92568e-01	2.60407e-01	2.56006e-01	9.10190e-02
9.79798e-01		3.96225e-01	2.59045e-01	2.54147e-01	9.05838e-02
9.89899e-01		3.99860e-01	2.57675e-01	2.52354e-01	9.01116e-02
1.00000e+00		4.03235e-01	2.56491e-01	2.50626e-01	8.96492e-02
