1.207500000000000101e-01 3.190000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 1.340000000000000000e+02
1.260000000000000009e-01 3.720000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.610000000000000000e+02
1.312500000000000056e-01 5.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000000e+02
1.365000000000000102e-01 5.620000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.840000000000000000e+02
1.417500000000000149e-01 6.940000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.950000000000000000e+02
1.470000000000000195e-01 6.830000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 2.360000000000000000e+02
1.522499999999999964e-01 8.160000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 2.760000000000000000e+02
1.575000000000000011e-01 9.390000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.810000000000000000e+02
1.627500000000000058e-01 1.044000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 3.240000000000000000e+02
1.680000000000000104e-01 1.191000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00 3.220000000000000000e+02
1.732500000000000151e-01 1.348000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 3.480000000000000000e+02
1.785000000000000198e-01 1.614000000000000000e+03 2.000000000000000000e+00 1.000000000000000000e+00 4.040000000000000000e+02
1.837500000000000244e-01 1.659000000000000000e+03 0.000000000000000000e+00 2.000000000000000000e+00 3.850000000000000000e+02
1.890000000000000013e-01 1.869000000000000000e+03 2.000000000000000000e+00 1.000000000000000000e+00 4.560000000000000000e+02
1.942500000000000060e-01 2.150000000000000000e+03 1.000000000000000000e+00 2.000000000000000000e+00 5.070000000000000000e+02
1.995000000000000107e-01 2.392000000000000000e+03 2.000000000000000000e+00 0.000000000000000000e+00 4.840000000000000000e+02
2.047500000000000153e-01 2.556000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.520000000000000000e+02
2.100000000000000200e-01 2.819000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00 5.550000000000000000e+02
2.152500000000000246e-01 3.194000000000000000e+03 1.000000000000000000e+00 2.000000000000000000e+00 6.210000000000000000e+02
2.205000000000000016e-01 3.263000000000000000e+03 0.000000000000000000e+00 3.000000000000000000e+00 6.690000000000000000e+02
2.257500000000000062e-01 3.670000000000000000e+03 3.000000000000000000e+00 2.000000000000000000e+00 7.040000000000000000e+02
2.310000000000000109e-01 3.994000000000000000e+03 0.000000000000000000e+00 4.000000000000000000e+00 6.840000000000000000e+02
2.362500000000000155e-01 4.412000000000000000e+03 0.000000000000000000e+00 7.000000000000000000e+00 7.640000000000000000e+02
2.415000000000000202e-01 4.791000000000000000e+03 3.000000000000000000e+00 6.000000000000000000e+00 8.020000000000000000e+02
2.467500000000000249e-01 5.182000000000000000e+03 2.000000000000000000e+00 7.000000000000000000e+00 8.630000000000000000e+02
2.520000000000000018e-01 5.584000000000000000e+03 3.000000000000000000e+00 1.100000000000000000e+01 8.960000000000000000e+02
2.572500000000000342e-01 5.930000000000000000e+03 2.000000000000000000e+00 6.000000000000000000e+00 8.840000000000000000e+02
2.625000000000000111e-01 6.434000000000000000e+03 1.000000000000000000e+00 6.000000000000000000e+00 9.680000000000000000e+02
2.677500000000000435e-01 7.030000000000000000e+03 3.000000000000000000e+00 2.000000000000000000e+01 9.890000000000000000e+02
2.730000000000000204e-01 7.433000000000000000e+03 2.000000000000000000e+00 1.400000000000000000e+01 9.610000000000000000e+02
2.782499999999999973e-01 7.932000000000000000e+03 3.000000000000000000e+00 8.000000000000000000e+00 1.074000000000000000e+03
2.835000000000000298e-01 8.330000000000000000e+03 2.000000000000000000e+00 1.300000000000000000e+01 1.081000000000000000e+03
2.887500000000000067e-01 8.819000000000000000e+03 4.000000000000000000e+00 2.300000000000000000e+01 1.181000000000000000e+03
2.940000000000000391e-01 9.477000000000000000e+03 8.000000000000000000e+00 2.200000000000000000e+01 1.187000000000000000e+03
2.992500000000000160e-01 1.006900000000000000e+04 7.000000000000000000e+00 2.300000000000000000e+01 1.261000000000000000e+03
3.044999999999999929e-01 1.044900000000000000e+04 3.000000000000000000e+00 2.100000000000000000e+01 1.219000000000000000e+03
3.097500000000000253e-01 1.131500000000000000e+04 8.000000000000000000e+00 3.600000000000000000e+01 1.271000000000000000e+03
3.150000000000000022e-01 1.214100000000000000e+04 2.000000000000000000e+00 3.300000000000000000e+01 1.403000000000000000e+03
3.202500000000000346e-01 1.271400000000000000e+04 9.000000000000000000e+00 4.300000000000000000e+01 1.364000000000000000e+03
3.255000000000000115e-01 1.322900000000000000e+04 5.000000000000000000e+00 3.400000000000000000e+01 1.436000000000000000e+03
3.307500000000000440e-01 1.385300000000000000e+04 8.000000000000000000e+00 3.200000000000000000e+01 1.433000000000000000e+03
3.360000000000000209e-01 1.445400000000000000e+04 8.000000000000000000e+00 5.500000000000000000e+01 1.553000000000000000e+03
3.412499999999999978e-01 1.522100000000000000e+04 1.100000000000000000e+01 5.400000000000000000e+01 1.565000000000000000e+03
3.465000000000000302e-01 1.604800000000000000e+04 1.400000000000000000e+01 7.700000000000000000e+01 1.650000000000000000e+03
3.517500000000000071e-01 1.717800000000000000e+04 9.000000000000000000e+00 8.300000000000000000e+01 1.689000000000000000e+03
3.570000000000000395e-01 1.786500000000000000e+04 1.300000000000000000e+01 8.500000000000000000e+01 1.616000000000000000e+03
3.622500000000000164e-01 1.830900000000000000e+04 1.600000000000000000e+01 9.800000000000000000e+01 1.753000000000000000e+03
3.675000000000000488e-01 1.921200000000000000e+04 2.300000000000000000e+01 1.070000000000000000e+02 1.732000000000000000e+03
3.727500000000000258e-01 2.023100000000000000e+04 1.800000000000000000e+01 1.050000000000000000e+02 1.806000000000000000e+03
3.780000000000000027e-01 2.095800000000000000e+04 1.600000000000000000e+01 1.330000000000000000e+02 1.868000000000000000e+03
3.832500000000000351e-01 2.201400000000000000e+04 1.700000000000000000e+01 1.480000000000000000e+02 1.935000000000000000e+03
3.885000000000000120e-01 2.233600000000000000e+04 1.900000000000000000e+01 1.530000000000000000e+02 1.889000000000000000e+03
3.937500000000000444e-01 2.352400000000000000e+04 2.200000000000000000e+01 1.760000000000000000e+02 1.969000000000000000e+03
3.990000000000000213e-01 2.410100000000000000e+04 2.400000000000000000e+01 1.820000000000000000e+02 1.969000000000000000e+03
4.042499999999999982e-01 2.511500000000000000e+04 2.500000000000000000e+01 2.370000000000000000e+02 1.986000000000000000e+03
4.095000000000000306e-01 2.618100000000000000e+04 2.700000000000000000e+01 2.450000000000000000e+02 2.011000000000000000e+03
4.147500000000000075e-01 2.694900000000000000e+04 2.100000000000000000e+01 2.750000000000000000e+02 2.203000000000000000e+03
4.200000000000000400e-01 2.772400000000000000e+04 2.800000000000000000e+01 2.900000000000000000e+02 2.184000000000000000e+03
4.252500000000000169e-01 2.857500000000000000e+04 3.300000000000000000e+01 2.890000000000000000e+02 2.196000000000000000e+03
4.305000000000000493e-01 2.936400000000000000e+04 4.600000000000000000e+01 3.780000000000000000e+02 2.156000000000000000e+03
4.357500000000000262e-01 3.032800000000000000e+04 3.500000000000000000e+01 3.950000000000000000e+02 2.295000000000000000e+03
4.410000000000000031e-01 3.138100000000000000e+04 5.200000000000000000e+01 4.410000000000000000e+02 2.267000000000000000e+03
4.462500000000000355e-01 3.225400000000000000e+04 4.800000000000000000e+01 4.700000000000000000e+02 2.195000000000000000e+03
4.515000000000000124e-01 3.305000000000000000e+04 5.400000000000000000e+01 5.410000000000000000e+02 2.309000000000000000e+03
4.567500000000000449e-01 3.399300000000000000e+04 6.200000000000000000e+01 5.830000000000000000e+02 2.266000000000000000e+03
4.620000000000000218e-01 3.499200000000000000e+04 6.300000000000000000e+01 6.220000000000000000e+02 2.300000000000000000e+03
4.672500000000000542e-01 3.554900000000000000e+04 5.600000000000000000e+01 7.120000000000000000e+02 2.297000000000000000e+03
4.725000000000000311e-01 3.659900000000000000e+04 5.100000000000000000e+01 7.800000000000000000e+02 2.281000000000000000e+03
4.777500000000000080e-01 3.778400000000000000e+04 5.900000000000000000e+01 8.220000000000000000e+02 2.282000000000000000e+03
4.830000000000000404e-01 3.866600000000000000e+04 7.200000000000000000e+01 9.050000000000000000e+02 2.291000000000000000e+03
4.882500000000000173e-01 3.962500000000000000e+04 7.300000000000000000e+01 1.000000000000000000e+03 2.307000000000000000e+03
4.935000000000000497e-01 4.034600000000000000e+04 7.600000000000000000e+01 1.095000000000000000e+03 2.231000000000000000e+03
4.987500000000000266e-01 4.107400000000000000e+04 9.800000000000000000e+01 1.209000000000000000e+03 2.139000000000000000e+03
5.040000000000000036e-01 4.206500000000000000e+04 1.010000000000000000e+02 1.305000000000000000e+03 2.097000000000000000e+03
5.092499999999999805e-01 4.329800000000000000e+04 1.010000000000000000e+02 1.464000000000000000e+03 2.077000000000000000e+03
5.145000000000000684e-01 4.400800000000000000e+04 1.030000000000000000e+02 1.574000000000000000e+03 2.008000000000000000e+03
5.197500000000000453e-01 4.527200000000000000e+04 1.320000000000000000e+02 1.757000000000000000e+03 2.047000000000000000e+03
5.250000000000000222e-01 4.605200000000000000e+04 1.100000000000000000e+02 1.888000000000000000e+03 1.961000000000000000e+03
5.302499999999999991e-01 4.693300000000000000e+04 1.210000000000000000e+02 1.987000000000000000e+03 1.810000000000000000e+03
5.355000000000000870e-01 4.838000000000000000e+04 1.430000000000000000e+02 2.252000000000000000e+03 1.755000000000000000e+03
5.407500000000000639e-01 4.862500000000000000e+04 1.480000000000000000e+02 2.431000000000000000e+03 1.666000000000000000e+03
5.460000000000000409e-01 5.010500000000000000e+04 1.720000000000000000e+02 2.554000000000000000e+03 1.555000000000000000e+03
5.512500000000000178e-01 5.111100000000000000e+04 1.960000000000000000e+02 2.721000000000000000e+03 1.355000000000000000e+03
5.564999999999999947e-01 5.242200000000000000e+04 1.790000000000000000e+02 3.032000000000000000e+03 1.274000000000000000e+03
5.617500000000000826e-01 5.327500000000000000e+04 2.040000000000000000e+02 3.132000000000000000e+03 1.166000000000000000e+03
5.670000000000000595e-01 5.377700000000000000e+04 1.940000000000000000e+02 3.439000000000000000e+03 9.260000000000000000e+02
5.722500000000000364e-01 5.511300000000000000e+04 2.140000000000000000e+02 3.715000000000000000e+03 8.250000000000000000e+02
5.775000000000000133e-01 5.608600000000000000e+04 2.620000000000000000e+02 3.942000000000000000e+03 7.910000000000000000e+02
5.827499999999999902e-01 5.728100000000000000e+04 2.670000000000000000e+02 4.194000000000000000e+03 6.450000000000000000e+02
5.880000000000000782e-01 5.834400000000000000e+04 2.570000000000000000e+02 4.276000000000000000e+03 6.280000000000000000e+02
5.932500000000000551e-01 5.927900000000000000e+04 2.720000000000000000e+02 4.504000000000000000e+03 5.570000000000000000e+02
5.985000000000000320e-01 5.998700000000000000e+04 2.940000000000000000e+02 4.685000000000000000e+03 4.620000000000000000e+02
6.037500000000000089e-01 6.106700000000000000e+04 3.100000000000000000e+02 4.878000000000000000e+03 4.070000000000000000e+02
6.089999999999999858e-01 6.251500000000000000e+04 3.840000000000000000e+02 4.898000000000000000e+03 3.730000000000000000e+02
6.142500000000000737e-01 6.328000000000000000e+04 3.640000000000000000e+02 5.037000000000000000e+03 3.220000000000000000e+02
6.195000000000000506e-01 6.417300000000000000e+04 4.140000000000000000e+02 5.260000000000000000e+03 2.910000000000000000e+02
6.247500000000000275e-01 6.537900000000000000e+04 3.980000000000000000e+02 5.173000000000000000e+03 2.480000000000000000e+02
6.300000000000000044e-01 6.657200000000000000e+04 4.460000000000000000e+02 5.587000000000000000e+03 2.340000000000000000e+02
6.352500000000000924e-01 6.691000000000000000e+04 4.660000000000000000e+02 5.700000000000000000e+03 2.200000000000000000e+02
6.405000000000000693e-01 6.848300000000000000e+04 4.800000000000000000e+02 5.763000000000000000e+03 1.690000000000000000e+02
6.457500000000000462e-01 6.962600000000000000e+04 5.580000000000000000e+02 5.906000000000000000e+03 1.520000000000000000e+02
6.510000000000000231e-01 7.043900000000000000e+04 5.740000000000000000e+02 6.145000000000000000e+03 1.580000000000000000e+02
6.562500000000000000e-01 7.189500000000000000e+04 6.250000000000000000e+02 6.181000000000000000e+03 1.290000000000000000e+02
6.615000000000000879e-01 7.244400000000000000e+04 6.210000000000000000e+02 6.319000000000000000e+03 1.000000000000000000e+02
6.667500000000000648e-01 7.412200000000000000e+04 6.800000000000000000e+02 6.557000000000000000e+03 9.600000000000000000e+01
6.720000000000000417e-01 7.472400000000000000e+04 7.590000000000000000e+02 6.670000000000000000e+03 7.400000000000000000e+01
6.772500000000000187e-01 7.646400000000000000e+04 7.870000000000000000e+02 6.837000000000000000e+03 6.300000000000000000e+01
6.824999999999999956e-01 7.727700000000000000e+04 7.710000000000000000e+02 6.966000000000000000e+03 5.000000000000000000e+01
6.877500000000000835e-01 7.839300000000000000e+04 8.990000000000000000e+02 7.106000000000000000e+03 4.800000000000000000e+01
6.930000000000000604e-01 7.958400000000000000e+04 9.160000000000000000e+02 7.404000000000000000e+03 4.000000000000000000e+01
6.982500000000000373e-01 8.020500000000000000e+04 1.037000000000000000e+03 7.452000000000000000e+03 2.900000000000000000e+01
7.035000000000000142e-01 8.145000000000000000e+04 1.084000000000000000e+03 7.949000000000000000e+03 2.700000000000000000e+01
7.087499999999999911e-01 8.299000000000000000e+04 1.137000000000000000e+03 8.003000000000000000e+03 1.600000000000000000e+01
7.140000000000000790e-01 8.426600000000000000e+04 1.202000000000000000e+03 8.147000000000000000e+03 2.100000000000000000e+01
7.192500000000000560e-01 8.543900000000000000e+04 1.230000000000000000e+03 8.060000000000000000e+03 7.000000000000000000e+00
7.245000000000000329e-01 8.609300000000000000e+04 1.409000000000000000e+03 8.404000000000000000e+03 1.000000000000000000e+01
7.297500000000000098e-01 8.806300000000000000e+04 1.447000000000000000e+03 8.690000000000000000e+03 9.000000000000000000e+00
7.350000000000000977e-01 8.906200000000000000e+04 1.603000000000000000e+03 8.939000000000000000e+03 7.000000000000000000e+00
7.402500000000000746e-01 9.040900000000000000e+04 1.583000000000000000e+03 8.905000000000000000e+03 3.000000000000000000e+00
7.455000000000000515e-01 9.135600000000000000e+04 1.862000000000000000e+03 9.172000000000000000e+03 5.000000000000000000e+00
7.507500000000000284e-01 9.324000000000000000e+04 1.849000000000000000e+03 9.488000000000000000e+03 2.000000000000000000e+00
7.560000000000000053e-01 9.467300000000000000e+04 2.004000000000000000e+03 9.620000000000000000e+03 2.000000000000000000e+00
7.612500000000000933e-01 9.563000000000000000e+04 2.096000000000000000e+03 9.822000000000000000e+03 1.000000000000000000e+00
7.665000000000000702e-01 9.677600000000000000e+04 2.162000000000000000e+03 9.911000000000000000e+03 0.000000000000000000e+00
7.717500000000000471e-01 9.827300000000000000e+04 2.317000000000000000e+03 1.039100000000000000e+04 0.000000000000000000e+00
7.770000000000000240e-01 9.994100000000000000e+04 2.604000000000000000e+03 1.061400000000000000e+04 0.000000000000000000e+00
7.822500000000000009e-01 1.016360000000000000e+05 2.749000000000000000e+03 1.094100000000000000e+04 0.000000000000000000e+00
7.875000000000000888e-01 1.028290000000000000e+05 2.974000000000000000e+03 1.111400000000000000e+04 0.000000000000000000e+00
7.927500000000000657e-01 1.044380000000000000e+05 3.187000000000000000e+03 1.167900000000000000e+04 0.000000000000000000e+00
7.980000000000000426e-01 1.059430000000000000e+05 3.402000000000000000e+03 1.176700000000000000e+04 0.000000000000000000e+00
8.032500000000000195e-01 1.073820000000000000e+05 3.518000000000000000e+03 1.200700000000000000e+04 0.000000000000000000e+00
8.084999999999999964e-01 1.091730000000000000e+05 3.821000000000000000e+03 1.228000000000000000e+04 0.000000000000000000e+00
8.137500000000000844e-01 1.116310000000000000e+05 4.120000000000000000e+03 1.264100000000000000e+04 0.000000000000000000e+00
8.190000000000000613e-01 1.128330000000000000e+05 4.379000000000000000e+03 1.326200000000000000e+04 0.000000000000000000e+00
8.242500000000000382e-01 1.146220000000000000e+05 4.715000000000000000e+03 1.340900000000000000e+04 0.000000000000000000e+00
8.295000000000000151e-01 1.169420000000000000e+05 5.082000000000000000e+03 1.415400000000000000e+04 0.000000000000000000e+00
8.347500000000001030e-01 1.188350000000000000e+05 5.354000000000000000e+03 1.441900000000000000e+04 0.000000000000000000e+00
8.400000000000000799e-01 1.212510000000000000e+05 5.771000000000000000e+03 1.498000000000000000e+04 0.000000000000000000e+00
8.452500000000000568e-01 1.230320000000000000e+05 6.181000000000000000e+03 1.494100000000000000e+04 0.000000000000000000e+00
8.505000000000000338e-01 1.256200000000000000e+05 6.674000000000000000e+03 1.567100000000000000e+04 0.000000000000000000e+00
8.557500000000000107e-01 1.277920000000000000e+05 7.092000000000000000e+03 1.638000000000000000e+04 0.000000000000000000e+00
8.610000000000000986e-01 1.300900000000000000e+05 7.735000000000000000e+03 1.677200000000000000e+04 0.000000000000000000e+00
8.662500000000000755e-01 1.334690000000000000e+05 8.474000000000000000e+03 1.734000000000000000e+04 0.000000000000000000e+00
8.715000000000000524e-01 1.351250000000000000e+05 9.594000000000000000e+03 1.794100000000000000e+04 0.000000000000000000e+00
8.767500000000000293e-01 1.367330000000000000e+05 1.164700000000000000e+04 1.857900000000000000e+04 0.000000000000000000e+00
8.820000000000000062e-01 1.386030000000000000e+05 1.442500000000000000e+04 1.950500000000000000e+04 0.000000000000000000e+00
8.872500000000000941e-01 1.380920000000000000e+05 1.845700000000000000e+04 2.030200000000000000e+04 0.000000000000000000e+00
8.925000000000000711e-01 1.380870000000000000e+05 2.368800000000000000e+04 2.136400000000000000e+04 0.000000000000000000e+00
8.977500000000000480e-01 1.355990000000000000e+05 3.067200000000000000e+04 2.223900000000000000e+04 0.000000000000000000e+00
9.030000000000000249e-01 1.326850000000000000e+05 3.903300000000000000e+04 2.312600000000000000e+04 0.000000000000000000e+00
9.082500000000000018e-01 1.294070000000000000e+05 4.847600000000000000e+04 2.400500000000000000e+04 0.000000000000000000e+00
9.135000000000000897e-01 1.248940000000000000e+05 5.952000000000000000e+04 2.539000000000000000e+04 0.000000000000000000e+00
9.187500000000000666e-01 1.205330000000000000e+05 7.162800000000000000e+04 2.651200000000000000e+04 0.000000000000000000e+00
9.240000000000000435e-01 1.142420000000000000e+05 8.494600000000000000e+04 2.810100000000000000e+04 0.000000000000000000e+00
9.292500000000000204e-01 1.086760000000000000e+05 9.982500000000000000e+04 2.941400000000000000e+04 0.000000000000000000e+00
9.345000000000001084e-01 1.030690000000000000e+05 1.166960000000000000e+05 3.121200000000000000e+04 0.000000000000000000e+00
9.397500000000000853e-01 9.560100000000000000e+04 1.349710000000000000e+05 3.328100000000000000e+04 0.000000000000000000e+00
9.450000000000000622e-01 8.981600000000000000e+04 1.553790000000000000e+05 3.555300000000000000e+04 0.000000000000000000e+00
9.502500000000000391e-01 8.258700000000000000e+04 1.772800000000000000e+05 3.803800000000000000e+04 0.000000000000000000e+00
9.555000000000000160e-01 7.646300000000000000e+04 2.028780000000000000e+05 4.102700000000000000e+04 0.000000000000000000e+00
9.607500000000001039e-01 7.041300000000000000e+04 2.323010000000000000e+05 4.472900000000000000e+04 0.000000000000000000e+00
9.660000000000000808e-01 6.472400000000000000e+04 2.668950000000000000e+05 4.878600000000000000e+04 0.000000000000000000e+00
9.712500000000000577e-01 6.032400000000000000e+04 3.087190000000000000e+05 5.527800000000000000e+04 0.000000000000000000e+00
9.765000000000000346e-01 5.649200000000000000e+04 3.638650000000000000e+05 6.388700000000000000e+04 0.000000000000000000e+00
9.817500000000000115e-01 5.397300000000000000e+04 4.396510000000000000e+05 7.908400000000000000e+04 0.000000000000000000e+00
9.870000000000000995e-01 5.439600000000000000e+04 5.602240000000000000e+05 1.076900000000000000e+05 0.000000000000000000e+00
9.922500000000000764e-01 6.260800000000000000e+04 8.424690000000000000e+05 1.829680000000000000e+05 0.000000000000000000e+00
9.975000000000000533e-01 6.818500000000000000e+04 1.125308000000000000e+06 2.789770000000000000e+05 0.000000000000000000e+00
1.002750000000000030e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.008000000000000007e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.013249999999999984e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.018499999999999961e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.023750000000000160e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.029000000000000137e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.034250000000000114e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.039500000000000091e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.044750000000000068e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
