1.256281407035175768e-01 5.175879396984925940e-01 8.190954773869347783e-01
-1.758793969849246075e-01 3.467336683417086007e-01 6.080402010050252049e-01
2.512562814070351536e-02 3.768844221105527303e-01 6.582914572864322356e-01
-2.562814070351758788e-01 2.462311557788945393e-01 5.376884422110552730e-01
-5.527638190954775599e-02 1.859296482412060580e-01 5.376884422110552730e-01
-1.055276381909547867e-01 2.864321608040201195e-01 6.783919597989949146e-01
-1.758793969849246075e-01 3.668341708542712798e-01 6.783919597989949146e-01
-1.557788944723618174e-01 2.160804020100501877e-01 5.778894472361808532e-01
-1.758793969849246075e-01 2.462311557788945393e-01 6.884422110552763652e-01
-4.522613065326630544e-02 2.763819095477386689e-01 6.281407035175878839e-01
-1.155778894472361262e-01 9.547738693467344717e-02 5.477386934673367236e-01
-1.457286432160803669e-01 2.864321608040201195e-01 6.984924623115578157e-01
-1.356783919597990273e-01 3.266331658291456996e-01 6.281407035175878839e-01
-2.160804020100501877e-01 2.562814070351759899e-01 6.984924623115578157e-01
-1.658291457286431569e-01 1.859296482412060580e-01 5.879396984924623037e-01
-9.547738693467333615e-02 2.562814070351759899e-01 6.783919597989949146e-01
-2.462311557788944283e-01 1.457286432160804779e-01 5.979899497487437543e-01
-1.055276381909547867e-01 3.065326633165830206e-01 6.683417085427136861e-01
-1.356783919597990273e-01 2.361809045226130888e-01 5.879396984924623037e-01
-1.256281407035175768e-01 2.562814070351759899e-01 6.381909547738693345e-01
-1.457286432160803669e-01 1.959798994974875086e-01 6.281407035175878839e-01
-1.356783919597990273e-01 2.964824120603015700e-01 6.683417085427136861e-01
-1.256281407035175768e-01 2.864321608040201195e-01 6.582914572864322356e-01
-1.658291457286431569e-01 2.060301507537689591e-01 5.778894472361808532e-01
-1.356783919597990273e-01 2.864321608040201195e-01 6.281407035175878839e-01
-2.462311557788944283e-01 2.060301507537689591e-01 6.281407035175878839e-01
-1.959798994974873976e-01 1.758793969849246075e-01 5.979899497487437543e-01
-1.959798994974873976e-01 2.060301507537689591e-01 5.979899497487437543e-01
-1.658291457286431569e-01 2.060301507537689591e-01 5.979899497487437543e-01
-1.557788944723618174e-01 2.060301507537689591e-01 6.080402010050252049e-01
-1.758793969849246075e-01 2.060301507537689591e-01 6.180904522613066554e-01
-1.658291457286431569e-01 2.663316582914572184e-01 6.080402010050252049e-01
-2.261306532663316382e-01 2.060301507537689591e-01 6.180904522613066554e-01
-1.758793969849246075e-01 2.261306532663316382e-01 6.080402010050252049e-01
-1.859296482412060580e-01 2.261306532663316382e-01 6.180904522613066554e-01
-1.959798994974873976e-01 2.160804020100501877e-01 5.778894472361808532e-01
-1.859296482412060580e-01 2.160804020100501877e-01 5.879396984924623037e-01
-1.959798994974873976e-01 2.361809045226130888e-01 6.180904522613066554e-01
-2.060301507537688481e-01 2.060301507537689591e-01 5.979899497487437543e-01
-2.060301507537688481e-01 2.060301507537689591e-01 6.080402010050252049e-01
-2.060301507537688481e-01 2.160804020100501877e-01 5.979899497487437543e-01
-2.060301507537688481e-01 2.160804020100501877e-01 6.180904522613066554e-01
-1.959798994974873976e-01 2.361809045226130888e-01 6.180904522613066554e-01
-2.060301507537688481e-01 2.160804020100501877e-01 6.180904522613066554e-01
-1.859296482412060580e-01 2.261306532663316382e-01 6.180904522613066554e-01
-1.758793969849246075e-01 2.261306532663316382e-01 6.180904522613066554e-01
-1.758793969849246075e-01 2.361809045226130888e-01 6.281407035175878839e-01
-1.758793969849246075e-01 2.462311557788945393e-01 6.381909547738693345e-01
-1.557788944723618174e-01 2.763819095477386689e-01 6.482412060301507850e-01
-1.356783919597990273e-01 2.864321608040201195e-01 6.482412060301507850e-01
-1.356783919597990273e-01 2.663316582914572184e-01 6.281407035175878839e-01
-1.356783919597990273e-01 2.361809045226130888e-01 5.979899497487437543e-01
-1.758793969849246075e-01 1.658291457286431569e-01 5.276381909547738225e-01
-2.361809045226130888e-01 8.542713567839199662e-02 4.572864321608041127e-01
-2.964824120603014590e-01 5.025125628140614253e-03 3.768844221105527303e-01
-3.668341708542713908e-01 -8.542713567839199662e-02 2.864321608040201195e-01
-4.472361809045225511e-01 -1.859296482412060580e-01 1.859296482412060580e-01
-5.175879396984924830e-01 -2.864321608040201195e-01 7.537688442211054607e-02
-5.879396984924623037e-01 -3.768844221105527303e-01 -4.522613065326630544e-02
-6.582914572864322356e-01 -4.673366834170854522e-01 -1.658291457286431569e-01
-7.085427135678392663e-01 -5.577889447236180631e-01 -2.763819095477386689e-01
-7.587939698492462970e-01 -6.281407035175878839e-01 -3.768844221105527303e-01
-7.989949748743718771e-01 -6.783919597989949146e-01 -4.572864321608040017e-01
-8.291457286432161178e-01 -7.185929648241206058e-01 -5.175879396984924830e-01
-8.391959798994974573e-01 -7.386934673366833959e-01 -5.477386934673367236e-01
-8.492462311557789079e-01 -7.487437185929648464e-01 -5.577889447236180631e-01
-8.391959798994974573e-01 -7.386934673366833959e-01 -5.477386934673367236e-01
-8.291457286432161178e-01 -7.185929648241206058e-01 -5.175879396984924830e-01
-8.090452261306533277e-01 -6.984924623115578157e-01 -4.673366834170854522e-01
-7.889447236180904266e-01 -6.582914572864322356e-01 -4.170854271356784215e-01
-7.688442211055276365e-01 -6.180904522613065444e-01 -3.567839195979899403e-01
-7.386934673366833959e-01 -5.778894472361808532e-01 -2.864321608040201195e-01
-7.085427135678392663e-01 -5.276381909547738225e-01 -2.261306532663316382e-01
-6.783919597989949146e-01 -4.773869346733667918e-01 -1.457286432160803669e-01
