#Lambda			voids		sheets		filaments	knots
2.52525e-01		3.49623e-01	4.30701e-01	1.99877e-01	1.97986e-02
2.62626e-01		3.67644e-01	4.25725e-01	1.88572e-01	1.80602e-02
2.72727e-01		3.85819e-01	4.19789e-01	1.77843e-01	1.65486e-02
2.82828e-01		4.03227e-01	4.13875e-01	1.67713e-01	1.51852e-02
2.92929e-01		4.20319e-01	4.07699e-01	1.58067e-01	1.39144e-02
3.03030e-01		4.36894e-01	4.01319e-01	1.49005e-01	1.27824e-02
3.13131e-01		4.52914e-01	3.94831e-01	1.40449e-01	1.18056e-02
3.23232e-01		4.68155e-01	3.88356e-01	1.32713e-01	1.07755e-02
3.33333e-01		4.83894e-01	3.80824e-01	1.25396e-01	9.88657e-03
3.43434e-01		4.98701e-01	3.73620e-01	1.18581e-01	9.09722e-03
3.53535e-01		5.13111e-01	3.66347e-01	1.12167e-01	8.37500e-03
3.63636e-01		5.26840e-01	3.59148e-01	1.06306e-01	7.70602e-03
3.73737e-01		5.40414e-01	3.51725e-01	1.00708e-01	7.15278e-03
3.83838e-01		5.53507e-01	3.44581e-01	9.52708e-02	6.64120e-03
3.93939e-01		5.66407e-01	3.37171e-01	9.02963e-02	6.12500e-03
4.04040e-01		5.78604e-01	3.30215e-01	8.56019e-02	5.57870e-03
4.14141e-01		5.90606e-01	3.23039e-01	8.12083e-02	5.14583e-03
4.24242e-01		6.02220e-01	3.15928e-01	7.71111e-02	4.74074e-03
4.34343e-01		6.13391e-01	3.09194e-01	7.29884e-02	4.42593e-03
4.44444e-01		6.24343e-01	3.02118e-01	6.95023e-02	4.03704e-03
4.54545e-01		6.34743e-01	2.95266e-01	6.62338e-02	3.75694e-03
4.64646e-01		6.45197e-01	2.88454e-01	6.28171e-02	3.53241e-03
4.74747e-01		6.54937e-01	2.82104e-01	5.97338e-02	3.22454e-03
4.84848e-01		6.64759e-01	2.75505e-01	5.67361e-02	3.00000e-03
4.94949e-01		6.74208e-01	2.69155e-01	5.38727e-02	2.76389e-03
5.05051e-01		6.83016e-01	2.63234e-01	5.11759e-02	2.57407e-03
5.15152e-01		6.91750e-01	2.57063e-01	4.88148e-02	2.37269e-03
5.25253e-01		7.00382e-01	2.50975e-01	4.64421e-02	2.20139e-03
5.35354e-01		7.08442e-01	2.45289e-01	4.42222e-02	2.04630e-03
5.45455e-01		7.16366e-01	2.39609e-01	4.21528e-02	1.87269e-03
5.55556e-01		7.24187e-01	2.33875e-01	4.01574e-02	1.78009e-03
5.65657e-01		7.31600e-01	2.28398e-01	3.83495e-02	1.65278e-03
5.75758e-01		7.38840e-01	2.23100e-01	3.64838e-02	1.57639e-03
5.85859e-01		7.45819e-01	2.17850e-01	3.48889e-02	1.44213e-03
5.95960e-01		7.52567e-01	2.12859e-01	3.32245e-02	1.34954e-03
6.06061e-01		7.59130e-01	2.07877e-01	3.17315e-02	1.26157e-03
6.16162e-01		7.65514e-01	2.02919e-01	3.04028e-02	1.16435e-03
6.26263e-01		7.71794e-01	1.98009e-01	2.91065e-02	1.09028e-03
6.36364e-01		7.77863e-01	1.93354e-01	2.77292e-02	1.05324e-03
6.46465e-01		7.83241e-01	1.89248e-01	2.65301e-02	9.81481e-04
6.56566e-01		7.89019e-01	1.84926e-01	2.51528e-02	9.02778e-04
6.66667e-01		7.94285e-01	1.80789e-01	2.40718e-02	8.54167e-04
6.76768e-01		7.99586e-01	1.76664e-01	2.29421e-02	8.07870e-04
6.86869e-01		8.05095e-01	1.72303e-01	2.18403e-02	7.61574e-04
6.96970e-01		8.10225e-01	1.68259e-01	2.08148e-02	7.01389e-04
7.07071e-01		8.15093e-01	1.64384e-01	1.98611e-02	6.62037e-04
7.17172e-01		8.19537e-01	1.60831e-01	1.90093e-02	6.22685e-04
7.27273e-01		8.24356e-01	1.56856e-01	1.81991e-02	5.87963e-04
7.37374e-01		8.28819e-01	1.53208e-01	1.74329e-02	5.39352e-04
7.47475e-01		8.32912e-01	1.49926e-01	1.66806e-02	4.81481e-04
7.57576e-01		8.37134e-01	1.46426e-01	1.60023e-02	4.37500e-04
7.67677e-01		8.41130e-01	1.43113e-01	1.53426e-02	4.14352e-04
7.77778e-01		8.45148e-01	1.39778e-01	1.46898e-02	3.84259e-04
7.87879e-01		8.49102e-01	1.36475e-01	1.40764e-02	3.47222e-04
7.97980e-01		8.52701e-01	1.33509e-01	1.34606e-02	3.28704e-04
8.08081e-01		8.56403e-01	1.30361e-01	1.29259e-02	3.10185e-04
8.18182e-01		8.59979e-01	1.27350e-01	1.23750e-02	2.96296e-04
8.28283e-01		8.63468e-01	1.24363e-01	1.18935e-02	2.75463e-04
8.38384e-01		8.66856e-01	1.21451e-01	1.14306e-02	2.61574e-04
8.48485e-01		8.70097e-01	1.18641e-01	1.10185e-02	2.43056e-04
8.58586e-01		8.73208e-01	1.16023e-01	1.05486e-02	2.19907e-04
8.68687e-01		8.76171e-01	1.13505e-01	1.01227e-02	2.01389e-04
8.78788e-01		8.78977e-01	1.11190e-01	9.63194e-03	2.01389e-04
8.88889e-01		8.81843e-01	1.08799e-01	9.18287e-03	1.75926e-04
8.98990e-01		8.84741e-01	1.06282e-01	8.82407e-03	1.52778e-04
9.09091e-01		8.87461e-01	1.03949e-01	8.45370e-03	1.36574e-04
9.19192e-01		8.90079e-01	1.01720e-01	8.07407e-03	1.27315e-04
9.29293e-01		8.92819e-01	9.93194e-02	7.73843e-03	1.22685e-04
9.39394e-01		8.95380e-01	9.71273e-02	7.38194e-03	1.11111e-04
9.49495e-01		8.97900e-01	9.49398e-02	7.05556e-03	1.04167e-04
9.59596e-01		9.00127e-01	9.30023e-02	6.77546e-03	9.49074e-05
9.69697e-01		9.02560e-01	9.08611e-02	6.49074e-03	8.79630e-05
9.79798e-01		9.04829e-01	8.88727e-02	6.21065e-03	8.79630e-05
9.89899e-01		9.07174e-01	8.67639e-02	5.97917e-03	8.33333e-05
1.00000e+00		9.09306e-01	8.48519e-02	5.76389e-03	7.87037e-05
