-1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.797979797979797789e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.595959595959595578e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.393939393939394478e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.191919191919192267e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-8.989898989898990056e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-8.787878787878787845e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-8.585858585858585634e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-8.383838383838383423e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-8.181818181818181213e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-7.979797979797980112e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-7.777777777777777901e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-7.575757575757575690e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-7.373737373737373479e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-7.171717171717171269e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.969696969696970168e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.767676767676766847e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.565656565656565746e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.363636363636363535e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.161616161616161325e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.959595959595959114e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.757575757575756903e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.555555555555555802e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.353535353535352481e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.151515151515151381e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.949494949494949170e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.747474747474746959e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
