#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	1	1
-0.94750	0	1
-0.94225	12	13
-0.93700	35	48
-0.93175	55	103
-0.92650	81	184
-0.92125	127	311
-0.91600	177	488
-0.91075	251	739
-0.90550	300	1039
-0.90025	395	1434
-0.89500	522	1956
-0.88975	592	2548
-0.88450	714	3262
-0.87925	851	4113
-0.87400	1018	5131
-0.86875	1204	6335
-0.86350	1283	7618
-0.85825	1543	9161
-0.85300	1671	10832
-0.84775	1818	12650
-0.84250	2031	14681
-0.83725	2314	16995
-0.83200	2407	19402
-0.82675	2576	21978
-0.82150	2762	24740
-0.81625	2949	27689
-0.81100	3283	30972
-0.80575	3378	34350
-0.80050	3551	37901
-0.79525	3840	41741
-0.79000	3957	45698
-0.78475	4229	49927
-0.77950	4581	54508
-0.77425	4602	59110
-0.76900	4786	63896
-0.76375	4959	68855
-0.75850	5255	74110
-0.75325	5327	79437
-0.74800	5353	84790
-0.74275	5805	90595
-0.73750	5919	96514
-0.73225	6030	102544
-0.72700	6337	108881
-0.72175	6514	115395
-0.71650	6594	121989
-0.71125	6806	128795
-0.70600	6862	135657
-0.70075	7011	142668
-0.69550	7452	150120
-0.69025	7543	157663
-0.68500	7633	165296
-0.67975	7842	173138
-0.67450	8075	181213
-0.66925	7927	189140
-0.66400	8277	197417
-0.65875	8231	205648
-0.65350	8605	214253
-0.64825	8649	222902
-0.64300	8897	231799
-0.63775	9063	240862
-0.63250	9202	250064
-0.62725	9201	259265
-0.62200	9381	268646
-0.61675	9464	278110
-0.61150	9526	287636
-0.60625	9579	297215
-0.60100	9871	307086
-0.59575	9876	316962
-0.59050	9989	326951
-0.58525	9934	336885
-0.58000	10173	347058
-0.57475	10147	357205
-0.56950	10442	367647
-0.56425	10143	377790
-0.55900	10724	388514
-0.55375	10550	399064
-0.54850	10811	409875
-0.54325	10967	420842
-0.53800	11111	431953
-0.53275	11155	443108
-0.52750	11128	454236
-0.52225	11181	465417
-0.51700	11284	476701
-0.51175	11425	488126
-0.50650	11406	499532
-0.50125	11461	510993
-0.49600	11742	522735
-0.49075	11477	534212
-0.48550	11509	545721
-0.48025	11878	557599
-0.47500	11703	569302
-0.46975	11734	581036
-0.46450	11905	592941
-0.45925	11899	604840
-0.45400	12171	617011
-0.44875	12099	629110
-0.44350	11758	640868
-0.43825	12098	652966
-0.43300	11987	664953
-0.42775	12129	677082
-0.42250	12238	689320
-0.41725	12299	701619
-0.41200	12028	713647
-0.40675	12113	725760
-0.40150	12458	738218
-0.39625	12208	750426
-0.39100	12340	762766
-0.38575	12244	775010
-0.38050	12355	787365
-0.37525	12361	799726
-0.37000	12374	812100
-0.36475	12406	824506
-0.35950	12364	836870
-0.35425	12272	849142
-0.34900	12341	861483
-0.34375	12492	873975
-0.33850	12520	886495
-0.33325	12372	898867
-0.32800	12493	911360
-0.32275	12377	923737
-0.31750	12394	936131
-0.31225	12323	948454
-0.30700	12459	960913
-0.30175	12224	973137
-0.29650	12452	985589
-0.29125	12305	997894
-0.28600	12313	1010207
-0.28075	12438	1022645
-0.27550	12278	1034923
-0.27025	12352	1047275
-0.26500	12558	1059833
-0.25975	12372	1072205
-0.25450	12240	1084445
-0.24925	12173	1096618
-0.24400	12254	1108872
-0.23875	12312	1121184
-0.23350	12222	1133406
-0.22825	12164	1145570
-0.22300	12304	1157874
-0.21775	12225	1170099
-0.21250	12338	1182437
-0.20725	12178	1194615
-0.20200	12032	1206647
-0.19675	12076	1218723
-0.19150	12065	1230788
-0.18625	11918	1242706
-0.18100	11969	1254675
-0.17575	12024	1266699
-0.17050	11950	1278649
-0.16525	11946	1290595
-0.16000	12132	1302727
-0.15475	11771	1314498
-0.14950	11952	1326450
-0.14425	11738	1338188
-0.13900	11977	1350165
-0.13375	11693	1361858
-0.12850	11862	1373720
-0.12325	11803	1385523
-0.11800	11898	1397421
-0.11275	11511	1408932
-0.10750	11529	1420461
-0.10225	11507	1431968
-0.09700	11585	1443553
-0.09175	11594	1455147
-0.08650	11475	1466622
-0.08125	11561	1478183
-0.07600	11352	1489535
-0.07075	11384	1500919
-0.06550	11508	1512427
-0.06025	11263	1523690
-0.05500	11049	1534739
-0.04975	11242	1545981
-0.04450	11058	1557039
-0.03925	11239	1568278
-0.03400	11012	1579290
-0.02875	10943	1590233
-0.02350	10987	1601220
-0.01825	10849	1612069
-0.01300	10860	1622929
-0.00775	10763	1633692
-0.00250	10995	1644687
0.00275	10689	1655376
0.00800	10627	1666003
0.01325	10653	1676656
0.01850	10562	1687218
0.02375	10569	1697787
0.02900	10547	1708334
0.03425	10698	1719032
0.03950	10376	1729408
0.04475	10417	1739825
0.05000	10465	1750290
0.05525	10331	1760621
0.06050	10579	1771200
0.06575	10332	1781532
0.07100	10206	1791738
0.07625	10183	1801921
0.08150	10218	1812139
0.08675	10172	1822311
0.09200	10000	1832311
0.09725	9957	1842268
0.10250	9917	1852185
0.10775	9986	1862171
0.11300	9968	1872139
0.11825	9997	1882136
0.12350	9981	1892117
0.12875	9867	1901984
0.13400	9731	1911715
0.13925	9712	1921427
0.14450	9772	1931199
0.14975	9423	1940622
0.15500	9423	1950045
0.16025	9531	1959576
0.16550	9664	1969240
0.17075	9393	1978633
0.17600	9406	1988039
0.18125	9560	1997599
0.18650	9282	2006881
