#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	2	2
-0.93700	8	10
-0.93175	9	19
-0.92650	17	36
-0.92125	29	65
-0.91600	43	108
-0.91075	64	172
-0.90550	78	250
-0.90025	95	345
-0.89500	115	460
-0.88975	141	601
-0.88450	179	780
-0.87925	217	997
-0.87400	225	1222
-0.86875	274	1496
-0.86350	302	1798
-0.85825	406	2204
-0.85300	394	2598
-0.84775	423	3021
-0.84250	506	3527
-0.83725	554	4081
-0.83200	576	4657
-0.82675	604	5261
-0.82150	662	5923
-0.81625	694	6617
-0.81100	810	7427
-0.80575	795	8222
-0.80050	838	9060
-0.79525	936	9996
-0.79000	994	10990
-0.78475	1007	11997
-0.77950	1090	13087
-0.77425	1088	14175
-0.76900	1137	15312
-0.76375	1180	16492
-0.75850	1246	17738
-0.75325	1261	18999
-0.74800	1301	20300
-0.74275	1377	21677
-0.73750	1450	23127
-0.73225	1497	24624
-0.72700	1521	26145
-0.72175	1466	27611
-0.71650	1583	29194
-0.71125	1643	30837
-0.70600	1689	32526
-0.70075	1716	34242
-0.69550	1775	36017
-0.69025	1816	37833
-0.68500	1853	39686
-0.67975	1860	41546
-0.67450	1940	43486
-0.66925	1850	45336
-0.66400	1895	47231
-0.65875	1918	49149
-0.65350	1988	51137
-0.64825	2035	53172
-0.64300	2090	55262
-0.63775	2085	57347
-0.63250	2213	59560
-0.62725	2148	61708
-0.62200	2226	63934
-0.61675	2316	66250
-0.61150	2266	68516
-0.60625	2348	70864
-0.60100	2335	73199
-0.59575	2361	75560
-0.59050	2368	77928
-0.58525	2364	80292
-0.58000	2464	82756
-0.57475	2398	85154
-0.56950	2568	87722
-0.56425	2481	90203
-0.55900	2610	92813
-0.55375	2454	95267
-0.54850	2630	97897
-0.54325	2658	100555
-0.53800	2655	103210
-0.53275	2623	105833
-0.52750	2648	108481
-0.52225	2673	111154
-0.51700	2623	113777
-0.51175	2710	116487
-0.50650	2772	119259
-0.50125	2770	122029
-0.49600	2832	124861
-0.49075	2818	127679
-0.48550	2755	130434
-0.48025	2795	133229
-0.47500	2870	136099
-0.46975	2825	138924
-0.46450	2843	141767
-0.45925	2753	144520
-0.45400	2914	147434
-0.44875	2799	150233
-0.44350	2845	153078
-0.43825	2854	155932
-0.43300	2890	158822
-0.42775	2946	161768
-0.42250	2906	164674
-0.41725	2910	167584
-0.41200	2884	170468
-0.40675	2878	173346
-0.40150	3024	176370
-0.39625	2987	179357
-0.39100	2946	182303
-0.38575	2833	185136
-0.38050	3000	188136
-0.37525	3058	191194
-0.37000	2982	194176
-0.36475	3080	197256
-0.35950	2981	200237
-0.35425	2858	203095
-0.34900	2977	206072
-0.34375	3074	209146
-0.33850	3063	212209
-0.33325	2947	215156
-0.32800	3012	218168
-0.32275	3069	221237
-0.31750	3067	224304
-0.31225	3000	227304
-0.30700	3055	230359
-0.30175	3074	233433
-0.29650	3014	236447
-0.29125	2997	239444
-0.28600	3034	242478
-0.28075	3043	245521
-0.27550	3032	248553
-0.27025	3091	251644
-0.26500	3185	254829
-0.25975	3017	257846
-0.25450	3048	260894
-0.24925	3074	263968
-0.24400	3029	266997
-0.23875	3069	270066
-0.23350	3028	273094
-0.22825	3108	276202
-0.22300	3135	279337
-0.21775	3077	282414
-0.21250	3121	285535
-0.20725	3103	288638
-0.20200	3028	291666
-0.19675	3039	294705
-0.19150	3045	297750
-0.18625	3013	300763
-0.18100	3032	303795
-0.17575	2960	306755
-0.17050	3089	309844
-0.16525	3100	312944
-0.16000	3169	316113
-0.15475	3079	319192
-0.14950	2988	322180
-0.14425	3033	325213
-0.13900	3057	328270
-0.13375	3020	331290
-0.12850	3025	334315
-0.12325	3072	337387
-0.11800	3075	340462
-0.11275	3003	343465
-0.10750	3091	346556
-0.10225	3098	349654
-0.09700	3060	352714
-0.09175	3060	355774
-0.08650	3012	358786
-0.08125	2954	361740
-0.07600	3001	364741
-0.07075	2978	367719
-0.06550	3006	370725
-0.06025	3001	373726
-0.05500	2945	376671
-0.04975	2965	379636
-0.04450	2999	382635
-0.03925	3039	385674
-0.03400	2991	388665
-0.02875	2893	391558
-0.02350	3027	394585
-0.01825	2956	397541
-0.01300	2905	400446
-0.00775	2981	403427
-0.00250	2997	406424
0.00275	3025	409449
0.00800	2906	412355
0.01325	2878	415233
0.01850	2876	418109
0.02375	2929	421038
0.02900	2927	423965
0.03425	3011	426976
0.03950	2886	429862
0.04475	2830	432692
0.05000	2836	435528
0.05525	2915	438443
0.06050	2966	441409
0.06575	2934	444343
0.07100	2888	447231
0.07625	2903	450134
0.08150	2933	453067
0.08675	2947	456014
0.09200	2830	458844
0.09725	2877	461721
0.10250	2866	464587
0.10775	2856	467443
0.11300	2841	470284
0.11825	2858	473142
0.12350	2857	475999
0.12875	2921	478920
0.13400	2798	481718
0.13925	2784	484502
0.14450	2860	487362
0.14975	2786	490148
0.15500	2746	492894
0.16025	2758	495652
0.16550	2831	498483
0.17075	2806	501289
0.17600	2849	504138
0.18125	2823	506961
0.18650	2767	509728
0.19175	2739	512467
0.19700	2735	515202
0.20225	2680	517882
0.20750	2705	520587
0.21275	2784	523371
0.21800	2814	526185
0.22325	2787	528972
0.22850	2629	531601
0.23375	2725	534326
0.23900	2800	537126
0.24425	2586	539712
