#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	0	0
-0.92650	0	0
-0.92125	0	0
-0.91600	0	0
-0.91075	0	0
-0.90550	0	0
-0.90025	2	2
-0.89500	4	6
-0.88975	3	9
-0.88450	5	14
-0.87925	4	18
-0.87400	3	21
-0.86875	7	28
-0.86350	7	35
-0.85825	6	41
-0.85300	10	51
-0.84775	7	58
-0.84250	6	64
-0.83725	4	68
-0.83200	8	76
-0.82675	13	89
-0.82150	17	106
-0.81625	12	118
-0.81100	24	142
-0.80575	13	155
-0.80050	14	169
-0.79525	24	193
-0.79000	18	211
-0.78475	19	230
-0.77950	24	254
-0.77425	20	274
-0.76900	23	297
-0.76375	26	323
-0.75850	28	351
-0.75325	28	379
-0.74800	18	397
-0.74275	33	430
-0.73750	35	465
-0.73225	37	502
-0.72700	26	528
-0.72175	21	549
-0.71650	29	578
-0.71125	31	609
-0.70600	28	637
-0.70075	48	685
-0.69550	44	729
-0.69025	40	769
-0.68500	37	806
-0.67975	41	847
-0.67450	51	898
-0.66925	33	931
-0.66400	44	975
-0.65875	51	1026
-0.65350	44	1070
-0.64825	45	1115
-0.64300	52	1167
-0.63775	56	1223
-0.63250	53	1276
-0.62725	53	1329
-0.62200	50	1379
-0.61675	43	1422
-0.61150	50	1472
-0.60625	67	1539
-0.60100	47	1586
-0.59575	52	1638
-0.59050	52	1690
-0.58525	39	1729
-0.58000	58	1787
-0.57475	57	1844
-0.56950	63	1907
-0.56425	52	1959
-0.55900	65	2024
-0.55375	61	2085
-0.54850	60	2145
-0.54325	54	2199
-0.53800	71	2270
-0.53275	60	2330
-0.52750	59	2389
-0.52225	64	2453
-0.51700	54	2507
-0.51175	57	2564
-0.50650	71	2635
-0.50125	69	2704
-0.49600	69	2773
-0.49075	72	2845
-0.48550	78	2923
-0.48025	67	2990
-0.47500	64	3054
-0.46975	64	3118
-0.46450	61	3179
-0.45925	63	3242
-0.45400	71	3313
-0.44875	80	3393
-0.44350	75	3468
-0.43825	65	3533
-0.43300	83	3616
-0.42775	62	3678
-0.42250	74	3752
-0.41725	66	3818
-0.41200	59	3877
-0.40675	66	3943
-0.40150	77	4020
-0.39625	72	4092
-0.39100	64	4156
-0.38575	65	4221
-0.38050	77	4298
-0.37525	73	4371
-0.37000	69	4440
-0.36475	74	4514
-0.35950	75	4589
-0.35425	69	4658
-0.34900	75	4733
-0.34375	80	4813
-0.33850	67	4880
-0.33325	52	4932
-0.32800	72	5004
-0.32275	81	5085
-0.31750	59	5144
-0.31225	58	5202
-0.30700	76	5278
-0.30175	68	5346
-0.29650	75	5421
-0.29125	75	5496
-0.28600	70	5566
-0.28075	63	5629
-0.27550	77	5706
-0.27025	75	5781
-0.26500	85	5866
-0.25975	95	5961
-0.25450	77	6038
-0.24925	72	6110
-0.24400	81	6191
-0.23875	86	6277
-0.23350	66	6343
-0.22825	65	6408
-0.22300	68	6476
-0.21775	67	6543
-0.21250	79	6622
-0.20725	86	6708
-0.20200	83	6791
-0.19675	92	6883
-0.19150	62	6945
-0.18625	77	7022
-0.18100	68	7090
-0.17575	65	7155
-0.17050	92	7247
-0.16525	64	7311
-0.16000	85	7396
-0.15475	79	7475
-0.14950	71	7546
-0.14425	83	7629
-0.13900	86	7715
-0.13375	83	7798
-0.12850	78	7876
-0.12325	63	7939
-0.11800	70	8009
-0.11275	77	8086
-0.10750	70	8156
-0.10225	80	8236
-0.09700	85	8321
-0.09175	95	8416
-0.08650	96	8512
-0.08125	73	8585
-0.07600	79	8664
-0.07075	65	8729
-0.06550	65	8794
-0.06025	79	8873
-0.05500	67	8940
-0.04975	66	9006
-0.04450	82	9088
-0.03925	72	9160
-0.03400	79	9239
-0.02875	85	9324
-0.02350	68	9392
-0.01825	83	9475
-0.01300	60	9535
-0.00775	76	9611
-0.00250	66	9677
0.00275	60	9737
0.00800	77	9814
0.01325	66	9880
0.01850	71	9951
0.02375	70	10021
0.02900	67	10088
0.03425	72	10160
0.03950	85	10245
0.04475	87	10332
0.05000	89	10421
0.05525	82	10503
0.06050	73	10576
0.06575	67	10643
0.07100	70	10713
0.07625	81	10794
0.08150	73	10867
0.08675	82	10949
0.09200	68	11017
0.09725	81	11098
0.10250	66	11164
0.10775	66	11230
0.11300	65	11295
0.11825	75	11370
0.12350	87	11457
0.12875	69	11526
0.13400	68	11594
0.13925	88	11682
0.14450	77	11759
0.14975	69	11828
0.15500	78	11906
0.16025	58	11964
0.16550	64	12028
0.17075	81	12109
0.17600	88	12197
0.18125	80	12277
0.18650	75	12352
0.19175	73	12425
0.19700	77	12502
0.20225	70	12572
0.20750	75	12647
0.21275	64	12711
0.21800	83	12794
0.22325	69	12863
0.22850	55	12918
0.23375	73	12991
0.23900	88	13079
0.24425	76	13155
0.24950	71	13226
0.25475	64	13290
0.26000	71	13361
0.26525	67	13428
0.27050	68	13496
0.27575	72	13568
0.28100	74	13642
0.28625	88	13730
0.29150	57	13787
0.29675	69	13856
0.30200	64	13920
0.30725	73	13993
0.31250	62	14055
0.31775	56	14111
0.32300	65	14176
0.32825	67	14243
0.33350	59	14302
0.33875	68	14370
0.34400	59	14429
0.34925	78	14507
0.35450	72	14579
0.35975	57	14636
0.36500	73	14709
0.37025	57	14766
