#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	2	2
-0.92650	1	3
-0.92125	0	3
-0.91600	0	3
-0.91075	3	6
-0.90550	2	8
-0.90025	3	11
-0.89500	7	18
-0.88975	7	25
-0.88450	11	36
-0.87925	11	47
-0.87400	10	57
-0.86875	16	73
-0.86350	14	87
-0.85825	16	103
-0.85300	18	121
-0.84775	17	138
-0.84250	24	162
-0.83725	17	179
-0.83200	22	201
-0.82675	35	236
-0.82150	37	273
-0.81625	41	314
-0.81100	53	367
-0.80575	45	412
-0.80050	47	459
-0.79525	70	529
-0.79000	53	582
-0.78475	52	634
-0.77950	65	699
-0.77425	60	759
-0.76900	78	837
-0.76375	74	911
-0.75850	82	993
-0.75325	66	1059
-0.74800	59	1118
-0.74275	86	1204
-0.73750	85	1289
-0.73225	98	1387
-0.72700	71	1458
-0.72175	69	1527
-0.71650	93	1620
-0.71125	86	1706
-0.70600	95	1801
-0.70075	112	1913
-0.69550	126	2039
-0.69025	104	2143
-0.68500	101	2244
-0.67975	110	2354
-0.67450	121	2475
-0.66925	107	2582
-0.66400	117	2699
-0.65875	136	2835
-0.65350	112	2947
-0.64825	114	3061
-0.64300	132	3193
-0.63775	142	3335
-0.63250	142	3477
-0.62725	130	3607
-0.62200	128	3735
-0.61675	145	3880
-0.61150	123	4003
-0.60625	155	4158
-0.60100	134	4292
-0.59575	151	4443
-0.59050	122	4565
-0.58525	140	4705
-0.58000	146	4851
-0.57475	172	5023
-0.56950	164	5187
-0.56425	153	5340
-0.55900	166	5506
-0.55375	161	5667
-0.54850	162	5829
-0.54325	166	5995
-0.53800	167	6162
-0.53275	155	6317
-0.52750	159	6476
-0.52225	165	6641
-0.51700	159	6800
-0.51175	165	6965
-0.50650	174	7139
-0.50125	167	7306
-0.49600	178	7484
-0.49075	166	7650
-0.48550	187	7837
-0.48025	174	8011
-0.47500	193	8204
-0.46975	184	8388
-0.46450	167	8555
-0.45925	177	8732
-0.45400	166	8898
-0.44875	196	9094
-0.44350	165	9259
-0.43825	176	9435
-0.43300	196	9631
-0.42775	171	9802
-0.42250	196	9998
-0.41725	183	10181
-0.41200	181	10362
-0.40675	201	10563
-0.40150	201	10764
-0.39625	190	10954
-0.39100	175	11129
-0.38575	174	11303
-0.38050	189	11492
-0.37525	195	11687
-0.37000	191	11878
-0.36475	176	12054
-0.35950	193	12247
-0.35425	190	12437
-0.34900	198	12635
-0.34375	194	12829
-0.33850	187	13016
-0.33325	174	13190
-0.32800	185	13375
-0.32275	205	13580
-0.31750	168	13748
-0.31225	155	13903
-0.30700	182	14085
-0.30175	176	14261
-0.29650	205	14466
-0.29125	205	14671
-0.28600	184	14855
-0.28075	177	15032
-0.27550	213	15245
-0.27025	194	15439
-0.26500	211	15650
-0.25975	206	15856
-0.25450	193	16049
-0.24925	206	16255
-0.24400	211	16466
-0.23875	197	16663
-0.23350	172	16835
-0.22825	193	17028
-0.22300	179	17207
-0.21775	201	17408
-0.21250	194	17602
-0.20725	213	17815
-0.20200	186	18001
-0.19675	199	18200
-0.19150	190	18390
-0.18625	189	18579
-0.18100	185	18764
-0.17575	185	18949
-0.17050	209	19158
-0.16525	197	19355
-0.16000	221	19576
-0.15475	199	19775
-0.14950	207	19982
-0.14425	205	20187
-0.13900	194	20381
-0.13375	193	20574
-0.12850	206	20780
-0.12325	213	20993
-0.11800	182	21175
-0.11275	200	21375
-0.10750	173	21548
-0.10225	188	21736
-0.09700	207	21943
-0.09175	228	22171
-0.08650	228	22399
-0.08125	202	22601
-0.07600	202	22803
-0.07075	197	23000
-0.06550	172	23172
-0.06025	217	23389
-0.05500	199	23588
-0.04975	193	23781
-0.04450	184	23965
-0.03925	193	24158
-0.03400	205	24363
-0.02875	178	24541
-0.02350	193	24734
-0.01825	212	24946
-0.01300	163	25109
-0.00775	201	25310
-0.00250	187	25497
0.00275	183	25680
0.00800	175	25855
0.01325	199	26054
0.01850	173	26227
0.02375	202	26429
0.02900	176	26605
0.03425	188	26793
0.03950	207	27000
0.04475	185	27185
0.05000	195	27380
0.05525	224	27604
0.06050	182	27786
0.06575	181	27967
0.07100	189	28156
0.07625	216	28372
0.08150	195	28567
0.08675	201	28768
0.09200	180	28948
0.09725	193	29141
0.10250	192	29333
0.10775	201	29534
0.11300	181	29715
0.11825	191	29906
0.12350	198	30104
0.12875	184	30288
0.13400	215	30503
0.13925	203	30706
0.14450	176	30882
0.14975	180	31062
0.15500	188	31250
0.16025	194	31444
0.16550	180	31624
0.17075	190	31814
0.17600	206	32020
0.18125	176	32196
0.18650	181	32377
0.19175	194	32571
0.19700	189	32760
0.20225	168	32928
0.20750	201	33129
0.21275	195	33324
0.21800	175	33499
0.22325	192	33691
0.22850	167	33858
0.23375	184	34042
0.23900	191	34233
0.24425	163	34396
0.24950	194	34590
0.25475	163	34753
0.26000	203	34956
0.26525	159	35115
0.27050	188	35303
0.27575	169	35472
0.28100	160	35632
0.28625	191	35823
0.29150	163	35986
0.29675	155	36141
0.30200	179	36320
0.30725	177	36497
0.31250	160	36657
0.31775	155	36812
0.32300	176	36988
0.32825	170	37158
0.33350	167	37325
0.33875	179	37504
0.34400	164	37668
0.34925	172	37840
0.35450	166	38006
0.35975	176	38182
