#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	2	2
-0.93700	8	10
-0.93175	9	19
-0.92650	17	36
-0.92125	31	67
-0.91600	50	117
-0.91075	68	185
-0.90550	82	267
-0.90025	102	369
-0.89500	128	497
-0.88975	157	654
-0.88450	191	845
-0.87925	230	1075
-0.87400	243	1318
-0.86875	299	1617
-0.86350	324	1941
-0.85825	435	2376
-0.85300	427	2803
-0.84775	454	3257
-0.84250	545	3802
-0.83725	596	4398
-0.83200	614	5012
-0.82675	638	5650
-0.82150	718	6368
-0.81625	746	7114
-0.81100	871	7985
-0.80575	863	8848
-0.80050	898	9746
-0.79525	1014	10760
-0.79000	1063	11823
-0.78475	1077	12900
-0.77950	1189	14089
-0.77425	1177	15266
-0.76900	1231	16497
-0.76375	1265	17762
-0.75850	1340	19102
-0.75325	1350	20452
-0.74800	1403	21855
-0.74275	1474	23329
-0.73750	1542	24871
-0.73225	1596	26467
-0.72700	1638	28105
-0.72175	1573	29678
-0.71650	1699	31377
-0.71125	1764	33141
-0.70600	1802	34943
-0.70075	1846	36789
-0.69550	1921	38710
-0.69025	1965	40675
-0.68500	1987	42662
-0.67975	2017	44679
-0.67450	2089	46768
-0.66925	1992	48760
-0.66400	2049	50809
-0.65875	2079	52888
-0.65350	2129	55017
-0.64825	2201	57218
-0.64300	2247	59465
-0.63775	2237	61702
-0.63250	2355	64057
-0.62725	2306	66363
-0.62200	2389	68752
-0.61675	2496	71248
-0.61150	2431	73679
-0.60625	2517	76196
-0.60100	2515	78711
-0.59575	2549	81260
-0.59050	2535	83795
-0.58525	2538	86333
-0.58000	2631	88964
-0.57475	2584	91548
-0.56950	2738	94286
-0.56425	2644	96930
-0.55900	2771	99701
-0.55375	2651	102352
-0.54850	2833	105185
-0.54325	2855	108040
-0.53800	2841	110881
-0.53275	2819	113700
-0.52750	2837	116537
-0.52225	2870	119407
-0.51700	2813	122220
-0.51175	2907	125127
-0.50650	2963	128090
-0.50125	2958	131048
-0.49600	3044	134092
-0.49075	3032	137124
-0.48550	2957	140081
-0.48025	3016	143097
-0.47500	3071	146168
-0.46975	3025	149193
-0.46450	3049	152242
-0.45925	2972	155214
-0.45400	3134	158348
-0.44875	2999	161347
-0.44350	3042	164389
-0.43825	3080	167469
-0.43300	3094	170563
-0.42775	3190	173753
-0.42250	3114	176867
-0.41725	3134	180001
-0.41200	3134	183135
-0.40675	3069	186204
-0.40150	3243	189447
-0.39625	3177	192624
-0.39100	3154	195778
-0.38575	3050	198828
-0.38050	3220	202048
-0.37525	3291	205339
-0.37000	3219	208558
-0.36475	3329	211887
-0.35950	3202	215089
-0.35425	3077	218166
-0.34900	3181	221347
-0.34375	3291	224638
-0.33850	3285	227923
-0.33325	3170	231093
-0.32800	3235	234328
-0.32275	3292	237620
-0.31750	3304	240924
-0.31225	3201	244125
-0.30700	3294	247419
-0.30175	3297	250716
-0.29650	3225	253941
-0.29125	3212	257153
-0.28600	3246	260399
-0.28075	3244	263643
-0.27550	3247	266890
-0.27025	3327	270217
-0.26500	3381	273598
-0.25975	3241	276839
-0.25450	3260	280099
-0.24925	3283	283382
-0.24400	3270	286652
-0.23875	3300	289952
-0.23350	3247	293199
-0.22825	3365	296564
-0.22300	3392	299956
-0.21775	3325	303281
-0.21250	3336	306617
-0.20725	3329	309946
-0.20200	3261	313207
-0.19675	3278	316485
-0.19150	3278	319763
-0.18625	3236	322999
-0.18100	3253	326252
-0.17575	3176	329428
-0.17050	3323	332751
-0.16525	3339	336090
-0.16000	3382	339472
-0.15475	3307	342779
-0.14950	3186	345965
-0.14425	3259	349224
-0.13900	3259	352483
-0.13375	3226	355709
-0.12850	3244	358953
-0.12325	3280	362233
-0.11800	3321	365554
-0.11275	3208	368762
-0.10750	3325	372087
-0.10225	3323	375410
-0.09700	3266	378676
-0.09175	3275	381951
-0.08650	3250	385201
-0.08125	3143	388344
-0.07600	3236	391580
-0.07075	3196	394776
-0.06550	3222	397998
-0.06025	3211	401209
-0.05500	3175	404384
-0.04975	3187	407571
-0.04450	3222	410793
-0.03925	3258	414051
-0.03400	3207	417258
-0.02875	3087	420345
-0.02350	3255	423600
-0.01825	3151	426751
-0.01300	3143	429894
-0.00775	3187	433081
-0.00250	3239	436320
0.00275	3238	439558
0.00800	3115	442673
0.01325	3082	445755
0.01850	3083	448838
0.02375	3109	451947
0.02900	3092	455039
0.03425	3219	458258
0.03950	3094	461352
0.04475	3034	464386
0.05000	3039	467425
0.05525	3129	470554
0.06050	3164	473718
0.06575	3159	476877
0.07100	3095	479972
0.07625	3109	483081
0.08150	3145	486226
0.08675	3161	489387
0.09200	3044	492431
0.09725	3059	495490
0.10250	3046	498536
0.10775	3058	501594
0.11300	3050	504644
0.11825	3060	507704
0.12350	3049	510753
0.12875	3110	513863
0.13400	2984	516847
0.13925	2962	519809
0.14450	3049	522858
0.14975	2979	525837
0.15500	2940	528777
0.16025	2929	531706
0.16550	3048	534754
0.17075	2990	537744
0.17600	3031	540775
0.18125	3016	543791
0.18650	2986	546777
0.19175	2924	549701
0.19700	2919	552620
0.20225	2904	555524
0.20750	2895	558419
0.21275	2976	561395
0.21800	2998	564393
0.22325	2962	567355
0.22850	2828	570183
0.23375	2889	573072
0.23900	3001	576073
0.24425	2754	578827
