#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	1	1
-0.93175	3	4
-0.92650	5	9
-0.92125	4	13
-0.91600	9	22
-0.91075	14	36
-0.90550	16	52
-0.90025	25	77
-0.89500	26	103
-0.88975	30	133
-0.88450	50	183
-0.87925	50	233
-0.87400	56	289
-0.86875	68	357
-0.86350	69	426
-0.85825	105	531
-0.85300	95	626
-0.84775	100	726
-0.84250	109	835
-0.83725	126	961
-0.83200	138	1099
-0.82675	139	1238
-0.82150	160	1398
-0.81625	190	1588
-0.81100	215	1803
-0.80575	217	2020
-0.80050	200	2220
-0.79525	247	2467
-0.79000	233	2700
-0.78475	238	2938
-0.77950	255	3193
-0.77425	248	3441
-0.76900	287	3728
-0.76375	297	4025
-0.75850	327	4352
-0.75325	304	4656
-0.74800	317	4973
-0.74275	359	5332
-0.73750	349	5681
-0.73225	363	6044
-0.72700	372	6416
-0.72175	353	6769
-0.71650	400	7169
-0.71125	407	7576
-0.70600	421	7997
-0.70075	477	8474
-0.69550	475	8949
-0.69025	471	9420
-0.68500	435	9855
-0.67975	490	10345
-0.67450	502	10847
-0.66925	452	11299
-0.66400	478	11777
-0.65875	491	12268
-0.65350	526	12794
-0.64825	510	13304
-0.64300	547	13851
-0.63775	587	14438
-0.63250	583	15021
-0.62725	539	15560
-0.62200	560	16120
-0.61675	606	16726
-0.61150	579	17305
-0.60625	592	17897
-0.60100	600	18497
-0.59575	614	19111
-0.59050	594	19705
-0.58525	618	20323
-0.58000	646	20969
-0.57475	666	21635
-0.56950	675	22310
-0.56425	657	22967
-0.55900	703	23670
-0.55375	614	24284
-0.54850	707	24991
-0.54325	707	25698
-0.53800	690	26388
-0.53275	687	27075
-0.52750	678	27753
-0.52225	681	28434
-0.51700	677	29111
-0.51175	696	29807
-0.50650	698	30505
-0.50125	714	31219
-0.49600	769	31988
-0.49075	725	32713
-0.48550	717	33430
-0.48025	748	34178
-0.47500	811	34989
-0.46975	765	35754
-0.46450	751	36505
-0.45925	730	37235
-0.45400	751	37986
-0.44875	792	38778
-0.44350	753	39531
-0.43825	798	40329
-0.43300	760	41089
-0.42775	789	41878
-0.42250	774	42652
-0.41725	775	43427
-0.41200	807	44234
-0.40675	743	44977
-0.40150	812	45789
-0.39625	827	46616
-0.39100	734	47350
-0.38575	772	48122
-0.38050	833	48955
-0.37525	826	49781
-0.37000	785	50566
-0.36475	763	51329
-0.35950	795	52124
-0.35425	770	52894
-0.34900	783	53677
-0.34375	780	54457
-0.33850	753	55210
-0.33325	751	55961
-0.32800	801	56762
-0.32275	808	57570
-0.31750	768	58338
-0.31225	740	59078
-0.30700	813	59891
-0.30175	819	60710
-0.29650	774	61484
-0.29125	806	62290
-0.28600	804	63094
-0.28075	787	63881
-0.27550	814	64695
-0.27025	798	65493
-0.26500	823	66316
-0.25975	823	67139
-0.25450	793	67932
-0.24925	827	68759
-0.24400	826	69585
-0.23875	809	70394
-0.23350	828	71222
-0.22825	833	72055
-0.22300	806	72861
-0.21775	808	73669
-0.21250	823	74492
-0.20725	835	75327
-0.20200	794	76121
-0.19675	810	76931
-0.19150	772	77703
-0.18625	755	78458
-0.18100	807	79265
-0.17575	769	80034
-0.17050	815	80849
-0.16525	858	81707
-0.16000	839	82546
-0.15475	802	83348
-0.14950	812	84160
-0.14425	788	84948
-0.13900	837	85785
-0.13375	775	86560
-0.12850	798	87358
-0.12325	764	88122
-0.11800	824	88946
-0.11275	819	89765
-0.10750	840	90605
-0.10225	822	91427
-0.09700	848	92275
-0.09175	857	93132
-0.08650	811	93943
-0.08125	810	94753
-0.07600	796	95549
-0.07075	782	96331
-0.06550	764	97095
-0.06025	832	97927
-0.05500	780	98707
-0.04975	804	99511
-0.04450	834	100345
-0.03925	823	101168
-0.03400	821	101989
-0.02875	733	102722
-0.02350	823	103545
-0.01825	803	104348
-0.01300	736	105084
-0.00775	779	105863
-0.00250	803	106666
0.00275	793	107459
0.00800	804	108263
0.01325	809	109072
0.01850	780	109852
0.02375	823	110675
0.02900	782	111457
0.03425	821	112278
0.03950	793	113071
0.04475	774	113845
0.05000	761	114606
0.05525	852	115458
0.06050	753	116211
0.06575	788	116999
0.07100	761	117760
0.07625	807	118567
0.08150	789	119356
0.08675	843	120199
0.09200	739	120938
0.09725	802	121740
0.10250	766	122506
0.10775	771	123277
0.11300	722	123999
0.11825	721	124720
0.12350	791	125511
0.12875	751	126262
0.13400	788	127050
0.13925	761	127811
0.14450	742	128553
0.14975	743	129296
0.15500	765	130061
0.16025	764	130825
0.16550	761	131586
0.17075	749	132335
0.17600	819	133154
0.18125	744	133898
0.18650	731	134629
0.19175	749	135378
0.19700	707	136085
0.20225	707	136792
0.20750	748	137540
0.21275	777	138317
0.21800	768	139085
0.22325	776	139861
0.22850	699	140560
0.23375	784	141344
0.23900	778	142122
0.24425	694	142816
0.24950	713	143529
0.25475	718	144247
0.26000	748	144995
0.26525	712	145707
0.27050	733	146440
0.27575	696	147136
0.28100	731	147867
0.28625	706	148573
0.29150	702	149275
0.29675	722	149997
0.30200	720	150717
0.30725	680	151397
0.31250	727	152124
0.31775	700	152824
0.32300	753	153577
0.32825	729	154306
0.33350	724	155030
0.33875	697	155727
0.34400	693	156420
0.34925	702	157122
