#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	1	1
-0.94750	0	1
-0.94225	5	6
-0.93700	27	33
-0.93175	40	73
-0.92650	55	128
-0.92125	88	216
-0.91600	117	333
-0.91075	179	512
-0.90550	216	728
-0.90025	274	1002
-0.89500	344	1346
-0.88975	417	1763
-0.88450	482	2245
-0.87925	586	2831
-0.87400	670	3501
-0.86875	790	4291
-0.86350	874	5165
-0.85825	1083	6248
-0.85300	1158	7406
-0.84775	1225	8631
-0.84250	1395	10026
-0.83725	1531	11557
-0.83200	1666	13223
-0.82675	1719	14942
-0.82150	1865	16807
-0.81625	2005	18812
-0.81100	2209	21021
-0.80575	2332	23353
-0.80050	2420	25773
-0.79525	2603	28376
-0.79000	2693	31069
-0.78475	2850	33919
-0.77950	3098	37017
-0.77425	3181	40198
-0.76900	3288	43486
-0.76375	3339	46825
-0.75850	3553	50378
-0.75325	3541	53919
-0.74800	3664	57583
-0.74275	3931	61514
-0.73750	4035	65549
-0.73225	4083	69632
-0.72700	4258	73890
-0.72175	4423	78313
-0.71650	4461	82774
-0.71125	4627	87401
-0.70600	4704	92105
-0.70075	4747	96852
-0.69550	4999	101851
-0.69025	5115	106966
-0.68500	5211	112177
-0.67975	5282	117459
-0.67450	5459	122918
-0.66925	5303	128221
-0.66400	5579	133800
-0.65875	5508	139308
-0.65350	5782	145090
-0.64825	5741	150831
-0.64300	5969	156800
-0.63775	6067	162867
-0.63250	6154	169021
-0.62725	6170	175191
-0.62200	6317	181508
-0.61675	6432	187940
-0.61150	6432	194372
-0.60625	6455	200827
-0.60100	6660	207487
-0.59575	6620	214107
-0.59050	6709	220816
-0.58525	6649	227465
-0.58000	6930	234395
-0.57475	6871	241266
-0.56950	7073	248339
-0.56425	6967	255306
-0.55900	7241	262547
-0.55375	7066	269613
-0.54850	7365	276978
-0.54325	7489	284467
-0.53800	7469	291936
-0.53275	7492	299428
-0.52750	7497	306925
-0.52225	7576	314501
-0.51700	7557	322058
-0.51175	7692	329750
-0.50650	7796	337546
-0.50125	7755	345301
-0.49600	7921	353222
-0.49075	7755	360977
-0.48550	7786	368763
-0.48025	7949	376712
-0.47500	7940	384652
-0.46975	7927	392579
-0.46450	8062	400641
-0.45925	8063	408704
-0.45400	8270	416974
-0.44875	8149	425123
-0.44350	7935	433058
-0.43825	8108	441166
-0.43300	8042	449208
-0.42775	8253	457461
-0.42250	8225	465686
-0.41725	8301	473987
-0.41200	8164	482151
-0.40675	8129	490280
-0.40150	8410	498690
-0.39625	8346	507036
-0.39100	8375	515411
-0.38575	8338	523749
-0.38050	8392	532141
-0.37525	8501	540642
-0.37000	8370	549012
-0.36475	8558	557570
-0.35950	8527	566097
-0.35425	8279	574376
-0.34900	8487	582863
-0.34375	8559	591422
-0.33850	8585	600007
-0.33325	8465	608472
-0.32800	8472	616944
-0.32275	8562	625506
-0.31750	8529	634035
-0.31225	8475	642510
-0.30700	8587	651097
-0.30175	8444	659541
-0.29650	8615	668156
-0.29125	8463	676619
-0.28600	8456	685075
-0.28075	8538	693613
-0.27550	8454	702067
-0.27025	8476	710543
-0.26500	8748	719291
-0.25975	8487	727778
-0.25450	8512	736290
-0.24925	8409	744699
-0.24400	8506	753205
-0.23875	8483	761688
-0.23350	8457	770145
-0.22825	8550	778695
-0.22300	8655	787350
-0.21775	8542	795892
-0.21250	8551	804443
-0.20725	8563	813006
-0.20200	8471	821477
-0.19675	8491	829968
-0.19150	8490	838458
-0.18625	8358	846816
-0.18100	8488	855304
-0.17575	8432	863736
-0.17050	8415	872151
-0.16525	8424	880575
-0.16000	8580	889155
-0.15475	8274	897429
-0.14950	8407	905836
-0.14425	8330	914166
-0.13900	8487	922653
-0.13375	8297	930950
-0.12850	8437	939387
-0.12325	8357	947744
-0.11800	8445	956189
-0.11275	8148	964337
-0.10750	8300	972637
-0.10225	8305	980942
-0.09700	8235	989177
-0.09175	8289	997466
-0.08650	8279	1005745
-0.08125	8256	1014001
-0.07600	8232	1022233
-0.07075	8171	1030404
-0.06550	8212	1038616
-0.06025	8118	1046734
-0.05500	7999	1054733
-0.04975	8065	1062798
-0.04450	7914	1070712
-0.03925	8145	1078857
-0.03400	7987	1086844
-0.02875	7887	1094731
-0.02350	7991	1102722
-0.01825	7934	1110656
-0.01300	7837	1118493
-0.00775	7905	1126398
-0.00250	8005	1134403
0.00275	7848	1142251
0.00800	7766	1150017
0.01325	7691	1157708
0.01850	7655	1165363
0.02375	7749	1173112
0.02900	7678	1180790
0.03425	7859	1188649
0.03950	7661	1196310
0.04475	7661	1203971
0.05000	7618	1211589
0.05525	7606	1219195
0.06050	7799	1226994
0.06575	7606	1234600
0.07100	7500	1242100
0.07625	7559	1249659
0.08150	7650	1257309
0.08675	7630	1264939
0.09200	7431	1272370
0.09725	7420	1279790
0.10250	7441	1287231
0.10775	7468	1294699
0.11300	7400	1302099
0.11825	7461	1309560
0.12350	7429	1316989
0.12875	7426	1324415
0.13400	7354	1331769
0.13925	7307	1339076
0.14450	7305	1346381
0.14975	7100	1353481
0.15500	7046	1360527
0.16025	7164	1367691
0.16550	7290	1374981
0.17075	7153	1382134
0.17600	7129	1389263
0.18125	7240	1396503
0.18650	7041	1403544
0.19175	6992	1410536
0.19700	6992	1417528
0.20225	7000	1424528
0.20750	6863	1431391
