#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	2	2
-0.92650	1	3
-0.92125	0	3
-0.91600	0	3
-0.91075	3	6
-0.90550	3	9
-0.90025	4	13
-0.89500	7	20
-0.88975	7	27
-0.88450	13	40
-0.87925	13	53
-0.87400	11	64
-0.86875	17	81
-0.86350	19	100
-0.85825	21	121
-0.85300	20	141
-0.84775	24	165
-0.84250	28	193
-0.83725	21	214
-0.83200	24	238
-0.82675	40	278
-0.82150	45	323
-0.81625	50	373
-0.81100	61	434
-0.80575	54	488
-0.80050	50	538
-0.79525	74	612
-0.79000	59	671
-0.78475	57	728
-0.77950	76	804
-0.77425	63	867
-0.76900	82	949
-0.76375	85	1034
-0.75850	94	1128
-0.75325	72	1200
-0.74800	70	1270
-0.74275	102	1372
-0.73750	98	1470
-0.73225	108	1578
-0.72700	81	1659
-0.72175	87	1746
-0.71650	112	1858
-0.71125	100	1958
-0.70600	105	2063
-0.70075	130	2193
-0.69550	140	2333
-0.69025	124	2457
-0.68500	117	2574
-0.67975	125	2699
-0.67450	142	2841
-0.66925	119	2960
-0.66400	135	3095
-0.65875	152	3247
-0.65350	130	3377
-0.64825	129	3506
-0.64300	159	3665
-0.63775	158	3823
-0.63250	155	3978
-0.62725	157	4135
-0.62200	143	4278
-0.61675	171	4449
-0.61150	140	4589
-0.60625	175	4764
-0.60100	156	4920
-0.59575	175	5095
-0.59050	144	5239
-0.58525	166	5405
-0.58000	176	5581
-0.57475	192	5773
-0.56950	197	5970
-0.56425	176	6146
-0.55900	195	6341
-0.55375	178	6519
-0.54850	171	6690
-0.54325	198	6888
-0.53800	195	7083
-0.53275	178	7261
-0.52750	176	7437
-0.52225	180	7617
-0.51700	174	7791
-0.51175	189	7980
-0.50650	202	8182
-0.50125	182	8364
-0.49600	201	8565
-0.49075	192	8757
-0.48550	207	8964
-0.48025	205	9169
-0.47500	209	9378
-0.46975	214	9592
-0.46450	194	9786
-0.45925	201	9987
-0.45400	191	10178
-0.44875	227	10405
-0.44350	187	10592
-0.43825	208	10800
-0.43300	214	11014
-0.42775	202	11216
-0.42250	228	11444
-0.41725	210	11654
-0.41200	206	11860
-0.40675	234	12094
-0.40150	219	12313
-0.39625	223	12536
-0.39100	205	12741
-0.38575	216	12957
-0.38050	218	13175
-0.37525	224	13399
-0.37000	221	13620
-0.36475	201	13821
-0.35950	234	14055
-0.35425	226	14281
-0.34900	218	14499
-0.34375	222	14721
-0.33850	215	14936
-0.33325	196	15132
-0.32800	219	15351
-0.32275	229	15580
-0.31750	205	15785
-0.31225	186	15971
-0.30700	219	16190
-0.30175	202	16392
-0.29650	237	16629
-0.29125	241	16870
-0.28600	212	17082
-0.28075	193	17275
-0.27550	245	17520
-0.27025	223	17743
-0.26500	255	17998
-0.25975	236	18234
-0.25450	225	18459
-0.24925	238	18697
-0.24400	237	18934
-0.23875	228	19162
-0.23350	194	19356
-0.22825	223	19579
-0.22300	215	19794
-0.21775	217	20011
-0.21250	222	20233
-0.20725	240	20473
-0.20200	218	20691
-0.19675	232	20923
-0.19150	212	21135
-0.18625	214	21349
-0.18100	206	21555
-0.17575	218	21773
-0.17050	247	22020
-0.16525	220	22240
-0.16000	252	22492
-0.15475	232	22724
-0.14950	246	22970
-0.14425	231	23201
-0.13900	238	23439
-0.13375	218	23657
-0.12850	241	23898
-0.12325	243	24141
-0.11800	210	24351
-0.11275	231	24582
-0.10750	199	24781
-0.10225	216	24997
-0.09700	241	25238
-0.09175	261	25499
-0.08650	251	25750
-0.08125	225	25975
-0.07600	239	26214
-0.07075	226	26440
-0.06550	205	26645
-0.06025	247	26892
-0.05500	232	27124
-0.04975	216	27340
-0.04450	216	27556
-0.03925	225	27781
-0.03400	234	28015
-0.02875	203	28218
-0.02350	214	28432
-0.01825	228	28660
-0.01300	188	28848
-0.00775	225	29073
-0.00250	218	29291
0.00275	212	29503
0.00800	206	29709
0.01325	223	29932
0.01850	202	30134
0.02375	227	30361
0.02900	204	30565
0.03425	218	30783
0.03950	240	31023
0.04475	212	31235
0.05000	228	31463
0.05525	254	31717
0.06050	213	31930
0.06575	210	32140
0.07100	224	32364
0.07625	247	32611
0.08150	227	32838
0.08675	222	33060
0.09200	208	33268
0.09725	235	33503
0.10250	222	33725
0.10775	232	33957
0.11300	209	34166
0.11825	209	34375
0.12350	227	34602
0.12875	215	34817
0.13400	240	35057
0.13925	218	35275
0.14450	203	35478
0.14975	207	35685
0.15500	212	35897
0.16025	222	36119
0.16550	213	36332
0.17075	208	36540
0.17600	230	36770
0.18125	205	36975
0.18650	208	37183
0.19175	222	37405
0.19700	204	37609
0.20225	194	37803
0.20750	235	38038
0.21275	223	38261
0.21800	200	38461
0.22325	221	38682
0.22850	188	38870
0.23375	205	39075
0.23900	220	39295
0.24425	187	39482
0.24950	206	39688
0.25475	185	39873
0.26000	230	40103
0.26525	191	40294
0.27050	211	40505
0.27575	190	40695
0.28100	190	40885
0.28625	223	41108
0.29150	181	41289
0.29675	185	41474
0.30200	200	41674
0.30725	197	41871
0.31250	185	42056
0.31775	172	42228
0.32300	199	42427
0.32825	195	42622
0.33350	197	42819
0.33875	212	43031
0.34400	205	43236
0.34925	196	43432
0.35450	191	43623
0.35975	207	43830
