#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	1	1
-0.93175	3	4
-0.92650	3	7
-0.92125	1	8
-0.91600	5	13
-0.91075	10	23
-0.90550	11	34
-0.90025	20	54
-0.89500	16	70
-0.88975	22	92
-0.88450	27	119
-0.87925	36	155
-0.87400	33	188
-0.86875	44	232
-0.86350	48	280
-0.85825	67	347
-0.85300	64	411
-0.84775	60	471
-0.84250	75	546
-0.83725	82	628
-0.83200	88	716
-0.82675	102	818
-0.82150	112	930
-0.81625	132	1062
-0.81100	152	1214
-0.80575	141	1355
-0.80050	138	1493
-0.79525	178	1671
-0.79000	156	1827
-0.78475	175	2002
-0.77950	182	2184
-0.77425	155	2339
-0.76900	201	2540
-0.76375	200	2740
-0.75850	233	2973
-0.75325	209	3182
-0.74800	195	3377
-0.74275	255	3632
-0.73750	241	3873
-0.73225	250	4123
-0.72700	251	4374
-0.72175	228	4602
-0.71650	278	4880
-0.71125	272	5152
-0.70600	293	5445
-0.70075	339	5784
-0.69550	328	6112
-0.69025	319	6431
-0.68500	316	6747
-0.67975	339	7086
-0.67450	331	7417
-0.66925	306	7723
-0.66400	346	8069
-0.65875	351	8420
-0.65350	363	8783
-0.64825	338	9121
-0.64300	364	9485
-0.63775	387	9872
-0.63250	423	10295
-0.62725	352	10647
-0.62200	398	11045
-0.61675	424	11469
-0.61150	380	11849
-0.60625	413	12262
-0.60100	413	12675
-0.59575	440	13115
-0.59050	389	13504
-0.58525	435	13939
-0.58000	434	14373
-0.57475	441	14814
-0.56950	468	15282
-0.56425	443	15725
-0.55900	469	16194
-0.55375	434	16628
-0.54850	478	17106
-0.54325	478	17584
-0.53800	484	18068
-0.53275	473	18541
-0.52750	461	19002
-0.52225	473	19475
-0.51700	455	19930
-0.51175	486	20416
-0.50650	483	20899
-0.50125	455	21354
-0.49600	539	21893
-0.49075	507	22400
-0.48550	491	22891
-0.48025	519	23410
-0.47500	543	23953
-0.46975	524	24477
-0.46450	511	24988
-0.45925	522	25510
-0.45400	503	26013
-0.44875	542	26555
-0.44350	508	27063
-0.43825	528	27591
-0.43300	545	28136
-0.42775	544	28680
-0.42250	562	29242
-0.41725	516	29758
-0.41200	553	30311
-0.40675	537	30848
-0.40150	551	31399
-0.39625	549	31948
-0.39100	491	32439
-0.38575	530	32969
-0.38050	585	33554
-0.37525	569	34123
-0.37000	556	34679
-0.36475	516	35195
-0.35950	546	35741
-0.35425	538	36279
-0.34900	557	36836
-0.34375	575	37411
-0.33850	521	37932
-0.33325	525	38457
-0.32800	560	39017
-0.32275	571	39588
-0.31750	558	40146
-0.31225	497	40643
-0.30700	570	41213
-0.30175	560	41773
-0.29650	561	42334
-0.29125	580	42914
-0.28600	549	43463
-0.28075	531	43994
-0.27550	591	44585
-0.27025	563	45148
-0.26500	580	45728
-0.25975	580	46308
-0.25450	561	46869
-0.24925	578	47447
-0.24400	601	48048
-0.23875	582	48630
-0.23350	551	49181
-0.22825	577	49758
-0.22300	569	50327
-0.21775	557	50884
-0.21250	575	51459
-0.20725	563	52022
-0.20200	552	52574
-0.19675	569	53143
-0.19150	526	53669
-0.18625	526	54195
-0.18100	562	54757
-0.17575	543	55300
-0.17050	562	55862
-0.16525	594	56456
-0.16000	634	57090
-0.15475	547	57637
-0.14950	564	58201
-0.14425	562	58763
-0.13900	591	59354
-0.13375	562	59916
-0.12850	561	60477
-0.12325	553	61030
-0.11800	568	61598
-0.11275	575	62173
-0.10750	571	62744
-0.10225	566	63310
-0.09700	604	63914
-0.09175	619	64533
-0.08650	586	65119
-0.08125	571	65690
-0.07600	586	66276
-0.07075	575	66851
-0.06550	546	67397
-0.06025	597	67994
-0.05500	531	68525
-0.04975	562	69087
-0.04450	567	69654
-0.03925	576	70230
-0.03400	552	70782
-0.02875	516	71298
-0.02350	581	71879
-0.01825	557	72436
-0.01300	499	72935
-0.00775	545	73480
-0.00250	549	74029
0.00275	556	74585
0.00800	561	75146
0.01325	572	75718
0.01850	524	76242
0.02375	571	76813
0.02900	530	77343
0.03425	561	77904
0.03950	550	78454
0.04475	519	78973
0.05000	557	79530
0.05525	616	80146
0.06050	506	80652
0.06575	546	81198
0.07100	544	81742
0.07625	550	82292
0.08150	537	82829
0.08675	595	83424
0.09200	515	83939
0.09725	565	84504
0.10250	537	85041
0.10775	551	85592
0.11300	513	86105
0.11825	484	86589
0.12350	550	87139
0.12875	531	87670
0.13400	544	88214
0.13925	507	88721
0.14450	520	89241
0.14975	520	89761
0.15500	529	90290
0.16025	539	90829
0.16550	535	91364
0.17075	533	91897
0.17600	558	92455
0.18125	505	92960
0.18650	518	93478
0.19175	521	93999
0.19700	496	94495
0.20225	500	94995
0.20750	532	95527
0.21275	520	96047
0.21800	527	96574
0.22325	545	97119
0.22850	487	97606
0.23375	541	98147
0.23900	537	98684
0.24425	480	99164
0.24950	500	99664
0.25475	488	100152
0.26000	534	100686
0.26525	498	101184
0.27050	511	101695
0.27575	501	102196
0.28100	508	102704
0.28625	505	103209
0.29150	485	103694
0.29675	484	104178
0.30200	493	104671
0.30725	465	105136
0.31250	494	105630
0.31775	497	106127
0.32300	537	106664
0.32825	502	107166
0.33350	485	107651
0.33875	494	108145
0.34400	497	108642
0.34925	476	109118
0.35450	465	109583
