#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	0	0
-0.92650	0	0
-0.92125	0	0
-0.91600	0	0
-0.91075	0	0
-0.90550	1	1
-0.90025	2	3
-0.89500	4	7
-0.88975	3	10
-0.88450	8	18
-0.87925	6	24
-0.87400	4	28
-0.86875	9	37
-0.86350	8	45
-0.85825	8	53
-0.85300	12	65
-0.84775	9	74
-0.84250	10	84
-0.83725	5	89
-0.83200	14	103
-0.82675	21	124
-0.82150	20	144
-0.81625	18	162
-0.81100	34	196
-0.80575	22	218
-0.80050	22	240
-0.79525	32	272
-0.79000	25	297
-0.78475	29	326
-0.77950	35	361
-0.77425	32	393
-0.76900	35	428
-0.76375	42	470
-0.75850	44	514
-0.75325	35	549
-0.74800	30	579
-0.74275	42	621
-0.73750	46	667
-0.73225	49	716
-0.72700	38	754
-0.72175	32	786
-0.71650	44	830
-0.71125	44	874
-0.70600	51	925
-0.70075	58	983
-0.69550	65	1048
-0.69025	55	1103
-0.68500	58	1161
-0.67975	52	1213
-0.67450	69	1282
-0.66925	51	1333
-0.66400	56	1389
-0.65875	74	1463
-0.65350	59	1522
-0.64825	57	1579
-0.64300	65	1644
-0.63775	73	1717
-0.63250	70	1787
-0.62725	73	1860
-0.62200	71	1931
-0.61675	63	1994
-0.61150	70	2064
-0.60625	94	2158
-0.60100	67	2225
-0.59575	76	2301
-0.59050	74	2375
-0.58525	62	2437
-0.58000	82	2519
-0.57475	86	2605
-0.56950	91	2696
-0.56425	73	2769
-0.55900	99	2868
-0.55375	95	2963
-0.54850	87	3050
-0.54325	90	3140
-0.53800	94	3234
-0.53275	85	3319
-0.52750	82	3401
-0.52225	93	3494
-0.51700	77	3571
-0.51175	83	3654
-0.50650	97	3751
-0.50125	90	3841
-0.49600	101	3942
-0.49075	99	4041
-0.48550	106	4147
-0.48025	95	4242
-0.47500	97	4339
-0.46975	95	4434
-0.46450	92	4526
-0.45925	93	4619
-0.45400	102	4721
-0.44875	107	4828
-0.44350	109	4937
-0.43825	91	5028
-0.43300	109	5137
-0.42775	82	5219
-0.42250	99	5318
-0.41725	98	5416
-0.41200	84	5500
-0.40675	96	5596
-0.40150	112	5708
-0.39625	97	5805
-0.39100	97	5902
-0.38575	88	5990
-0.38050	111	6101
-0.37525	103	6204
-0.37000	93	6297
-0.36475	104	6401
-0.35950	110	6511
-0.35425	103	6614
-0.34900	113	6727
-0.34375	111	6838
-0.33850	98	6936
-0.33325	76	7012
-0.32800	96	7108
-0.32275	108	7216
-0.31750	85	7301
-0.31225	80	7381
-0.30700	99	7480
-0.30175	92	7572
-0.29650	110	7682
-0.29125	108	7790
-0.28600	97	7887
-0.28075	93	7980
-0.27550	113	8093
-0.27025	108	8201
-0.26500	113	8314
-0.25975	121	8435
-0.25450	111	8546
-0.24925	115	8661
-0.24400	110	8771
-0.23875	114	8885
-0.23350	84	8969
-0.22825	92	9061
-0.22300	94	9155
-0.21775	102	9257
-0.21250	102	9359
-0.20725	119	9478
-0.20200	116	9594
-0.19675	123	9717
-0.19150	89	9806
-0.18625	107	9913
-0.18100	104	10017
-0.17575	97	10114
-0.17050	118	10232
-0.16525	97	10329
-0.16000	123	10452
-0.15475	109	10561
-0.14950	105	10666
-0.14425	119	10785
-0.13900	108	10893
-0.13375	109	11002
-0.12850	113	11115
-0.12325	92	11207
-0.11800	95	11302
-0.11275	105	11407
-0.10750	101	11508
-0.10225	103	11611
-0.09700	113	11724
-0.09175	132	11856
-0.08650	133	11989
-0.08125	114	12103
-0.07600	99	12202
-0.07075	106	12308
-0.06550	90	12398
-0.06025	116	12514
-0.05500	99	12613
-0.04975	102	12715
-0.04450	104	12819
-0.03925	103	12922
-0.03400	113	13035
-0.02875	113	13148
-0.02350	92	13240
-0.01825	109	13349
-0.01300	84	13433
-0.00775	108	13541
-0.00250	96	13637
0.00275	90	13727
0.00800	103	13830
0.01325	103	13933
0.01850	97	14030
0.02375	96	14126
0.02900	89	14215
0.03425	105	14320
0.03950	120	14440
0.04475	113	14553
0.05000	116	14669
0.05525	116	14785
0.06050	108	14893
0.06575	88	14981
0.07100	98	15079
0.07625	108	15187
0.08150	103	15290
0.08675	108	15398
0.09200	94	15492
0.09725	110	15602
0.10250	95	15697
0.10775	92	15789
0.11300	87	15876
0.11825	109	15985
0.12350	110	16095
0.12875	98	16193
0.13400	105	16298
0.13925	121	16419
0.14450	98	16517
0.14975	94	16611
0.15500	102	16713
0.16025	94	16807
0.16550	91	16898
0.17075	112	17010
0.17600	117	17127
0.18125	105	17232
0.18650	99	17331
0.19175	107	17438
0.19700	101	17539
0.20225	94	17633
0.20750	104	17737
0.21275	99	17836
0.21800	99	17935
0.22325	109	18044
0.22850	92	18136
0.23375	103	18239
0.23900	112	18351
0.24425	96	18447
0.24950	105	18552
0.25475	93	18645
0.26000	105	18750
0.26525	87	18837
0.27050	99	18936
0.27575	91	19027
0.28100	104	19131
0.28625	108	19239
0.29150	93	19332
0.29675	92	19424
0.30200	87	19511
0.30725	115	19626
0.31250	84	19710
0.31775	81	19791
0.32300	88	19879
0.32825	97	19976
0.33350	87	20063
0.33875	93	20156
0.34400	89	20245
0.34925	101	20346
0.35450	92	20438
0.35975	84	20522
0.36500	111	20633
