#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	2	2
-0.92650	1	3
-0.92125	0	3
-0.91600	0	3
-0.91075	3	6
-0.90550	2	8
-0.90025	3	11
-0.89500	7	18
-0.88975	7	25
-0.88450	12	37
-0.87925	11	48
-0.87400	10	58
-0.86875	16	74
-0.86350	17	91
-0.85825	17	108
-0.85300	19	127
-0.84775	19	146
-0.84250	25	171
-0.83725	17	188
-0.83200	23	211
-0.82675	37	248
-0.82150	40	288
-0.81625	44	332
-0.81100	56	388
-0.80575	49	437
-0.80050	47	484
-0.79525	72	556
-0.79000	56	612
-0.78475	53	665
-0.77950	69	734
-0.77425	61	795
-0.76900	79	874
-0.76375	77	951
-0.75850	85	1036
-0.75325	68	1104
-0.74800	61	1165
-0.74275	90	1255
-0.73750	88	1343
-0.73225	104	1447
-0.72700	73	1520
-0.72175	77	1597
-0.71650	98	1695
-0.71125	93	1788
-0.70600	96	1884
-0.70075	118	2002
-0.69550	132	2134
-0.69025	113	2247
-0.68500	106	2353
-0.67975	116	2469
-0.67450	127	2596
-0.66925	110	2706
-0.66400	125	2831
-0.65875	143	2974
-0.65350	118	3092
-0.64825	116	3208
-0.64300	140	3348
-0.63775	145	3493
-0.63250	150	3643
-0.62725	134	3777
-0.62200	136	3913
-0.61675	155	4068
-0.61150	127	4195
-0.60625	160	4355
-0.60100	140	4495
-0.59575	157	4652
-0.59050	126	4778
-0.58525	149	4927
-0.58000	154	5081
-0.57475	178	5259
-0.56950	180	5439
-0.56425	163	5602
-0.55900	172	5774
-0.55375	169	5943
-0.54850	163	6106
-0.54325	176	6282
-0.53800	180	6462
-0.53275	157	6619
-0.52750	162	6781
-0.52225	166	6947
-0.51700	162	7109
-0.51175	170	7279
-0.50650	182	7461
-0.50125	170	7631
-0.49600	187	7818
-0.49075	170	7988
-0.48550	195	8183
-0.48025	185	8368
-0.47500	197	8565
-0.46975	199	8764
-0.46450	176	8940
-0.45925	187	9127
-0.45400	175	9302
-0.44875	206	9508
-0.44350	172	9680
-0.43825	187	9867
-0.43300	202	10069
-0.42775	175	10244
-0.42250	209	10453
-0.41725	196	10649
-0.41200	189	10838
-0.40675	212	11050
-0.40150	207	11257
-0.39625	204	11461
-0.39100	185	11646
-0.38575	190	11836
-0.38050	197	12033
-0.37525	204	12237
-0.37000	200	12437
-0.36475	184	12621
-0.35950	201	12822
-0.35425	204	13026
-0.34900	204	13230
-0.34375	202	13432
-0.33850	191	13623
-0.33325	178	13801
-0.32800	191	13992
-0.32275	214	14206
-0.31750	179	14385
-0.31225	163	14548
-0.30700	190	14738
-0.30175	184	14922
-0.29650	218	15140
-0.29125	217	15357
-0.28600	194	15551
-0.28075	182	15733
-0.27550	224	15957
-0.27025	201	16158
-0.26500	227	16385
-0.25975	219	16604
-0.25450	202	16806
-0.24925	211	17017
-0.24400	219	17236
-0.23875	203	17439
-0.23350	179	17618
-0.22825	202	17820
-0.22300	185	18005
-0.21775	205	18210
-0.21250	204	18414
-0.20725	222	18636
-0.20200	195	18831
-0.19675	211	19042
-0.19150	199	19241
-0.18625	196	19437
-0.18100	190	19627
-0.17575	194	19821
-0.17050	224	20045
-0.16525	211	20256
-0.16000	230	20486
-0.15475	208	20694
-0.14950	221	20915
-0.14425	215	21130
-0.13900	211	21341
-0.13375	202	21543
-0.12850	215	21758
-0.12325	221	21979
-0.11800	189	22168
-0.11275	207	22375
-0.10750	183	22558
-0.10225	198	22756
-0.09700	221	22977
-0.09175	240	23217
-0.08650	232	23449
-0.08125	209	23658
-0.07600	209	23867
-0.07075	203	24070
-0.06550	182	24252
-0.06025	226	24478
-0.05500	214	24692
-0.04975	203	24895
-0.04450	198	25093
-0.03925	210	25303
-0.03400	219	25522
-0.02875	183	25705
-0.02350	197	25902
-0.01825	216	26118
-0.01300	173	26291
-0.00775	209	26500
-0.00250	194	26694
0.00275	192	26886
0.00800	181	27067
0.01325	208	27275
0.01850	180	27455
0.02375	210	27665
0.02900	185	27850
0.03425	196	28046
0.03950	214	28260
0.04475	192	28452
0.05000	209	28661
0.05525	235	28896
0.06050	195	29091
0.06575	189	29280
0.07100	201	29481
0.07625	227	29708
0.08150	202	29910
0.08675	209	30119
0.09200	184	30303
0.09725	205	30508
0.10250	205	30713
0.10775	208	30921
0.11300	192	31113
0.11825	195	31308
0.12350	213	31521
0.12875	196	31717
0.13400	222	31939
0.13925	208	32147
0.14450	187	32334
0.14975	192	32526
0.15500	197	32723
0.16025	203	32926
0.16550	190	33116
0.17075	195	33311
0.17600	215	33526
0.18125	187	33713
0.18650	188	33901
0.19175	203	34104
0.19700	192	34296
0.20225	176	34472
0.20750	206	34678
0.21275	205	34883
0.21800	182	35065
0.22325	203	35268
0.22850	175	35443
0.23375	191	35634
0.23900	200	35834
0.24425	172	36006
0.24950	200	36206
0.25475	168	36374
0.26000	208	36582
0.26525	173	36755
0.27050	193	36948
0.27575	175	37123
0.28100	168	37291
0.28625	199	37490
0.29150	168	37658
0.29675	167	37825
0.30200	183	38008
0.30725	182	38190
0.31250	167	38357
0.31775	163	38520
0.32300	183	38703
0.32825	177	38880
0.33350	175	39055
0.33875	190	39245
0.34400	177	39422
0.34925	182	39604
0.35450	170	39774
0.35975	189	39963
