#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	0	0
-0.92650	1	1
-0.92125	0	1
-0.91600	0	1
-0.91075	0	1
-0.90550	1	2
-0.90025	2	4
-0.89500	5	9
-0.88975	5	14
-0.88450	10	24
-0.87925	8	32
-0.87400	6	38
-0.86875	11	49
-0.86350	11	60
-0.85825	10	70
-0.85300	14	84
-0.84775	14	98
-0.84250	13	111
-0.83725	9	120
-0.83200	17	137
-0.82675	24	161
-0.82150	25	186
-0.81625	29	215
-0.81100	37	252
-0.80575	31	283
-0.80050	28	311
-0.79525	45	356
-0.79000	30	386
-0.78475	34	420
-0.77950	42	462
-0.77425	46	508
-0.76900	51	559
-0.76375	55	614
-0.75850	58	672
-0.75325	46	718
-0.74800	40	758
-0.74275	60	818
-0.73750	58	876
-0.73225	70	946
-0.72700	52	998
-0.72175	47	1045
-0.71650	67	1112
-0.71125	58	1170
-0.70600	70	1240
-0.70075	69	1309
-0.69550	83	1392
-0.69025	74	1466
-0.68500	70	1536
-0.67975	68	1604
-0.67450	85	1689
-0.66925	69	1758
-0.66400	81	1839
-0.65875	97	1936
-0.65350	69	2005
-0.64825	74	2079
-0.64300	88	2167
-0.63775	91	2258
-0.63250	96	2354
-0.62725	95	2449
-0.62200	90	2539
-0.61675	84	2623
-0.61150	87	2710
-0.60625	110	2820
-0.60100	89	2909
-0.59575	101	3010
-0.59050	93	3103
-0.58525	89	3192
-0.58000	108	3300
-0.57475	114	3414
-0.56950	117	3531
-0.56425	105	3636
-0.55900	119	3755
-0.55375	126	3881
-0.54850	117	3998
-0.54325	114	4112
-0.53800	120	4232
-0.53275	112	4344
-0.52750	112	4456
-0.52225	113	4569
-0.51700	107	4676
-0.51175	111	4787
-0.50650	126	4913
-0.50125	117	5030
-0.49600	123	5153
-0.49075	121	5274
-0.48550	130	5404
-0.48025	125	5529
-0.47500	130	5659
-0.46975	115	5774
-0.46450	113	5887
-0.45925	118	6005
-0.45400	129	6134
-0.44875	134	6268
-0.44350	125	6393
-0.43825	121	6514
-0.43300	140	6654
-0.42775	114	6768
-0.42250	124	6892
-0.41725	125	7017
-0.41200	119	7136
-0.40675	131	7267
-0.40150	145	7412
-0.39625	134	7546
-0.39100	116	7662
-0.38575	110	7772
-0.38050	135	7907
-0.37525	137	8044
-0.37000	121	8165
-0.36475	127	8292
-0.35950	143	8435
-0.35425	137	8572
-0.34900	142	8714
-0.34375	144	8858
-0.33850	121	8979
-0.33325	111	9090
-0.32800	134	9224
-0.32275	146	9370
-0.31750	116	9486
-0.31225	110	9596
-0.30700	133	9729
-0.30175	121	9850
-0.29650	154	10004
-0.29125	145	10149
-0.28600	127	10276
-0.28075	133	10409
-0.27550	152	10561
-0.27025	139	10700
-0.26500	145	10845
-0.25975	151	10996
-0.25450	146	11142
-0.24925	143	11285
-0.24400	141	11426
-0.23875	137	11563
-0.23350	110	11673
-0.22825	122	11795
-0.22300	114	11909
-0.21775	134	12043
-0.21250	130	12173
-0.20725	156	12329
-0.20200	140	12469
-0.19675	146	12615
-0.19150	124	12739
-0.18625	132	12871
-0.18100	130	13001
-0.17575	132	13133
-0.17050	156	13289
-0.16525	129	13418
-0.16000	151	13569
-0.15475	154	13723
-0.14950	141	13864
-0.14425	147	14011
-0.13900	146	14157
-0.13375	140	14297
-0.12850	142	14439
-0.12325	132	14571
-0.11800	135	14706
-0.11275	142	14848
-0.10750	131	14979
-0.10225	133	15112
-0.09700	146	15258
-0.09175	164	15422
-0.08650	169	15591
-0.08125	152	15743
-0.07600	133	15876
-0.07075	133	16009
-0.06550	122	16131
-0.06025	144	16275
-0.05500	134	16409
-0.04975	132	16541
-0.04450	137	16678
-0.03925	135	16813
-0.03400	149	16962
-0.02875	144	17106
-0.02350	123	17229
-0.01825	140	17369
-0.01300	111	17480
-0.00775	141	17621
-0.00250	129	17750
0.00275	129	17879
0.00800	127	18006
0.01325	130	18136
0.01850	124	18260
0.02375	138	18398
0.02900	118	18516
0.03425	142	18658
0.03950	151	18809
0.04475	132	18941
0.05000	147	19088
0.05525	149	19237
0.06050	132	19369
0.06575	126	19495
0.07100	134	19629
0.07625	148	19777
0.08150	140	19917
0.08675	143	20060
0.09200	128	20188
0.09725	141	20329
0.10250	130	20459
0.10775	125	20584
0.11300	118	20702
0.11825	141	20843
0.12350	143	20986
0.12875	126	21112
0.13400	143	21255
0.13925	147	21402
0.14450	120	21522
0.14975	126	21648
0.15500	134	21782
0.16025	124	21906
0.16550	111	22017
0.17075	134	22151
0.17600	146	22297
0.18125	136	22433
0.18650	122	22555
0.19175	132	22687
0.19700	127	22814
0.20225	117	22931
0.20750	140	23071
0.21275	131	23202
0.21800	128	23330
0.22325	135	23465
0.22850	119	23584
0.23375	137	23721
0.23900	141	23862
0.24425	120	23982
0.24950	141	24123
0.25475	115	24238
0.26000	137	24375
0.26525	125	24500
0.27050	130	24630
0.27575	117	24747
0.28100	127	24874
0.28625	146	25020
0.29150	121	25141
0.29675	115	25256
0.30200	116	25372
0.30725	130	25502
0.31250	115	25617
0.31775	117	25734
0.32300	112	25846
0.32825	123	25969
0.33350	113	26082
0.33875	117	26199
0.34400	112	26311
0.34925	126	26437
0.35450	117	26554
0.35975	117	26671
0.36500	135	26806
