#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	1	1
-0.93700	7	8
-0.93175	6	14
-0.92650	9	23
-0.92125	12	35
-0.91600	21	56
-0.91075	38	94
-0.90550	38	132
-0.90025	50	182
-0.89500	66	248
-0.88975	74	322
-0.88450	100	422
-0.87925	123	545
-0.87400	128	673
-0.86875	155	828
-0.86350	157	985
-0.85825	231	1216
-0.85300	207	1423
-0.84775	226	1649
-0.84250	259	1908
-0.83725	303	2211
-0.83200	315	2526
-0.82675	309	2835
-0.82150	356	3191
-0.81625	395	3586
-0.81100	465	4051
-0.80575	446	4497
-0.80050	445	4942
-0.79525	525	5467
-0.79000	540	6007
-0.78475	547	6554
-0.77950	595	7149
-0.77425	575	7724
-0.76900	609	8333
-0.76375	642	8975
-0.75850	685	9660
-0.75325	658	10318
-0.74800	689	11007
-0.74275	774	11781
-0.73750	750	12531
-0.73225	818	13349
-0.72700	843	14192
-0.72175	797	14989
-0.71650	855	15844
-0.71125	852	16696
-0.70600	915	17611
-0.70075	982	18593
-0.69550	987	19580
-0.69025	1019	20599
-0.68500	996	21595
-0.67975	1006	22601
-0.67450	1075	23676
-0.66925	1008	24684
-0.66400	1054	25738
-0.65875	1039	26777
-0.65350	1132	27909
-0.64825	1112	29021
-0.64300	1130	30151
-0.63775	1151	31302
-0.63250	1212	32514
-0.62725	1174	33688
-0.62200	1197	34885
-0.61675	1231	36116
-0.61150	1259	37375
-0.60625	1255	38630
-0.60100	1294	39924
-0.59575	1288	41212
-0.59050	1315	42527
-0.58525	1320	43847
-0.58000	1333	45180
-0.57475	1343	46523
-0.56950	1418	47941
-0.56425	1383	49324
-0.55900	1435	50759
-0.55375	1397	52156
-0.54850	1526	53682
-0.54325	1479	55161
-0.53800	1512	56673
-0.53275	1452	58125
-0.52750	1470	59595
-0.52225	1428	61023
-0.51700	1408	62431
-0.51175	1498	63929
-0.50650	1521	65450
-0.50125	1530	66980
-0.49600	1604	68584
-0.49075	1611	70195
-0.48550	1557	71752
-0.48025	1563	73315
-0.47500	1585	74900
-0.46975	1571	76471
-0.46450	1614	78085
-0.45925	1505	79590
-0.45400	1627	81217
-0.44875	1612	82829
-0.44350	1561	84390
-0.43825	1602	85992
-0.43300	1616	87608
-0.42775	1630	89238
-0.42250	1617	90855
-0.41725	1580	92435
-0.41200	1629	94064
-0.40675	1560	95624
-0.40150	1665	97289
-0.39625	1690	98979
-0.39100	1612	100591
-0.38575	1647	102238
-0.38050	1723	103961
-0.37525	1725	105686
-0.37000	1713	107399
-0.36475	1701	109100
-0.35950	1661	110761
-0.35425	1570	112331
-0.34900	1647	113978
-0.34375	1677	115655
-0.33850	1641	117296
-0.33325	1612	118908
-0.32800	1659	120567
-0.32275	1707	122274
-0.31750	1676	123950
-0.31225	1624	125574
-0.30700	1729	127303
-0.30175	1686	128989
-0.29650	1628	130617
-0.29125	1677	132294
-0.28600	1722	134016
-0.28075	1692	135708
-0.27550	1698	137406
-0.27025	1717	139123
-0.26500	1744	140867
-0.25975	1668	142535
-0.25450	1674	144209
-0.24925	1752	145961
-0.24400	1685	147646
-0.23875	1659	149305
-0.23350	1695	151000
-0.22825	1763	152763
-0.22300	1708	154471
-0.21775	1743	156214
-0.21250	1719	157933
-0.20725	1746	159679
-0.20200	1715	161394
-0.19675	1688	163082
-0.19150	1699	164781
-0.18625	1644	166425
-0.18100	1680	168105
-0.17575	1618	169723
-0.17050	1709	171432
-0.16525	1750	173182
-0.16000	1777	174959
-0.15475	1709	176668
-0.14950	1716	178384
-0.14425	1651	180035
-0.13900	1722	181757
-0.13375	1668	183425
-0.12850	1693	185118
-0.12325	1681	186799
-0.11800	1778	188577
-0.11275	1684	190261
-0.10750	1741	192002
-0.10225	1676	193678
-0.09700	1728	195406
-0.09175	1680	197086
-0.08650	1674	198760
-0.08125	1651	200411
-0.07600	1637	202048
-0.07075	1650	203698
-0.06550	1655	205353
-0.06025	1712	207065
-0.05500	1649	208714
-0.04975	1645	210359
-0.04450	1675	212034
-0.03925	1695	213729
-0.03400	1650	215379
-0.02875	1573	216952
-0.02350	1687	218639
-0.01825	1671	220310
-0.01300	1629	221939
-0.00775	1621	223560
-0.00250	1639	225199
0.00275	1642	226841
0.00800	1640	228481
0.01325	1607	230088
0.01850	1618	231706
0.02375	1691	233397
0.02900	1623	235020
0.03425	1704	236724
0.03950	1631	238355
0.04475	1621	239976
0.05000	1611	241587
0.05525	1704	243291
0.06050	1615	244906
0.06575	1672	246578
0.07100	1603	248181
0.07625	1616	249797
0.08150	1630	251427
0.08675	1716	253143
0.09200	1545	254688
0.09725	1647	256335
0.10250	1595	257930
0.10775	1621	259551
0.11300	1537	261088
0.11825	1565	262653
0.12350	1627	264280
0.12875	1592	265872
0.13400	1538	267410
0.13925	1530	268940
0.14450	1594	270534
0.14975	1566	272100
0.15500	1605	273705
0.16025	1572	275277
0.16550	1588	276865
0.17075	1536	278401
0.17600	1601	280002
0.18125	1549	281551
0.18650	1566	283117
0.19175	1580	284697
0.19700	1548	286245
0.20225	1483	287728
0.20750	1545	289273
0.21275	1618	290891
0.21800	1634	292525
0.22325	1571	294096
0.22850	1466	295562
0.23375	1551	297113
0.23900	1594	298707
0.24425	1443	300150
0.24950	1480	301630
0.25475	1468	303098
