#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	4	4
-0.95200	2	6
-0.95000	3	9
-0.94800	2	11
-0.94600	7	18
-0.94400	7	25
-0.94200	4	29
-0.94000	10	39
-0.93800	16	55
-0.93600	24	79
-0.93400	30	109
-0.93200	36	145
-0.93000	29	174
-0.92800	42	216
-0.92600	50	266
-0.92400	56	322
-0.92200	58	380
-0.92000	65	445
-0.91800	78	523
-0.91600	79	602
-0.91400	97	699
-0.91200	102	801
-0.91000	129	930
-0.90800	150	1080
-0.90600	141	1221
-0.90400	161	1382
-0.90200	156	1538
-0.90000	164	1702
-0.89800	183	1885
-0.89600	173	2058
-0.89400	219	2277
-0.89200	220	2497
-0.89000	204	2701
-0.88800	214	2915
-0.88600	251	3166
-0.88400	277	3443
-0.88200	281	3724
-0.88000	287	4011
-0.87800	297	4308
-0.87600	292	4600
-0.87400	350	4950
-0.87200	351	5301
-0.87000	359	5660
-0.86800	354	6014
-0.86600	394	6408
-0.86400	399	6807
-0.86200	388	7195
-0.86000	429	7624
-0.85800	424	8048
-0.85600	454	8502
-0.85400	462	8964
-0.85200	472	9436
-0.85000	498	9934
-0.84800	511	10445
-0.84600	523	10968
-0.84400	506	11474
-0.84200	573	12047
-0.84000	578	12625
-0.83800	540	13165
-0.83600	575	13740
-0.83400	636	14376
-0.83200	627	15003
-0.83000	644	15647
-0.82800	710	16357
-0.82600	662	17019
-0.82400	696	17715
-0.82200	736	18451
-0.82000	732	19183
-0.81800	754	19937
-0.81600	735	20672
-0.81400	814	21486
-0.81200	827	22313
-0.81000	793	23106
-0.80800	848	23954
-0.80600	753	24707
-0.80400	795	25502
-0.80200	833	26335
-0.80000	864	27199
-0.79800	887	28086
-0.79600	938	29024
-0.79400	927	29951
-0.79200	939	30890
-0.79000	960	31850
-0.78800	954	32804
-0.78600	960	33764
-0.78400	943	34707
-0.78200	994	35701
-0.78000	1081	36782
-0.77800	1021	37803
-0.77600	1023	38826
-0.77400	1045	39871
-0.77200	1044	40915
-0.77000	1086	42001
-0.76800	1071	43072
-0.76600	1147	44219
-0.76400	1133	45352
-0.76200	1113	46465
-0.76000	1167	47632
-0.75800	1121	48753
-0.75600	1131	49884
-0.75400	1169	51053
-0.75200	1195	52248
-0.75000	1193	53441
-0.74800	1178	54619
-0.74600	1248	55867
-0.74400	1229	57096
-0.74200	1294	58390
-0.74000	1222	59612
-0.73800	1326	60938
-0.73600	1384	62322
-0.73400	1291	63613
-0.73200	1271	64884
-0.73000	1344	66228
-0.72800	1415	67643
-0.72600	1378	69021
-0.72400	1365	70386
-0.72200	1376	71762
-0.72000	1368	73130
-0.71800	1383	74513
-0.71600	1448	75961
-0.71400	1461	77422
-0.71200	1436	78858
-0.71000	1506	80364
-0.70800	1456	81820
-0.70600	1525	83345
