#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	3	3
-0.95200	1	4
-0.95000	3	7
-0.94800	2	9
-0.94600	6	15
-0.94400	6	21
-0.94200	3	24
-0.94000	7	31
-0.93800	13	44
-0.93600	22	66
-0.93400	23	89
-0.93200	32	121
-0.93000	22	143
-0.92800	35	178
-0.92600	33	211
-0.92400	43	254
-0.92200	44	298
-0.92000	47	345
-0.91800	63	408
-0.91600	64	472
-0.91400	75	547
-0.91200	78	625
-0.91000	92	717
-0.90800	112	829
-0.90600	104	933
-0.90400	123	1056
-0.90200	109	1165
-0.90000	133	1298
-0.89800	134	1432
-0.89600	135	1567
-0.89400	169	1736
-0.89200	181	1917
-0.89000	162	2079
-0.88800	164	2243
-0.88600	200	2443
-0.88400	216	2659
-0.88200	220	2879
-0.88000	222	3101
-0.87800	219	3320
-0.87600	233	3553
-0.87400	267	3820
-0.87200	272	4092
-0.87000	272	4364
-0.86800	270	4634
-0.86600	299	4933
-0.86400	311	5244
-0.86200	302	5546
-0.86000	320	5866
-0.85800	308	6174
-0.85600	342	6516
-0.85400	356	6872
-0.85200	367	7239
-0.85000	372	7611
-0.84800	402	8013
-0.84600	402	8415
-0.84400	389	8804
-0.84200	423	9227
-0.84000	454	9681
-0.83800	424	10105
-0.83600	460	10565
-0.83400	495	11060
-0.83200	504	11564
-0.83000	484	12048
-0.82800	563	12611
-0.82600	519	13130
-0.82400	539	13669
-0.82200	555	14224
-0.82000	557	14781
-0.81800	599	15380
-0.81600	581	15961
-0.81400	623	16584
-0.81200	645	17229
-0.81000	632	17861
-0.80800	647	18508
-0.80600	582	19090
-0.80400	618	19708
-0.80200	664	20372
-0.80000	675	21047
-0.79800	678	21725
-0.79600	733	22458
-0.79400	698	23156
-0.79200	728	23884
-0.79000	738	24622
-0.78800	752	25374
-0.78600	765	26139
-0.78400	731	26870
-0.78200	773	27643
-0.78000	817	28460
-0.77800	765	29225
-0.77600	807	30032
-0.77400	802	30834
-0.77200	788	31622
-0.77000	850	32472
-0.76800	829	33301
-0.76600	877	34178
-0.76400	904	35082
-0.76200	883	35965
-0.76000	910	36875
-0.75800	868	37743
-0.75600	900	38643
-0.75400	899	39542
-0.75200	922	40464
-0.75000	928	41392
-0.74800	919	42311
-0.74600	967	43278
-0.74400	964	44242
-0.74200	997	45239
-0.74000	931	46170
-0.73800	1009	47179
-0.73600	1109	48288
-0.73400	1007	49295
-0.73200	1004	50299
-0.73000	1062	51361
-0.72800	1104	52465
-0.72600	1071	53536
-0.72400	1084	54620
-0.72200	1070	55690
-0.72000	1086	56776
-0.71800	1060	57836
-0.71600	1131	58967
-0.71400	1135	60102
-0.71200	1120	61222
-0.71000	1186	62408
-0.70800	1140	63548
-0.70600	1195	64743
-0.70400	1207	65950
-0.70200	1188	67138
