#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	1	1
-0.95800	2	3
-0.95600	6	9
-0.95400	11	20
-0.95200	11	31
-0.95000	26	57
-0.94800	27	84
-0.94600	49	133
-0.94400	65	198
-0.94200	77	275
-0.94000	101	376
-0.93800	126	502
-0.93600	167	669
-0.93400	194	863
-0.93200	220	1083
-0.93000	249	1332
-0.92800	344	1676
-0.92600	356	2032
-0.92400	433	2465
-0.92200	472	2937
-0.92000	515	3452
-0.91800	623	4075
-0.91600	681	4756
-0.91400	696	5452
-0.91200	809	6261
-0.91000	919	7180
-0.90800	978	8158
-0.90600	1044	9202
-0.90400	1144	10346
-0.90200	1127	11473
-0.90000	1278	12751
-0.89800	1422	14173
-0.89600	1470	15643
-0.89400	1599	17242
-0.89200	1601	18843
-0.89000	1683	20526
-0.88800	1734	22260
-0.88600	1879	24139
-0.88400	1996	26135
-0.88200	2027	28162
-0.88000	2104	30266
-0.87800	2218	32484
-0.87600	2350	34834
-0.87400	2436	37270
-0.87200	2571	39841
-0.87000	2681	42522
-0.86800	2727	45249
-0.86600	2929	48178
-0.86400	2952	51130
-0.86200	3066	54196
-0.86000	3164	57360
-0.85800	3264	60624
-0.85600	3296	63920
-0.85400	3452	67372
-0.85200	3570	70942
-0.85000	3700	74642
-0.84800	3635	78277
-0.84600	3867	82144
-0.84400	3950	86094
-0.84200	4024	90118
-0.84000	4215	94333
-0.83800	4361	98694
-0.83600	4290	102984
-0.83400	4568	107552
-0.83200	4540	112092
-0.83000	4568	116660
-0.82800	4951	121611
-0.82600	4867	126478
-0.82400	4989	131467
-0.82200	5108	136575
-0.82000	5195	141770
-0.81800	5289	147059
-0.81600	5306	152365
-0.81400	5514	157879
-0.81200	5412	163291
-0.81000	5616	168907
-0.80800	5738	174645
-0.80600	5797	180442
-0.80400	5780	186222
-0.80200	5704	191926
-0.80000	6010	197936
-0.79800	6239	204175
-0.79600	6288	210463
-0.79400	6200	216663
-0.79200	6432	223095
-0.79000	6539	229634
-0.78800	6578	236212
-0.78600	6746	242958
-0.78400	6808	249766
-0.78200	6797	256563
-0.78000	7089	263652
-0.77800	6958	270610
-0.77600	7113	277723
-0.77400	7248	284971
-0.77200	7150	292121
-0.77000	7268	299389
-0.76800	7405	306794
-0.76600	7510	314304
-0.76400	7619	321923
-0.76200	7621	329544
-0.76000	7638	337182
-0.75800	7706	344888
-0.75600	7598	352486
-0.75400	7830	360316
-0.75200	8027	368343
-0.75000	7985	376328
-0.74800	7921	384249
-0.74600	8137	392386
-0.74400	8188	400574
-0.74200	8284	408858
-0.74000	8324	417182
-0.73800	8386	425568
-0.73600	8555	434123
-0.73400	8614	442737
-0.73200	8654	451391
-0.73000	8787	460178
-0.72800	8733	468911
-0.72600	8893	477804
-0.72400	8837	486641
-0.72200	8791	495432
-0.72000	8821	504253
-0.71800	8950	513203
