#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	2	2
-0.95200	1	3
-0.95000	2	5
-0.94800	0	5
-0.94600	3	8
-0.94400	2	10
-0.94200	1	11
-0.94000	1	12
-0.93800	1	13
-0.93600	11	24
-0.93400	7	31
-0.93200	16	47
-0.93000	17	64
-0.92800	20	84
-0.92600	19	103
-0.92400	25	128
-0.92200	25	153
-0.92000	30	183
-0.91800	36	219
-0.91600	31	250
-0.91400	45	295
-0.91200	43	338
-0.91000	52	390
-0.90800	56	446
-0.90600	56	502
-0.90400	58	560
-0.90200	56	616
-0.90000	71	687
-0.89800	67	754
-0.89600	59	813
-0.89400	76	889
-0.89200	97	986
-0.89000	87	1073
-0.88800	71	1144
-0.88600	105	1249
-0.88400	90	1339
-0.88200	99	1438
-0.88000	120	1558
-0.87800	93	1651
-0.87600	97	1748
-0.87400	128	1876
-0.87200	131	2007
-0.87000	128	2135
-0.86800	128	2263
-0.86600	132	2395
-0.86400	164	2559
-0.86200	155	2714
-0.86000	150	2864
-0.85800	161	3025
-0.85600	163	3188
-0.85400	183	3371
-0.85200	190	3561
-0.85000	167	3728
-0.84800	191	3919
-0.84600	183	4102
-0.84400	196	4298
-0.84200	211	4509
-0.84000	235	4744
-0.83800	203	4947
-0.83600	223	5170
-0.83400	253	5423
-0.83200	241	5664
-0.83000	225	5889
-0.82800	280	6169
-0.82600	246	6415
-0.82400	271	6686
-0.82200	283	6969
-0.82000	268	7237
-0.81800	301	7538
-0.81600	275	7813
-0.81400	328	8141
-0.81200	325	8466
-0.81000	318	8784
-0.80800	313	9097
-0.80600	296	9393
-0.80400	306	9699
-0.80200	360	10059
-0.80000	326	10385
-0.79800	346	10731
-0.79600	369	11100
-0.79400	317	11417
-0.79200	362	11779
-0.79000	370	12149
-0.78800	373	12522
-0.78600	380	12902
-0.78400	373	13275
-0.78200	408	13683
-0.78000	402	14085
-0.77800	379	14464
-0.77600	389	14853
-0.77400	391	15244
-0.77200	376	15620
-0.77000	435	16055
-0.76800	456	16511
-0.76600	445	16956
-0.76400	442	17398
-0.76200	480	17878
-0.76000	469	18347
-0.75800	451	18798
-0.75600	462	19260
-0.75400	454	19714
-0.75200	459	20173
-0.75000	451	20624
-0.74800	453	21077
-0.74600	502	21579
-0.74400	485	22064
-0.74200	498	22562
-0.74000	476	23038
-0.73800	501	23539
-0.73600	555	24094
-0.73400	535	24629
-0.73200	532	25161
-0.73000	516	25677
-0.72800	563	26240
-0.72600	526	26766
-0.72400	572	27338
-0.72200	529	27867
-0.72000	534	28401
-0.71800	533	28934
-0.71600	584	29518
-0.71400	576	30094
-0.71200	559	30653
-0.71000	588	31241
-0.70800	565	31806
-0.70600	585	32391
-0.70400	635	33026
-0.70200	611	33637
-0.70000	626	34263
-0.69800	663	34926
-0.69600	636	35562
