#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	1	1
-0.96400	2	3
-0.96200	4	7
-0.96000	15	22
-0.95800	33	55
-0.95600	51	106
-0.95400	97	203
-0.95200	128	331
-0.95000	182	513
-0.94800	223	736
-0.94600	279	1015
-0.94400	413	1428
-0.94200	482	1910
-0.94000	604	2514
-0.93800	762	3276
-0.93600	839	4115
-0.93400	1082	5197
-0.93200	1231	6428
-0.93000	1465	7893
-0.92800	1657	9550
-0.92600	1847	11397
-0.92400	2171	13568
-0.92200	2407	15975
-0.92000	2654	18629
-0.91800	2968	21597
-0.91600	3344	24941
-0.91400	3487	28428
-0.91200	3917	32345
-0.91000	4276	36621
-0.90800	4696	41317
-0.90600	5024	46341
-0.90400	5427	51768
-0.90200	5620	57388
-0.90000	6044	63432
-0.89800	6397	69829
-0.89600	6924	76753
-0.89400	7403	84156
-0.89200	7677	91833
-0.89000	8113	99946
-0.88800	8455	108401
-0.88600	8800	117201
-0.88400	9270	126471
-0.88200	9646	136117
-0.88000	9901	146018
-0.87800	10471	156489
-0.87600	10865	167354
-0.87400	11182	178536
-0.87200	11728	190264
-0.87000	12246	202510
-0.86800	12485	214995
-0.86600	12955	227950
-0.86400	13367	241317
-0.86200	13706	255023
-0.86000	14019	269042
-0.85800	14331	283373
-0.85600	14629	298002
-0.85400	15177	313179
-0.85200	15505	328684
-0.85000	16087	344771
-0.84800	16088	360859
-0.84600	16719	377578
-0.84400	17009	394587
-0.84200	17092	411679
-0.84000	17651	429330
-0.83800	17953	447283
-0.83600	18227	465510
-0.83400	18669	484179
-0.83200	18794	502973
-0.83000	19190	522163
-0.82800	19862	542025
-0.82600	19825	561850
-0.82400	20087	581937
-0.82200	20333	602270
-0.82000	20869	623139
-0.81800	21035	644174
-0.81600	20878	665052
-0.81400	21408	686460
-0.81200	21869	708329
-0.81000	21910	730239
-0.80800	22072	752311
-0.80600	22542	774853
-0.80400	22613	797466
-0.80200	22463	819929
-0.80000	23062	842991
-0.79800	23539	866530
-0.79600	23368	889898
-0.79400	23605	913503
-0.79200	23915	937418
-0.79000	24047	961465
-0.78800	24357	985822
-0.78600	24603	1010425
-0.78400	24875	1035300
-0.78200	24727	1060027
-0.78000	25286	1085313
-0.77800	25068	1110381
-0.77600	25429	1135810
-0.77400	25775	1161585
-0.77200	25545	1187130
-0.77000	25749	1212879
-0.76800	26061	1238940
-0.76600	25922	1264862
-0.76400	26243	1291105
-0.76200	26125	1317230
-0.76000	26348	1343578
-0.75800	26373	1369951
-0.75600	26365	1396316
-0.75400	26823	1423139
-0.75200	26953	1450092
-0.75000	26809	1476901
-0.74800	26804	1503705
-0.74600	26945	1530650
-0.74400	27139	1557789
-0.74200	27267	1585056
-0.74000	27035	1612091
-0.73800	27155	1639246
-0.73600	27273	1666519
-0.73400	27549	1694068
-0.73200	27597	1721665
-0.73000	27611	1749276
-0.72800	27199	1776475
-0.72600	27618	1804093
