#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	3	3
-0.95200	2	5
-0.95000	3	8
-0.94800	2	10
-0.94600	7	17
-0.94400	6	23
-0.94200	4	27
-0.94000	9	36
-0.93800	16	52
-0.93600	23	75
-0.93400	29	104
-0.93200	36	140
-0.93000	27	167
-0.92800	40	207
-0.92600	50	257
-0.92400	53	310
-0.92200	54	364
-0.92000	62	426
-0.91800	77	503
-0.91600	76	579
-0.91400	93	672
-0.91200	100	772
-0.91000	120	892
-0.90800	147	1039
-0.90600	138	1177
-0.90400	152	1329
-0.90200	150	1479
-0.90000	155	1634
-0.89800	172	1806
-0.89600	165	1971
-0.89400	208	2179
-0.89200	216	2395
-0.89000	193	2588
-0.88800	209	2797
-0.88600	242	3039
-0.88400	269	3308
-0.88200	265	3573
-0.88000	281	3854
-0.87800	285	4139
-0.87600	282	4421
-0.87400	333	4754
-0.87200	336	5090
-0.87000	341	5431
-0.86800	339	5770
-0.86600	377	6147
-0.86400	384	6531
-0.86200	372	6903
-0.86000	396	7299
-0.85800	398	7697
-0.85600	436	8133
-0.85400	444	8577
-0.85200	458	9035
-0.85000	471	9506
-0.84800	487	9993
-0.84600	503	10496
-0.84400	482	10978
-0.84200	541	11519
-0.84000	555	12074
-0.83800	518	12592
-0.83600	556	13148
-0.83400	609	13757
-0.83200	606	14363
-0.83000	613	14976
-0.82800	689	15665
-0.82600	632	16297
-0.82400	665	16962
-0.82200	706	17668
-0.82000	699	18367
-0.81800	726	19093
-0.81600	705	19798
-0.81400	786	20584
-0.81200	790	21374
-0.81000	766	22140
-0.80800	808	22948
-0.80600	722	23670
-0.80400	762	24432
-0.80200	797	25229
-0.80000	827	26056
-0.79800	851	26907
-0.79600	899	27806
-0.79400	891	28697
-0.79200	901	29598
-0.79000	912	30510
-0.78800	908	31418
-0.78600	928	32346
-0.78400	896	33242
-0.78200	966	34208
-0.78000	1039	35247
-0.77800	969	36216
-0.77600	988	37204
-0.77400	993	38197
-0.77200	995	39192
-0.77000	1045	40237
-0.76800	1025	41262
-0.76600	1090	42352
-0.76400	1089	43441
-0.76200	1063	44504
-0.76000	1117	45621
-0.75800	1077	46698
-0.75600	1085	47783
-0.75400	1109	48892
-0.75200	1147	50039
-0.75000	1144	51183
-0.74800	1138	52321
-0.74600	1184	53505
-0.74400	1181	54686
-0.74200	1242	55928
-0.74000	1169	57097
-0.73800	1258	58355
-0.73600	1321	59676
-0.73400	1232	60908
-0.73200	1226	62134
-0.73000	1293	63427
-0.72800	1352	64779
-0.72600	1313	66092
-0.72400	1310	67402
-0.72200	1330	68732
-0.72000	1313	70045
-0.71800	1321	71366
-0.71600	1393	72759
-0.71400	1395	74154
-0.71200	1362	75516
-0.71000	1446	76962
-0.70800	1403	78365
-0.70600	1454	79819
-0.70400	1475	81294
