#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	2	2
-0.95800	4	6
-0.95600	8	14
-0.95400	18	32
-0.95200	24	56
-0.95000	51	107
-0.94800	46	153
-0.94600	73	226
-0.94400	112	338
-0.94200	126	464
-0.94000	164	628
-0.93800	196	824
-0.93600	257	1081
-0.93400	306	1387
-0.93200	354	1741
-0.93000	408	2149
-0.92800	527	2676
-0.92600	558	3234
-0.92400	700	3934
-0.92200	744	4678
-0.92000	810	5488
-0.91800	964	6452
-0.91600	1066	7518
-0.91400	1113	8631
-0.91200	1282	9913
-0.91000	1445	11358
-0.90800	1514	12872
-0.90600	1628	14500
-0.90400	1796	16296
-0.90200	1821	18117
-0.90000	2006	20123
-0.89800	2210	22333
-0.89600	2338	24671
-0.89400	2447	27118
-0.89200	2534	29652
-0.89000	2664	32316
-0.88800	2739	35055
-0.88600	2978	38033
-0.88400	3109	41142
-0.88200	3237	44379
-0.88000	3318	47697
-0.87800	3482	51179
-0.87600	3752	54931
-0.87400	3761	58692
-0.87200	4024	62716
-0.87000	4214	66930
-0.86800	4330	71260
-0.86600	4572	75832
-0.86400	4671	80503
-0.86200	4790	85293
-0.86000	4924	90217
-0.85800	5118	95335
-0.85600	5198	100533
-0.85400	5359	105892
-0.85200	5617	111509
-0.85000	5731	117240
-0.84800	5724	122964
-0.84600	5989	128953
-0.84400	6164	135117
-0.84200	6203	141320
-0.84000	6499	147819
-0.83800	6710	154529
-0.83600	6734	161263
-0.83400	7079	168342
-0.83200	7053	175395
-0.83000	7180	182575
-0.82800	7569	190144
-0.82600	7506	197650
-0.82400	7690	205340
-0.82200	7816	213156
-0.82000	8004	221160
-0.81800	8092	229252
-0.81600	8182	237434
-0.81400	8362	245796
-0.81200	8393	254189
-0.81000	8608	262797
-0.80800	8802	271599
-0.80600	8910	280509
-0.80400	8912	289421
-0.80200	8807	298228
-0.80000	9148	307376
-0.79800	9501	316877
-0.79600	9468	326345
-0.79400	9525	335870
-0.79200	9718	345588
-0.79000	9824	355412
-0.78800	9967	365379
-0.78600	10103	375482
-0.78400	10318	385800
-0.78200	10350	396150
-0.78000	10711	406861
-0.77800	10402	417263
-0.77600	10741	428004
-0.77400	10992	438996
-0.77200	10845	449841
-0.77000	10916	460757
-0.76800	11167	471924
-0.76600	11187	483111
-0.76400	11418	494529
-0.76200	11376	505905
-0.76000	11533	517438
-0.75800	11549	528987
-0.75600	11555	540542
-0.75400	11740	552282
-0.75200	11937	564219
-0.75000	11871	576090
-0.74800	11828	587918
-0.74600	12094	600012
-0.74400	12264	612276
-0.74200	12263	624539
-0.74000	12268	636807
-0.73800	12356	649163
-0.73600	12600	661763
-0.73400	12635	674398
-0.73200	12688	687086
-0.73000	12804	699890
-0.72800	12808	712698
-0.72600	12942	725640
-0.72400	12869	738509
-0.72200	12895	751404
-0.72000	12959	764363
-0.71800	13032	777395
