#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	2	2
-0.95200	1	3
-0.95000	2	5
-0.94800	0	5
-0.94600	3	8
-0.94400	2	10
-0.94200	2	12
-0.94000	1	13
-0.93800	4	17
-0.93600	12	29
-0.93400	10	39
-0.93200	19	58
-0.93000	18	76
-0.92800	20	96
-0.92600	20	116
-0.92400	25	141
-0.92200	29	170
-0.92000	35	205
-0.91800	40	245
-0.91600	41	286
-0.91400	54	340
-0.91200	51	391
-0.91000	56	447
-0.90800	61	508
-0.90600	61	569
-0.90400	66	635
-0.90200	61	696
-0.90000	82	778
-0.89800	75	853
-0.89600	69	922
-0.89400	84	1006
-0.89200	104	1110
-0.89000	96	1206
-0.88800	82	1288
-0.88600	119	1407
-0.88400	97	1504
-0.88200	118	1622
-0.88000	125	1747
-0.87800	110	1857
-0.87600	108	1965
-0.87400	140	2105
-0.87200	138	2243
-0.87000	147	2390
-0.86800	146	2536
-0.86600	148	2684
-0.86400	178	2862
-0.86200	175	3037
-0.86000	166	3203
-0.85800	181	3384
-0.85600	181	3565
-0.85400	199	3764
-0.85200	203	3967
-0.85000	186	4153
-0.84800	212	4365
-0.84600	200	4565
-0.84400	223	4788
-0.84200	232	5020
-0.84000	268	5288
-0.83800	240	5528
-0.83600	236	5764
-0.83400	285	6049
-0.83200	272	6321
-0.83000	270	6591
-0.82800	312	6903
-0.82600	273	7176
-0.82400	299	7475
-0.82200	315	7790
-0.82000	295	8085
-0.81800	335	8420
-0.81600	318	8738
-0.81400	360	9098
-0.81200	365	9463
-0.81000	360	9823
-0.80800	359	10182
-0.80600	317	10499
-0.80400	333	10832
-0.80200	397	11229
-0.80000	364	11593
-0.79800	393	11986
-0.79600	412	12398
-0.79400	357	12755
-0.79200	410	13165
-0.79000	409	13574
-0.78800	422	13996
-0.78600	432	14428
-0.78400	399	14827
-0.78200	449	15276
-0.78000	456	15732
-0.77800	410	16142
-0.77600	448	16590
-0.77400	441	17031
-0.77200	423	17454
-0.77000	474	17928
-0.76800	496	18424
-0.76600	495	18919
-0.76400	497	19416
-0.76200	523	19939
-0.76000	513	20452
-0.75800	504	20956
-0.75600	515	21471
-0.75400	496	21967
-0.75200	500	22467
-0.75000	506	22973
-0.74800	512	23485
-0.74600	564	24049
-0.74400	541	24590
-0.74200	562	25152
-0.74000	524	25676
-0.73800	562	26238
-0.73600	619	26857
-0.73400	596	27453
-0.73200	599	28052
-0.73000	567	28619
-0.72800	617	29236
-0.72600	587	29823
-0.72400	636	30459
-0.72200	588	31047
-0.72000	596	31643
-0.71800	600	32243
-0.71600	651	32894
-0.71400	645	33539
-0.71200	619	34158
-0.71000	653	34811
-0.70800	633	35444
-0.70600	651	36095
-0.70400	697	36792
-0.70200	684	37476
-0.70000	696	38172
-0.69800	739	38911
-0.69600	700	39611
