#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	3	3
-0.96600	4	7
-0.96400	11	18
-0.96200	20	38
-0.96000	40	78
-0.95800	52	130
-0.95600	101	231
-0.95400	165	396
-0.95200	231	627
-0.95000	302	929
-0.94800	368	1297
-0.94600	517	1814
-0.94400	693	2507
-0.94200	820	3327
-0.94000	1011	4338
-0.93800	1225	5563
-0.93600	1428	6991
-0.93400	1756	8747
-0.93200	2020	10767
-0.93000	2354	13121
-0.92800	2669	15790
-0.92600	3044	18834
-0.92400	3459	22293
-0.92200	3867	26160
-0.92000	4309	30469
-0.91800	4764	35233
-0.91600	5295	40528
-0.91400	5628	46156
-0.91200	6223	52379
-0.91000	6639	59018
-0.90800	7265	66283
-0.90600	7883	74166
-0.90400	8321	82487
-0.90200	8830	91317
-0.90000	9326	100643
-0.89800	9947	110590
-0.89600	10587	121177
-0.89400	11259	132436
-0.89200	11744	144180
-0.89000	12303	156483
-0.88800	12789	169272
-0.88600	13365	182637
-0.88400	13980	196617
-0.88200	14439	211056
-0.88000	15040	226096
-0.87800	15750	241846
-0.87600	16052	257898
-0.87400	16732	274630
-0.87200	17361	291991
-0.87000	17993	309984
-0.86800	18342	328326
-0.86600	18909	347235
-0.86400	19432	366667
-0.86200	19930	386597
-0.86000	20402	406999
-0.85800	20759	427758
-0.85600	21097	448855
-0.85400	21579	470434
-0.85200	22491	492925
-0.85000	22852	515777
-0.84800	22998	538775
-0.84600	23818	562593
-0.84400	24240	586833
-0.84200	24388	611221
-0.84000	24924	636145
-0.83800	25357	661502
-0.83600	25760	687262
-0.83400	26164	713426
-0.83200	26491	739917
-0.83000	26939	766856
-0.82800	27582	794438
-0.82600	27561	821999
-0.82400	27706	849705
-0.82200	28112	877817
-0.82000	28722	906539
-0.81800	28870	935409
-0.81600	28782	964191
-0.81400	29231	993422
-0.81200	29803	1023225
-0.81000	29800	1053025
-0.80800	29895	1082920
-0.80600	30285	1113205
-0.80400	30599	1143804
-0.80200	30597	1174401
-0.80000	30781	1205182
-0.79800	31523	1236705
-0.79600	31403	1268108
-0.79400	31615	1299723
-0.79200	31783	1331506
-0.79000	32021	1363527
-0.78800	32327	1395854
-0.78600	32399	1428253
-0.78400	32772	1461025
-0.78200	32509	1493534
-0.78000	33051	1526585
-0.77800	32786	1559371
-0.77600	33152	1592523
-0.77400	33485	1626008
-0.77200	33265	1659273
-0.77000	33288	1692561
-0.76800	33515	1726076
-0.76600	33376	1759452
-0.76400	33765	1793217
-0.76200	33425	1826642
-0.76000	33866	1860508
-0.75800	33702	1894210
-0.75600	33776	1927986
-0.75400	33797	1961783
-0.75200	34244	1996027
-0.75000	33997	2030024
-0.74800	34012	2064036
-0.74600	33996	2098032
-0.74400	33965	2131997
-0.74200	34448	2166445
-0.74000	33803	2200248
-0.73800	33924	2234172
-0.73600	33967	2268139
-0.73400	34276	2302415
-0.73200	34194	2336609
-0.73000	34244	2370853
