#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	1	1
-0.95800	2	3
-0.95600	8	11
-0.95400	14	25
-0.95200	18	43
-0.95000	39	82
-0.94800	35	117
-0.94600	60	177
-0.94400	93	270
-0.94200	108	378
-0.94000	139	517
-0.93800	166	683
-0.93600	216	899
-0.93400	261	1160
-0.93200	306	1466
-0.93000	348	1814
-0.92800	462	2276
-0.92600	467	2743
-0.92400	598	3341
-0.92200	641	3982
-0.92000	691	4673
-0.91800	821	5494
-0.91600	922	6416
-0.91400	946	7362
-0.91200	1105	8467
-0.91000	1238	9705
-0.90800	1291	10996
-0.90600	1391	12387
-0.90400	1549	13936
-0.90200	1532	15468
-0.90000	1718	17186
-0.89800	1894	19080
-0.89600	1980	21060
-0.89400	2081	23141
-0.89200	2159	25300
-0.89000	2287	27587
-0.88800	2328	29915
-0.88600	2573	32488
-0.88400	2653	35141
-0.88200	2734	37875
-0.88000	2832	40707
-0.87800	2984	43691
-0.87600	3217	46908
-0.87400	3231	50139
-0.87200	3438	53577
-0.87000	3612	57189
-0.86800	3707	60896
-0.86600	3923	64819
-0.86400	3990	68809
-0.86200	4123	72932
-0.86000	4212	77144
-0.85800	4339	81483
-0.85600	4445	85928
-0.85400	4596	90524
-0.85200	4787	95311
-0.85000	4918	100229
-0.84800	4895	105124
-0.84600	5100	110224
-0.84400	5243	115467
-0.84200	5309	120776
-0.84000	5601	126377
-0.83800	5775	132152
-0.83600	5776	137928
-0.83400	6080	144008
-0.83200	6043	150051
-0.83000	6136	156187
-0.82800	6558	162745
-0.82600	6499	169244
-0.82400	6607	175851
-0.82200	6770	182621
-0.82000	6904	189525
-0.81800	7019	196544
-0.81600	7092	203636
-0.81400	7247	210883
-0.81200	7203	218086
-0.81000	7433	225519
-0.80800	7639	233158
-0.80600	7697	240855
-0.80400	7722	248577
-0.80200	7562	256139
-0.80000	7910	264049
-0.79800	8216	272265
-0.79600	8194	280459
-0.79400	8208	288667
-0.79200	8450	297117
-0.79000	8547	305664
-0.78800	8644	314308
-0.78600	8792	323100
-0.78400	8945	332045
-0.78200	8941	340986
-0.78000	9316	350302
-0.77800	9126	359428
-0.77600	9331	368759
-0.77400	9535	378294
-0.77200	9419	387713
-0.77000	9463	397176
-0.76800	9746	406922
-0.76600	9743	416665
-0.76400	10005	426670
-0.76200	9926	436596
-0.76000	10067	446663
-0.75800	10033	456696
-0.75600	9989	466685
-0.75400	10214	476899
-0.75200	10485	487384
-0.75000	10376	497760
-0.74800	10331	508091
-0.74600	10537	518628
-0.74400	10696	529324
-0.74200	10740	540064
-0.74000	10762	550826
-0.73800	10832	561658
-0.73600	11082	572740
-0.73400	11109	583849
-0.73200	11117	594966
-0.73000	11206	606172
-0.72800	11229	617401
-0.72600	11369	628770
-0.72400	11332	640102
-0.72200	11301	651403
-0.72000	11362	662765
-0.71800	11499	674264
