#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	1	1
-0.95200	1	2
-0.95000	1	3
-0.94800	0	3
-0.94600	3	6
-0.94400	1	7
-0.94200	1	8
-0.94000	1	9
-0.93800	1	10
-0.93600	9	19
-0.93400	6	25
-0.93200	10	35
-0.93000	13	48
-0.92800	14	62
-0.92600	12	74
-0.92400	22	96
-0.92200	20	116
-0.92000	25	141
-0.91800	24	165
-0.91600	23	188
-0.91400	34	222
-0.91200	33	255
-0.91000	37	292
-0.90800	46	338
-0.90600	43	381
-0.90400	37	418
-0.90200	42	460
-0.90000	52	512
-0.89800	53	565
-0.89600	43	608
-0.89400	51	659
-0.89200	72	731
-0.89000	65	796
-0.88800	51	847
-0.88600	85	932
-0.88400	66	998
-0.88200	76	1074
-0.88000	96	1170
-0.87800	79	1249
-0.87600	69	1318
-0.87400	101	1419
-0.87200	98	1517
-0.87000	105	1622
-0.86800	92	1714
-0.86600	101	1815
-0.86400	125	1940
-0.86200	132	2072
-0.86000	108	2180
-0.85800	129	2309
-0.85600	126	2435
-0.85400	146	2581
-0.85200	149	2730
-0.85000	126	2856
-0.84800	142	2998
-0.84600	144	3142
-0.84400	153	3295
-0.84200	149	3444
-0.84000	183	3627
-0.83800	145	3772
-0.83600	176	3948
-0.83400	191	4139
-0.83200	186	4325
-0.83000	172	4497
-0.82800	224	4721
-0.82600	190	4911
-0.82400	208	5119
-0.82200	213	5332
-0.82000	207	5539
-0.81800	246	5785
-0.81600	211	5996
-0.81400	249	6245
-0.81200	244	6489
-0.81000	258	6747
-0.80800	241	6988
-0.80600	230	7218
-0.80400	234	7452
-0.80200	275	7727
-0.80000	251	7978
-0.79800	287	8265
-0.79600	294	8559
-0.79400	255	8814
-0.79200	263	9077
-0.79000	293	9370
-0.78800	286	9656
-0.78600	309	9965
-0.78400	301	10266
-0.78200	333	10599
-0.78000	314	10913
-0.77800	297	11210
-0.77600	312	11522
-0.77400	300	11822
-0.77200	297	12119
-0.77000	348	12467
-0.76800	376	12843
-0.76600	347	13190
-0.76400	361	13551
-0.76200	385	13936
-0.76000	370	14306
-0.75800	352	14658
-0.75600	367	15025
-0.75400	349	15374
-0.75200	365	15739
-0.75000	364	16103
-0.74800	351	16454
-0.74600	393	16847
-0.74400	392	17239
-0.74200	394	17633
-0.74000	375	18008
-0.73800	402	18410
-0.73600	440	18850
-0.73400	421	19271
-0.73200	409	19680
-0.73000	405	20085
-0.72800	445	20530
-0.72600	389	20919
-0.72400	435	21354
-0.72200	404	21758
-0.72000	440	22198
-0.71800	427	22625
-0.71600	470	23095
-0.71400	449	23544
-0.71200	442	23986
-0.71000	477	24463
-0.70800	446	24909
-0.70600	444	25353
-0.70400	517	25870
-0.70200	493	26363
-0.70000	478	26841
-0.69800	516	27357
-0.69600	501	27858
