#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	1	1
-0.95800	1	2
-0.95600	1	3
-0.95400	8	11
-0.95200	5	16
-0.95000	8	24
-0.94800	10	34
-0.94600	27	61
-0.94400	29	90
-0.94200	32	122
-0.94000	42	164
-0.93800	68	232
-0.93600	77	309
-0.93400	109	418
-0.93200	130	548
-0.93000	122	670
-0.92800	168	838
-0.92600	206	1044
-0.92400	238	1282
-0.92200	253	1535
-0.92000	262	1797
-0.91800	318	2115
-0.91600	335	2450
-0.91400	372	2822
-0.91200	437	3259
-0.91000	491	3750
-0.90800	551	4301
-0.90600	580	4881
-0.90400	622	5503
-0.90200	609	6112
-0.90000	670	6782
-0.89800	760	7542
-0.89600	811	8353
-0.89400	898	9251
-0.89200	855	10106
-0.89000	895	11001
-0.88800	963	11964
-0.88600	1039	13003
-0.88400	1104	14107
-0.88200	1105	15212
-0.88000	1108	16320
-0.87800	1206	17526
-0.87600	1316	18842
-0.87400	1361	20203
-0.87200	1400	21603
-0.87000	1466	23069
-0.86800	1457	24526
-0.86600	1616	26142
-0.86400	1648	27790
-0.86200	1709	29499
-0.86000	1728	31227
-0.85800	1791	33018
-0.85600	1812	34830
-0.85400	1922	36752
-0.85200	2013	38765
-0.85000	2077	40842
-0.84800	2032	42874
-0.84600	2169	45043
-0.84400	2164	47207
-0.84200	2250	49457
-0.84000	2404	51861
-0.83800	2368	54229
-0.83600	2396	56625
-0.83400	2519	59144
-0.83200	2554	61698
-0.83000	2536	64234
-0.82800	2832	67066
-0.82600	2742	69808
-0.82400	2690	72498
-0.82200	2817	75315
-0.82000	2984	78299
-0.81800	2987	81286
-0.81600	2946	84232
-0.81400	3116	87348
-0.81200	3046	90394
-0.81000	3119	93513
-0.80800	3291	96804
-0.80600	3263	100067
-0.80400	3247	103314
-0.80200	3223	106537
-0.80000	3376	109913
-0.79800	3503	113416
-0.79600	3624	117040
-0.79400	3467	120507
-0.79200	3725	124232
-0.79000	3671	127903
-0.78800	3750	131653
-0.78600	3722	135375
-0.78400	3868	139243
-0.78200	3847	143090
-0.78000	4040	147130
-0.77800	3887	151017
-0.77600	4062	155079
-0.77400	4122	159201
-0.77200	4015	163216
-0.77000	4166	167382
-0.76800	4277	171659
-0.76600	4410	176069
-0.76400	4433	180502
-0.76200	4297	184799
-0.76000	4420	189219
-0.75800	4408	193627
-0.75600	4398	198025
-0.75400	4564	202589
-0.75200	4674	207263
-0.75000	4579	211842
-0.74800	4541	216383
-0.74600	4751	221134
-0.74400	4723	225857
-0.74200	4769	230626
-0.74000	4713	235339
-0.73800	4891	240230
-0.73600	4917	245147
-0.73400	4913	250060
-0.73200	5028	255088
-0.73000	5163	260251
-0.72800	5217	265468
-0.72600	5223	270691
-0.72400	5176	275867
-0.72200	5225	281092
-0.72000	5249	286341
-0.71800	5299	291640
-0.71600	5384	297024
