#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	3	3
-0.95200	1	4
-0.95000	3	7
-0.94800	2	9
-0.94600	6	15
-0.94400	6	21
-0.94200	3	24
-0.94000	7	31
-0.93800	13	44
-0.93600	22	66
-0.93400	23	89
-0.93200	30	119
-0.93000	22	141
-0.92800	35	176
-0.92600	31	207
-0.92400	41	248
-0.92200	41	289
-0.92000	46	335
-0.91800	61	396
-0.91600	62	458
-0.91400	74	532
-0.91200	74	606
-0.91000	86	692
-0.90800	103	795
-0.90600	105	900
-0.90400	119	1019
-0.90200	105	1124
-0.90000	131	1255
-0.89800	130	1385
-0.89600	128	1513
-0.89400	164	1677
-0.89200	174	1851
-0.89000	150	2001
-0.88800	152	2153
-0.88600	189	2342
-0.88400	203	2545
-0.88200	210	2755
-0.88000	213	2968
-0.87800	209	3177
-0.87600	227	3404
-0.87400	257	3661
-0.87200	264	3925
-0.87000	262	4187
-0.86800	256	4443
-0.86600	286	4729
-0.86400	297	5026
-0.86200	290	5316
-0.86000	305	5621
-0.85800	298	5919
-0.85600	320	6239
-0.85400	347	6586
-0.85200	361	6947
-0.85000	343	7290
-0.84800	387	7677
-0.84600	385	8062
-0.84400	375	8437
-0.84200	412	8849
-0.84000	433	9282
-0.83800	409	9691
-0.83600	441	10132
-0.83400	477	10609
-0.83200	486	11095
-0.83000	467	11562
-0.82800	539	12101
-0.82600	500	12601
-0.82400	514	13115
-0.82200	517	13632
-0.82000	535	14167
-0.81800	569	14736
-0.81600	555	15291
-0.81400	606	15897
-0.81200	611	16508
-0.81000	602	17110
-0.80800	628	17738
-0.80600	563	18301
-0.80400	582	18883
-0.80200	640	19523
-0.80000	647	20170
-0.79800	651	20821
-0.79600	708	21529
-0.79400	669	22198
-0.79200	701	22899
-0.79000	713	23612
-0.78800	722	24334
-0.78600	731	25065
-0.78400	703	25768
-0.78200	744	26512
-0.78000	785	27297
-0.77800	730	28027
-0.77600	775	28802
-0.77400	773	29575
-0.77200	748	30323
-0.77000	815	31138
-0.76800	802	31940
-0.76600	845	32785
-0.76400	869	33654
-0.76200	845	34499
-0.76000	871	35370
-0.75800	831	36201
-0.75600	866	37067
-0.75400	863	37930
-0.75200	881	38811
-0.75000	892	39703
-0.74800	874	40577
-0.74600	935	41512
-0.74400	927	42439
-0.74200	955	43394
-0.74000	898	44292
-0.73800	973	45265
-0.73600	1055	46320
-0.73400	959	47279
-0.73200	973	48252
-0.73000	1020	49272
-0.72800	1055	50327
-0.72600	1021	51348
-0.72400	1049	52397
-0.72200	1030	53427
-0.72000	1029	54456
-0.71800	1014	55470
-0.71600	1099	56569
-0.71400	1101	57670
-0.71200	1072	58742
-0.71000	1140	59882
-0.70800	1099	60981
-0.70600	1150	62131
-0.70400	1156	63287
-0.70200	1138	64425
-0.70000	1178	65603
