#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	3	3
-0.95200	1	4
-0.95000	3	7
-0.94800	2	9
-0.94600	6	15
-0.94400	6	21
-0.94200	3	24
-0.94000	8	32
-0.93800	16	48
-0.93600	22	70
-0.93400	29	99
-0.93200	34	133
-0.93000	26	159
-0.92800	38	197
-0.92600	45	242
-0.92400	51	293
-0.92200	47	340
-0.92000	53	393
-0.91800	73	466
-0.91600	74	540
-0.91400	87	627
-0.91200	92	719
-0.91000	108	827
-0.90800	129	956
-0.90600	123	1079
-0.90400	142	1221
-0.90200	131	1352
-0.90000	148	1500
-0.89800	151	1651
-0.89600	153	1804
-0.89400	192	1996
-0.89200	200	2196
-0.89000	178	2374
-0.88800	195	2569
-0.88600	228	2797
-0.88400	248	3045
-0.88200	244	3289
-0.88000	253	3542
-0.87800	254	3796
-0.87600	272	4068
-0.87400	302	4370
-0.87200	310	4680
-0.87000	311	4991
-0.86800	319	5310
-0.86600	342	5652
-0.86400	343	5995
-0.86200	350	6345
-0.86000	361	6706
-0.85800	351	7057
-0.85600	403	7460
-0.85400	401	7861
-0.85200	425	8286
-0.85000	423	8709
-0.84800	460	9169
-0.84600	449	9618
-0.84400	435	10053
-0.84200	487	10540
-0.84000	507	11047
-0.83800	468	11515
-0.83600	526	12041
-0.83400	561	12602
-0.83200	562	13164
-0.83000	546	13710
-0.82800	640	14350
-0.82600	580	14930
-0.82400	610	15540
-0.82200	652	16192
-0.82000	634	16826
-0.81800	670	17496
-0.81600	664	18160
-0.81400	725	18885
-0.81200	723	19608
-0.81000	711	20319
-0.80800	721	21040
-0.80600	650	21690
-0.80400	699	22389
-0.80200	746	23135
-0.80000	768	23903
-0.79800	782	24685
-0.79600	820	25505
-0.79400	806	26311
-0.79200	818	27129
-0.79000	835	27964
-0.78800	851	28815
-0.78600	862	29677
-0.78400	831	30508
-0.78200	894	31402
-0.78000	948	32350
-0.77800	876	33226
-0.77600	909	34135
-0.77400	910	35045
-0.77200	905	35950
-0.77000	945	36895
-0.76800	925	37820
-0.76600	986	38806
-0.76400	1012	39818
-0.76200	990	40808
-0.76000	1036	41844
-0.75800	986	42830
-0.75600	1010	43840
-0.75400	1025	44865
-0.75200	1060	45925
-0.75000	1048	46973
-0.74800	1039	48012
-0.74600	1074	49086
-0.74400	1084	50170
-0.74200	1156	51326
-0.74000	1062	52388
-0.73800	1146	53534
-0.73600	1227	54761
-0.73400	1126	55887
-0.73200	1135	57022
-0.73000	1189	58211
-0.72800	1249	59460
-0.72600	1209	60669
-0.72400	1209	61878
-0.72200	1212	63090
-0.72000	1213	64303
-0.71800	1218	65521
-0.71600	1264	66785
-0.71400	1285	68070
-0.71200	1255	69325
-0.71000	1322	70647
-0.70800	1271	71918
-0.70600	1355	73273
-0.70400	1352	74625
