#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	3	3
-0.95200	1	4
-0.95000	3	7
-0.94800	1	8
-0.94600	6	14
-0.94400	5	19
-0.94200	3	22
-0.94000	5	27
-0.93800	10	37
-0.93600	20	57
-0.93400	19	76
-0.93200	26	102
-0.93000	20	122
-0.92800	27	149
-0.92600	28	177
-0.92400	37	214
-0.92200	37	251
-0.92000	46	297
-0.91800	54	351
-0.91600	53	404
-0.91400	68	472
-0.91200	67	539
-0.91000	78	617
-0.90800	86	703
-0.90600	88	791
-0.90400	105	896
-0.90200	92	988
-0.90000	124	1112
-0.89800	117	1229
-0.89600	113	1342
-0.89400	135	1477
-0.89200	160	1637
-0.89000	133	1770
-0.88800	126	1896
-0.88600	166	2062
-0.88400	182	2244
-0.88200	187	2431
-0.88000	189	2620
-0.87800	189	2809
-0.87600	196	3005
-0.87400	230	3235
-0.87200	230	3465
-0.87000	227	3692
-0.86800	226	3918
-0.86600	243	4161
-0.86400	256	4417
-0.86200	253	4670
-0.86000	260	4930
-0.85800	274	5204
-0.85600	281	5485
-0.85400	297	5782
-0.85200	310	6092
-0.85000	298	6390
-0.84800	355	6745
-0.84600	331	7076
-0.84400	329	7405
-0.84200	355	7760
-0.84000	393	8153
-0.83800	363	8516
-0.83600	396	8912
-0.83400	432	9344
-0.83200	428	9772
-0.83000	418	10190
-0.82800	475	10665
-0.82600	435	11100
-0.82400	460	11560
-0.82200	471	12031
-0.82000	481	12512
-0.81800	509	13021
-0.81600	489	13510
-0.81400	545	14055
-0.81200	547	14602
-0.81000	534	15136
-0.80800	558	15694
-0.80600	499	16193
-0.80400	511	16704
-0.80200	583	17287
-0.80000	566	17853
-0.79800	568	18421
-0.79600	622	19043
-0.79400	575	19618
-0.79200	621	20239
-0.79000	640	20879
-0.78800	642	21521
-0.78600	649	22170
-0.78400	626	22796
-0.78200	658	23454
-0.78000	688	24142
-0.77800	650	24792
-0.77600	700	25492
-0.77400	685	26177
-0.77200	658	26835
-0.77000	726	27561
-0.76800	714	28275
-0.76600	750	29025
-0.76400	766	29791
-0.76200	750	30541
-0.76000	766	31307
-0.75800	756	32063
-0.75600	762	32825
-0.75400	774	33599
-0.75200	782	34381
-0.75000	778	35159
-0.74800	769	35928
-0.74600	833	36761
-0.74400	827	37588
-0.74200	833	38421
-0.74000	795	39216
-0.73800	842	40058
-0.73600	937	40995
-0.73400	854	41849
-0.73200	862	42711
-0.73000	886	43597
-0.72800	932	44529
-0.72600	898	45427
-0.72400	931	46358
-0.72200	910	47268
-0.72000	911	48179
-0.71800	899	49078
-0.71600	971	50049
-0.71400	992	51041
-0.71200	940	51981
-0.71000	1017	52998
-0.70800	982	53980
-0.70600	1026	55006
-0.70400	1047	56053
-0.70200	1020	57073
-0.70000	1064	58137
-0.69800	1096	59233
