#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	0	0
-0.97000	0	0
-0.96800	0	0
-0.96600	0	0
-0.96400	0	0
-0.96200	0	0
-0.96000	0	0
-0.95800	0	0
-0.95600	0	0
-0.95400	2	2
-0.95200	1	3
-0.95000	2	5
-0.94800	0	5
-0.94600	3	8
-0.94400	2	10
-0.94200	2	12
-0.94000	1	13
-0.93800	4	17
-0.93600	11	28
-0.93400	8	36
-0.93200	18	54
-0.93000	17	71
-0.92800	20	91
-0.92600	20	111
-0.92400	25	136
-0.92200	29	165
-0.92000	33	198
-0.91800	37	235
-0.91600	38	273
-0.91400	51	324
-0.91200	48	372
-0.91000	55	427
-0.90800	60	487
-0.90600	59	546
-0.90400	61	607
-0.90200	59	666
-0.90000	78	744
-0.89800	72	816
-0.89600	63	879
-0.89400	80	959
-0.89200	101	1060
-0.89000	93	1153
-0.88800	79	1232
-0.88600	113	1345
-0.88400	92	1437
-0.88200	113	1550
-0.88000	123	1673
-0.87800	103	1776
-0.87600	106	1882
-0.87400	136	2018
-0.87200	137	2155
-0.87000	143	2298
-0.86800	140	2438
-0.86600	143	2581
-0.86400	170	2751
-0.86200	164	2915
-0.86000	156	3071
-0.85800	176	3247
-0.85600	175	3422
-0.85400	196	3618
-0.85200	198	3816
-0.85000	177	3993
-0.84800	203	4196
-0.84600	193	4389
-0.84400	214	4603
-0.84200	225	4828
-0.84000	255	5083
-0.83800	231	5314
-0.83600	230	5544
-0.83400	276	5820
-0.83200	261	6081
-0.83000	252	6333
-0.82800	303	6636
-0.82600	263	6899
-0.82400	289	7188
-0.82200	307	7495
-0.82000	287	7782
-0.81800	319	8101
-0.81600	306	8407
-0.81400	344	8751
-0.81200	348	9099
-0.81000	347	9446
-0.80800	340	9786
-0.80600	308	10094
-0.80400	323	10417
-0.80200	387	10804
-0.80000	352	11156
-0.79800	374	11530
-0.79600	396	11926
-0.79400	346	12272
-0.79200	394	12666
-0.79000	391	13057
-0.78800	407	13464
-0.78600	413	13877
-0.78400	390	14267
-0.78200	437	14704
-0.78000	439	15143
-0.77800	401	15544
-0.77600	425	15969
-0.77400	421	16390
-0.77200	405	16795
-0.77000	455	17250
-0.76800	481	17731
-0.76600	475	18206
-0.76400	482	18688
-0.76200	507	19195
-0.76000	498	19693
-0.75800	488	20181
-0.75600	500	20681
-0.75400	479	21160
-0.75200	483	21643
-0.75000	489	22132
-0.74800	497	22629
-0.74600	534	23163
-0.74400	518	23681
-0.74200	534	24215
-0.74000	507	24722
-0.73800	541	25263
-0.73600	592	25855
-0.73400	572	26427
-0.73200	572	26999
-0.73000	553	27552
-0.72800	595	28147
-0.72600	566	28713
-0.72400	612	29325
-0.72200	573	29898
-0.72000	578	30476
-0.71800	577	31053
-0.71600	626	31679
-0.71400	623	32302
-0.71200	602	32904
-0.71000	634	33538
-0.70800	614	34152
-0.70600	632	34784
-0.70400	676	35460
-0.70200	652	36112
-0.70000	671	36783
-0.69800	715	37498
-0.69600	681	38179
